사용단어	가중치	사용횟수	단어승률
경기장	75	100	0.75
경력	100	100	1.0
경복궁	100	100	1.0
경비	85	100	0.85
경상도	89	100	0.89
경영	80	100	0.8
경우	84	100	0.84
경쟁	100	100	1.0
경쟁력	100	100	1.0
경제	100	100	1.0
경제력	100	100	1.0
경제적	77	100	0.77
경제학	81	100	0.81
경주	89	100	0.89
경찰	100	100	1.0
경찰관	63	100	0.63
경찰서	81	100	0.81
경치	72	100	0.72
경향	100	100	1.0
경험	100	100	1.0
계곡	100	100	1.0
계단	88	100	0.88
계란	100	100	1.0
계산	93	100	0.93
계산기	83	100	0.83
계약	91	100	0.91
계절	99	100	0.99
계좌	97	100	0.97
계층	100	100	1.0
계획	100	100	1.0
고개	98	100	0.98
고객	100	100	1.0
고교	99	100	0.99
고구려	100	100	1.0
고구마	71	100	0.71
고궁	100	100	1.0
고급	100	100	1.0
고기	90	100	0.9
고등학교	96	100	0.96
고등학생	93	100	0.93
고려	100	100	1.0
고모	89	100	0.89
고모부	92	100	0.92
고무신	90	100	0.9
고민	79	100	0.79
고생	99	100	0.99
고속	98	100	0.98
고속도로	58	100	0.58
고속버스	86	100	0.86
고양이	86	100	0.86
고장	77	100	0.77
고전	94	100	0.94
고집	100	100	1.0
고추	71	100	0.71
고추장	73	100	0.73
고춧가루	100	100	1.0
고통	96	100	0.96
고함	100	100	1.0
고향	100	100	1.0
곡식	82	100	0.82
골목	76	100	0.76
골목길	100	100	1.0
골짜기	89	100	0.89
골치	70	100	0.7
골프	71	100	0.71
골프장	77	100	0.77
곳곳	100	100	1.0
공간	74	100	0.74
공개	99	100	0.99
공격	100	100	1.0
공공	96	100	0.96
공군	100	100	1.0
공급	100	100	1.0
공기	85	100	0.85
공동	87	100	0.87
공무원	81	100	0.81
공부	92	100	0.92
공사	83	100	0.83
공식	85	100	0.85
공식적	79	100	0.79
공업	100	100	1.0
공연	89	100	0.89
공연장	81	100	0.81
공원	83	100	0.83
공장	71	100	0.71
공주	89	100	0.89
공중	84	100	0.84
공중전화	99	100	0.99
공짜	97	100	0.97
공책	99	100	0.99
공통	100	100	1.0
공통적	83	100	0.83
공통점	75	100	0.75
공포	90	100	0.9
공항	100	100	1.0
공항버스	78	100	0.78
공해	97	100	0.97
공휴일	96	100	0.96
과거	82	100	0.82
과목	70	100	0.7
과외	75	100	0.75
과일	97	100	0.97
과자	91	100	0.91
과장	76	100	0.76
과정	97	100	0.97
과제	100	100	1.0
과학	76	100	0.76
과학자	85	100	0.85
과학적	79	100	0.79
관객	100	100	1.0
관계	60	100	0.6
관계자	80	100	0.8
관광	100	100	1.0
관광객	100	100	1.0
관광버스	89	100	0.89
관광지	90	100	0.9
관념	100	100	1.0
관람	100	100	1.0
관람객	100	100	1.0
관련	100	100	1.0
관리	63	100	0.63
관습	100	100	1.0
관심	79	100	0.79
관심사	84	100	0.84
관점	78	100	0.78
관찰	100	100	1.0
광경	69	100	0.69
광고	80	100	0.8
광장	79	100	0.79
광주	91	100	0.91
괴로움	97	100	0.97
교과서	80	100	0.8
교내	80	100	0.8
교대	89	100	0.89
교류	100	100	1.0
교문	93	100	0.93
교복	96	100	0.96
교사	79	100	0.79
교수	93	100	0.93
교실	76	100	0.76
교양	79	100	0.79
교외	87	100	0.87
교육	97	100	0.97
교육비	90	100	0.9
교육자	87	100	0.87
교장	83	100	0.83
교재	73	100	0.73
교직	98	100	0.98
교체	77	100	0.77
교통	96	100	0.96
교통사고	79	100	0.79
교포	90	100	0.9
교환	64	100	0.64
교회	100	100	1.0
교훈	0	100	0.0
구경	73	100	0.73
구두	68	100	0.68
구름	100	100	1.0
구멍	100	100	1.0
구별	100	100	1.0
구분	80	100	0.8
구석	100	100	1.0
구석구석	100	100	1.0
구성	83	100	0.83
구속	98	100	0.98
구역	100	100	1.0
구월	46	100	0.46
구입	81	100	0.81
구조	87	100	0.87
구청	47	100	0.47
구체적	78	100	0.78
국가	77	100	0.77
국가적	82	100	0.82
국기	83	100	0.83
국내	77	100	0.77
국내선	89	100	0.89
국내외	82	100	0.82
국립	100	100	1.0
국물	95	100	0.95
국민	83	100	0.83
국민적	82	100	0.82
국사	78	100	0.78
국산	92	100	0.92
국수	90	100	0.9
국어	67	100	0.67
국왕	100	100	1.0
국적	74	100	0.74
국제	99	100	0.99
국제선	93	100	0.93
국제적	71	100	0.71
국제화	99	100	0.99
국회	99	100	0.99
국회의원	79	100	0.79
군대	92	100	0.92
군사	85	100	0.85
군인	84	100	0.84
궁극적	77	100	0.77
권리	55	100	0.55
권위	75	100	0.75
권투	99	100	0.99
귀가	73	100	0.73
귀국	92	100	0.92
귀신	93	100	0.93
귓속	97	100	0.97
규모	80	100	0.8
규정	98	100	0.98
규칙	100	100	1.0
규칙적	85	100	0.85
균형	88	100	0.88
그간	76	100	0.76
그날	99	100	0.99
그늘	100	100	1.0
그다음	85	100	0.85
그동안	81	100	0.81
그때	100	100	1.0
그래픽	100	100	1.0
그룹	100	100	1.0
그릇	100	100	1.0
그리움	94	100	0.94
그림	100	100	1.0
그림자	81	100	0.81
그사이	90	100	0.9
그저께	100	100	1.0
그전	82	100	0.82
그중	85	100	0.85
그해	99	100	0.99
극복	88	100	0.88
극작가	77	100	0.77
극장	70	100	0.7
근거	83	100	0.83
근교	98	100	0.98
근래	100	100	1.0
근로	54	100	0.54
근로자	89	100	0.89
근무	78	100	0.78
근본	90	100	0.9
근본적	78	100	0.78
근원	80	100	0.8
근육	95	100	0.95
근처	83	100	0.83
글쓰기	82	100	0.82
글씨	0	100	0.0
글자	87	100	0.87
금강산	90	100	0.9
금고	80	100	0.8
금년	100	100	1.0
금메달	57	100	0.57
금액	100	100	1.0
금연	88	100	0.88
금요일	97	100	0.97
금지	91	100	0.91
긍정적	72	100	0.72
기간	78	100	0.78
기계	78	100	0.78
기관	78	100	0.78
기구	87	100	0.87
기기	89	100	0.89
기념	100	100	1.0
기념일	96	100	0.96
기념품	100	100	1.0
기능	59	100	0.59
기대	86	100	0.86
기도	83	100	0.83
기독교	98	100	0.98
기둥	100	100	1.0
기록	100	100	1.0
기름	100	100	1.0
기법	52	100	0.52
기본	85	100	0.85
기본적	74	100	0.74
기분	82	100	0.82
기쁨	100	100	1.0
기사	79	100	0.79
기성	77	100	0.77
기성세대	91	100	0.91
기숙사	80	100	0.8
기술	93	100	0.93
기술자	84	100	0.84
기억	100	100	1.0
기업	100	100	1.0
기업인	84	100	0.84
기여	82	100	0.82
기온	96	100	0.96
기운	100	100	1.0
기원	76	100	0.76
기원전	93	100	0.93
기자	84	100	0.84
기적	80	100	0.8
기준	100	100	1.0
기차	63	100	0.63
기초	83	100	0.83
기초적	81	100	0.81
기침	67	100	0.67
기타	68	100	0.68
기호	76	100	0.76
기혼	100	100	1.0
기회	100	100	1.0
기획	100	100	1.0
기후	85	100	0.85
긴급	100	100	1.0
긴장	71	100	0.71
긴장감	97	100	0.97
길가	79	100	0.79
길거리	41	100	0.41
길이	91	100	0.91
김밥	27	100	0.27
김치	68	100	0.68
김치찌개	98	100	0.98
김포공항	100	100	1.0
깊이	85	100	0.85
까닭	100	100	1.0
까만색	46	100	0.46
까치	75	100	0.75
깍두기	81	100	0.81
깡패	0	100	0.0
깨달음	82	100	0.82
깨소금	81	100	0.81
껍질	98	100	0.98
꼬리	48	100	0.48
꼬마	73	100	0.73
꼭대기	83	100	0.83
꽃씨	0	100	0.0
꽃잎	100	100	1.0
꾸중	85	100	0.85
꿈속	100	100	1.0
나들이	86	100	0.86
나라	83	100	0.83
나머지	92	100	0.92
나무	66	100	0.66
나물	92	100	0.92
나뭇가지	89	100	0.89
나뭇잎	100	100	1.0
나비	85	100	0.85
나이	83	100	0.83
나중	86	100	0.86
나침반	86	100	0.86
나흘	100	100	1.0
낙엽	100	100	1.0
낚시	91	100	0.91
낚시꾼	100	100	1.0
낚싯대	88	100	0.88
난리	63	100	0.63
난방	87	100	0.87
날개	99	100	0.99
날씨	0	100	0.0
날짜	97	100	0.97
남녀	100	100	1.0
남대문	87	100	0.87
남대문시장	77	100	0.77
남동생	95	100	0.95
남매	62	100	0.62
남미	71	100	0.71
남부	87	100	0.87
남북	69	100	0.69
남산	90	100	0.9
남성	80	100	0.8
남자	88	100	0.88
남쪽	100	100	1.0
남편	98	100	0.98
남학생	94	100	0.94
낭비	85	100	0.85
낱말	55	100	0.55
내과	99	100	0.99
내년	100	100	1.0
내달	44	100	0.44
내부	84	100	0.84
내외	80	100	0.8
내용	80	100	0.8
내용물	92	100	0.92
내일	94	100	0.94
내적	82	100	0.82
내후년	100	100	1.0
냄비	85	100	0.85
냄새	56	100	0.56
냇물	91	100	0.91
냉동	88	100	0.88
냉면	96	100	0.96
냉방	96	100	0.96
냉장고	75	100	0.75
너머	74	100	0.74
네거리	40	100	0.4
넥타이	85	100	0.85
노동	89	100	0.89
노동자	85	100	0.85
노란색	50	100	0.5
노래	100	100	1.0
노래방	95	100	0.95
노랫소리	53	100	0.53
노력	100	100	1.0
노선	90	100	0.9
노인	82	100	0.82
노트	0	100	0.0
녹색	53	100	0.53
녹음	80	100	0.8
녹차	70	100	0.7
녹화	98	100	0.98
논리	48	100	0.48
논리적	77	100	0.77
논문	92	100	0.92
논쟁	100	100	1.0
놀이	87	100	0.87
놀이터	0	100	0.0
농구	89	100	0.89
농담	96	100	0.96
농민	85	100	0.85
농부	91	100	0.91
농사	85	100	0.85
농사일	98	100	0.98
농산물	89	100	0.89
농업	100	100	1.0
농장	78	100	0.78
농촌	100	100	1.0
높이	89	100	0.89
누나	84	100	0.84
눈가	77	100	0.77
눈길	100	100	1.0
눈동자	85	100	0.85
눈물	87	100	0.87
눈병	100	100	1.0
눈빛	0	100	0.0
눈썹	100	100	1.0
눈앞	67	100	0.67
뉴스	91	100	0.91
뉴욕	100	100	1.0
느낌	100	100	1.0
늑대	84	100	0.84
능동적	83	100	0.83
능력	100	100	1.0
늦가을	100	100	1.0
다리	50	100	0.5
다방	88	100	0.88
다수	87	100	0.87
다양성	78	100	0.78
다음	85	100	0.85
다이어트	0	100	0.0
다툼	100	100	1.0
다행	100	100	1.0
단계	69	100	0.69
단골	100	100	1.0
단독	82	100	0.82
단맛	100	100	1.0
단순	100	100	1.0
단어	54	100	0.54
단위	69	100	0.69
단점	72	100	0.72
단지	88	100	0.88
단체	73	100	0.73
단추	65	100	0.65
단편	98	100	0.98
단풍	85	100	0.85
달걀	100	100	1.0
달러	100	100	1.0
달력	100	100	1.0
달리기	89	100	0.89
달빛	0	100	0.0
닭고기	86	100	0.86
담당	100	100	1.0
담당자	84	100	0.84
담배	80	100	0.8
담요	92	100	0.92
담임	100	100	1.0
답변	100	100	1.0
답장	79	100	0.79
닷새	63	100	0.63
당근	94	100	0.94
당시	76	100	0.76
당장	69	100	0.69
대가	78	100	0.78
대개	99	100	0.99
대구	83	100	0.83
대규모	84	100	0.84
대기	85	100	0.85
대기업	100	100	1.0
대낮	100	100	1.0
대다수	91	100	0.91
대답	99	100	0.99
대도시	74	100	0.74
대량	100	100	1.0
대륙	100	100	1.0
대문	95	100	0.95
대부분	86	100	0.86
대비	90	100	0.9
대사	77	100	0.77
대사관	76	100	0.76
대상자	81	100	0.81
대신	94	100	0.94
대응	100	100	1.0
대입	76	100	0.76
대전	93	100	0.93
대접	68	100	0.68
대중	88	100	0.88
대중교통	97	100	0.97
대중문화	97	100	0.97
대중적	80	100	0.8
대책	99	100	0.99
대출	100	100	1.0
대통령	100	100	1.0
대표	93	100	0.93
대표적	79	100	0.79
대학	83	100	0.83
대학교	100	100	1.0
대학교수	92	100	0.92
대학로	51	100	0.51
대학생	91	100	0.91
대학원	86	100	0.86
대한민국	98	100	0.98
대합실	75	100	0.75
대형	90	100	0.9
대화	96	100	0.96
대회	99	100	0.99
더위	77	100	0.77
덕분	86	100	0.86
덕수궁	100	100	1.0
덩어리	45	100	0.45
데이트	0	100	0.0
도구	87	100	0.87
도덕	90	100	0.9
도둑	100	100	1.0
도로	53	100	0.53
도마	65	100	0.65
도망	100	100	1.0
도서관	60	100	0.6
도시	81	100	0.81
도시락	100	100	1.0
도심	83	100	0.83
도움	93	100	0.93
도움말	58	100	0.58
도입	72	100	0.72
도자기	85	100	0.85
도장	77	100	0.77
도전	94	100	0.94
도중	89	100	0.89
도착	100	100	1.0
도쿄	100	100	1.0
독감	97	100	0.97
독립	100	100	1.0
독서	82	100	0.82
독일	95	100	0.95
독일어	60	100	0.6
독창적	81	100	0.81
돌멩이	82	100	0.82
동그라미	80	100	0.8
동기	83	100	0.83
동네	100	100	1.0
동대문	92	100	0.92
동대문시장	80	100	0.8
동료	100	100	1.0
동물	91	100	0.91
동물원	84	100	0.84
동부	92	100	0.92
동생	95	100	0.95
동서	83	100	0.83
동서남북	73	100	0.73
동시	82	100	0.82
동아리	44	100	0.44
동안	87	100	0.87
동양	78	100	0.78
동양인	85	100	0.85
동의	92	100	0.92
동작	67	100	0.67
동전	95	100	0.95
동쪽	100	100	1.0
동창	91	100	0.91
동포	91	100	0.91
동행	100	100	1.0
동화	100	100	1.0
동화책	99	100	0.99
돼지	90	100	0.9
돼지고기	87	100	0.87
된장	78	100	0.78
된장찌개	98	100	0.98
두께	100	100	1.0
두뇌	100	100	1.0
두려움	91	100	0.91
두부	88	100	0.88
두통	100	100	1.0
둥지	86	100	0.86
뒤쪽	100	100	1.0
뒤편	97	100	0.97
뒷골목	63	100	0.63
뒷모습	100	100	1.0
뒷문	89	100	0.89
뒷산	94	100	0.94
드라마	64	100	0.64
등록	100	100	1.0
등록금	83	100	0.83
등록증	95	100	0.95
등산	92	100	0.92
등산로	58	100	0.58
등장	76	100	0.76
디스크	63	100	0.63
디자이너	100	100	1.0
디자인	80	100	0.8
따님	100	100	1.0
딸기	80	100	0.8
딸아이	83	100	0.83
땅바닥	100	100	1.0
땅속	96	100	0.96
땅콩	100	100	1.0
떡국	94	100	0.94
떡볶이	90	100	0.9
뚜껑	100	100	1.0
뜻밖	100	100	1.0
라디오	82	100	0.82
라면	97	100	0.97
라운드	100	100	1.0
라이벌	100	100	1.0
라이터	0	100	0.0
라인	80	100	0.8
라켓	100	100	1.0
러시아	57	100	0.57
런던	100	100	1.0
레몬	100	100	1.0
레스토랑	100	100	1.0
레이저	70	100	0.7
레저	60	100	0.6
렌즈	100	100	1.0
로봇	100	100	1.0
로터리	49	100	0.49
리그	65	100	0.65
리듬	100	100	1.0
마누라	79	100	0.79
마늘	100	100	1.0
마당	100	100	1.0
마디	94	100	0.94
마라톤	100	100	1.0
마련	100	100	1.0
마루	100	100	1.0
마무리	44	100	0.44
마사지	87	100	0.87
마약	92	100	0.92
마요네즈	100	100	1.0
마을	100	100	1.0
마음	84	100	0.84
마음가짐	100	100	1.0
마음속	97	100	0.97
마음씨	0	100	0.0
마이크	53	100	0.53
마중	84	100	0.84
마지막	100	100	1.0
마찬가지	93	100	0.93
마찰	100	100	1.0
마크	66	100	0.66
막걸리	56	100	0.56
막내	82	100	0.82
만남	84	100	0.84
만두	60	100	0.6
만세	98	100	0.98
만약	87	100	0.87
만일	100	100	1.0
만점	77	100	0.77
만족	100	100	1.0
만화	100	100	1.0
만화가	80	100	0.8
말기	89	100	0.89
말씀	100	100	1.0
말투	99	100	0.99
망원경	74	100	0.74
맞은편	100	100	1.0
매너	100	100	1.0
매력	100	100	1.0
매스컴	100	100	1.0
매일	94	100	0.94
매장	74	100	0.74
매체	72	100	0.72
맥주	92	100	0.92
머리	52	100	0.52
머리말	57	100	0.57
머리카락	100	100	1.0
머리칼	100	100	1.0
머릿속	97	100	0.97
먹이	87	100	0.87
먼지	90	100	0.9
메뉴	97	100	0.97
메모	79	100	0.79
메시지	91	100	0.91
메일	95	100	0.95
며느리	47	100	0.47
며칠	94	100	0.94
면담	94	100	0.94
면적	77	100	0.77
면접	69	100	0.69
멸치	72	100	0.72
명단	88	100	0.88
명령	100	100	1.0
명령어	53	100	0.53
명예	99	100	0.99
명의	88	100	0.88
명절	95	100	0.95
명칭	90	100	0.9
명함	100	100	1.0
모기	93	100	0.93
모니터	0	100	0.0
모델	100	100	1.0
모두	51	100	0.51
모래	100	100	1.0
모레	46	100	0.46
모범	92	100	0.92
모습	100	100	1.0
모양	76	100	0.76
모임	100	100	1.0
모자	80	100	0.8
모집	100	100	1.0
모퉁이	89	100	0.89
목걸이	83	100	0.83
목록	100	100	1.0
목사	83	100	0.83
목소리	45	100	0.45
목숨	100	100	1.0
목요일	97	100	0.97
목욕	100	100	1.0
목욕탕	100	100	1.0
목적	90	100	0.9
목표	91	100	0.91
몸매	64	100	0.64
몸무게	95	100	0.95
몸살	40	100	0.4
몸속	99	100	0.99
몸짓	100	100	1.0
몸통	98	100	0.98
묘사	83	100	0.83
무게	95	100	0.95
무관심	86	100	0.86
무궁화	98	100	0.98
무기	91	100	0.91
무늬	100	100	1.0
무대	83	100	0.83
무더위	75	100	0.75
무덤	100	100	1.0
무료	100	100	1.0
무릎	100	100	1.0
무리	46	100	0.46
무역	100	100	1.0
무용	91	100	0.91
무용가	79	100	0.79
무지개	99	100	0.99
문구	83	100	0.83
문밖	100	100	1.0
문법	49	100	0.49
문서	79	100	0.79
문자	80	100	0.8
문장	79	100	0.79
문제	99	100	0.99
문제점	84	100	0.84
문학	80	100	0.8
문학적	80	100	0.8
문화	99	100	0.99
문화재	78	100	0.78
문화적	84	100	0.84
물가	78	100	0.78
물건	92	100	0.92
물결	89	100	0.89
물고기	89	100	0.89
물기	88	100	0.88
물론	100	100	1.0
물리학	83	100	0.83
물속	96	100	0.96
물음	87	100	0.87
물질	97	100	0.97
물질적	73	100	0.73
물체	75	100	0.75
미국	96	100	0.96
미니	100	100	1.0
미디어	53	100	0.53
미래	100	100	1.0
미만	86	100	0.86
미사일	96	100	0.96
미소	93	100	0.93
미술	91	100	0.91
미술관	76	100	0.76
미스	86	100	0.86
미역	100	100	1.0
미용실	81	100	0.81
미움	92	100	0.92
미인	78	100	0.78
미팅	100	100	1.0
미혼	100	100	1.0
민간	82	100	0.82
민속	99	100	0.99
민족	100	100	1.0
민주	94	100	0.94
민주주의	96	100	0.96
민주화	99	100	0.99
믿음	88	100	0.88
밀가루	100	100	1.0
밑바닥	100	100	1.0
바가지	94	100	0.94
바구니	100	100	1.0
바깥	100	100	1.0
바깥쪽	100	100	1.0
바나나	74	100	0.74
바늘	100	100	1.0
바다	91	100	0.91
바닥	100	100	1.0
바닷가	85	100	0.85
바닷물	93	100	0.93
바람	100	100	1.0
바보	86	100	0.86
바위	68	100	0.68
바이러스	80	100	0.8
바이올린	100	100	1.0
바지	90	100	0.9
바퀴	100	100	1.0
바탕	100	100	1.0
박물관	72	100	0.72
박사	73	100	0.73
박수	92	100	0.92
박스	84	100	0.84
반대	89	100	0.89
반대편	100	100	1.0
반말	63	100	0.63
반면	97	100	0.97
반발	81	100	0.81
반성	82	100	0.82
반응	100	100	1.0
반장	78	100	0.78
반죽	100	100	1.0
반지	87	100	0.87
반찬	100	100	1.0
받침	66	100	0.66
발가락	100	100	1.0
발걸음	82	100	0.82
발견	100	100	1.0
발길	100	100	1.0
발끝	100	100	1.0
발달	58	100	0.58
발등	80	100	0.8
발레	34	100	0.34
발목	73	100	0.73
발바닥	100	100	1.0
발생	94	100	0.94
발음	84	100	0.84
발자국	95	100	0.95
발전	92	100	0.92
발톱	100	100	1.0
발표	93	100	0.93
밤낮	100	100	1.0
밤새	58	100	0.58
밤색	56	100	0.56
밤중	89	100	0.89
밤하늘	100	100	1.0
밥그릇	100	100	1.0
밥맛	100	100	1.0
밥상	78	100	0.78
밥솥	100	100	1.0
방면	94	100	0.94
방문	89	100	0.89
방바닥	100	100	1.0
방법	51	100	0.51
방송	99	100	0.99
방송국	98	100	0.98
방송사	80	100	0.8
방식	75	100	0.75
방안	84	100	0.84
방울	100	100	1.0
방지	89	100	0.89
방학	86	100	0.86
방해	97	100	0.97
방향	100	100	1.0
배경	66	100	0.66
배구	80	100	0.8
배꼽	100	100	1.0
배달	54	100	0.54
배드민턴	100	100	1.0
배우	90	100	0.9
배우자	77	100	0.77
배추	66	100	0.66
배추김치	63	100	0.63
배치	73	100	0.73
백두산	95	100	0.95
백색	55	100	0.55
백성	85	100	0.85
백인	83	100	0.83
백제	99	100	0.99
백화점	76	100	0.76
뱃사람	100	100	1.0
버릇	100	100	1.0
버섯	100	100	1.0
버스	90	100	0.9
버터	0	100	0.0
버튼	100	100	1.0
번개	99	100	0.99
번역	100	100	1.0
번지	95	100	0.95
번호	72	100	0.72
벌금	86	100	0.86
벌레	50	100	0.5
범위	76	100	0.76
범인	81	100	0.81
범죄	100	100	1.0
법률	100	100	1.0
법원	90	100	0.9
법적	81	100	0.81
법칙	100	100	1.0
베개	100	100	1.0
베이징	100	100	1.0
벤치	66	100	0.66
벨트	0	100	0.0
변경	61	100	0.61
변동	84	100	0.84
변명	70	100	0.7
변신	92	100	0.92
변호사	82	100	0.82
변화	97	100	0.97
별도	82	100	0.82
별명	72	100	0.72
별일	96	100	0.96
병실	80	100	0.8
병아리	55	100	0.55
병원	85	100	0.85
보고	81	100	0.81
보고서	78	100	0.78
보관	70	100	0.7
보너스	81	100	0.81
보도	89	100	0.89
보라색	43	100	0.43
보람	100	100	1.0
보름	100	100	1.0
보리	49	100	0.49
보상	83	100	0.83
보수	83	100	0.83
보수적	84	100	0.84
보안	66	100	0.66
보자기	85	100	0.85
보장	68	100	0.68
보전	92	100	0.92
보조	84	100	0.84
보존	100	100	1.0
보통	99	100	0.99
보편적	83	100	0.83
보험	100	100	1.0
보호	79	100	0.79
복도	83	100	0.83
복사	80	100	0.8
복사기	83	100	0.83
복숭아	58	100	0.58
복습	100	100	1.0
볶음	82	100	0.82
볶음밥	29	100	0.29
본격적	76	100	0.76
본래	100	100	1.0
본부	93	100	0.93
본사	86	100	0.86
본성	82	100	0.82
본인	80	100	0.8
본질	97	100	0.97
볼링	100	100	1.0
볼일	94	100	0.94
볼펜	100	100	1.0
봉사	79	100	0.79
봉지	89	100	0.89
봉투	99	100	0.99
부근	89	100	0.89
부끄러움	94	100	0.94
부담	97	100	0.97
부대	85	100	0.85
부동산	90	100	0.9
부모	82	100	0.82
부모님	100	100	1.0
부문	92	100	0.92
부부	88	100	0.88
부분	81	100	0.81
부분적	78	100	0.78
부산	97	100	0.97
부상	86	100	0.86
부서	76	100	0.76
부엌	100	100	1.0
부위	76	100	0.76
부인	86	100	0.86
부자	83	100	0.83
부작용	84	100	0.84
부잣집	100	100	1.0
부장	79	100	0.79
부재	81	100	0.81
부정	98	100	0.98
부정적	74	100	0.74
부족	100	100	1.0
부채	63	100	0.63
부처	78	100	0.78
부친	75	100	0.75
부탁	100	100	1.0
부품	100	100	1.0
부피	86	100	0.86
부회장	82	100	0.82
북부	91	100	0.91
북쪽	100	100	1.0
북한	81	100	0.81
분노	81	100	0.81
분량	100	100	1.0
분리	49	100	0.49
분석	100	100	1.0
분야	100	100	1.0
분위기	83	100	0.83
분필	86	100	0.86
분홍색	51	100	0.51
불고기	86	100	0.86
불교	94	100	0.94
불꽃	47	100	0.47
불만	86	100	0.86
불법	48	100	0.48
불빛	0	100	0.0
불안	77	100	0.77
불이익	100	100	1.0
불편	100	100	1.0
불평	98	100	0.98
불행	100	100	1.0
브랜드	100	100	1.0
블라우스	83	100	0.83
비교	98	100	0.98
비극	100	100	1.0
비난	100	100	1.0
비누	100	100	1.0
비닐	100	100	1.0
비닐봉지	87	100	0.87
비둘기	83	100	0.83
비디오	80	100	0.8
비만	87	100	0.87
비명	77	100	0.77
비밀	0	100	0.0
비바람	100	100	1.0
비빔밥	27	100	0.27
비상	88	100	0.88
비서	84	100	0.84
비용	78	100	0.78
비율	100	100	1.0
비중	90	100	0.9
비타민	81	100	0.81
비판	100	100	1.0
비판적	73	100	0.73
비행	100	100	1.0
비행기	82	100	0.82
비행장	73	100	0.73
빌딩	100	100	1.0
빗물	91	100	0.91
빗방울	100	100	1.0
빗줄기	85	100	0.85
빛깔	100	100	1.0
빨간색	53	100	0.53
빨래	100	100	1.0
뿌리	47	100	0.47
사건	97	100	0.97
사계절	99	100	0.99
사고	83	100	0.83
사과	100	100	1.0
사기	94	100	0.94
사나이	87	100	0.87
사냥	100	100	1.0
사람	100	100	1.0
사랑	100	100	1.0
사례	100	100	1.0
사립	100	100	1.0
사망	100	100	1.0
사모님	100	100	1.0
사무	70	100	0.7
사무소	87	100	0.87
사무실	69	100	0.69
사무직	98	100	0.98
사물	92	100	0.92
사방	93	100	0.93
사상	83	100	0.83
사생활	100	100	1.0
사설	74	100	0.74
사슴	100	100	1.0
사실	74	100	0.74
