사용단어	가중치	사용횟수	단어승률
관계	72	100	0.72
관계자	77	100	0.77
관광	100	100	1.0
관광객	100	100	1.0
관광버스	90	100	0.9
관광지	90	100	0.9
관념	100	100	1.0
관람	100	100	1.0
관람객	100	100	1.0
관련	100	100	1.0
관리	57	100	0.57
관습	100	100	1.0
관심	83	100	0.83
관심사	81	100	0.81
관점	75	100	0.75
관찰	100	100	1.0
광경	75	100	0.75
광고	79	100	0.79
광장	76	100	0.76
광주	86	100	0.86
괴로움	92	100	0.92
교과서	74	100	0.74
교내	72	100	0.72
교대	83	100	0.83
교류	100	100	1.0
교문	92	100	0.92
교복	99	100	0.99
교사	79	100	0.79
교수	95	100	0.95
교실	87	100	0.87
교양	74	100	0.74
교외	78	100	0.78
교육	94	100	0.94
교육비	86	100	0.86
교육자	86	100	0.86
교장	83	100	0.83
교재	76	100	0.76
교직	97	100	0.97
교체	75	100	0.75
교통	99	100	0.99
교통사고	77	100	0.77
교포	81	100	0.81
교환	70	100	0.7
교회	100	100	1.0
교훈	0	100	0.0
구경	77	100	0.77
구두	62	100	0.62
구름	100	100	1.0
구멍	100	100	1.0
구별	100	100	1.0
구분	86	100	0.86
구석	100	100	1.0
구석구석	100	100	1.0
구성	82	100	0.82
구속	96	100	0.96
구역	100	100	1.0
구월	50	100	0.5
구입	84	100	0.84
구조	87	100	0.87
구청	39	100	0.39
구체적	73	100	0.73
국가	79	100	0.79
국가적	80	100	0.8
국기	85	100	0.85
국내	76	100	0.76
국내선	93	100	0.93
국내외	76	100	0.76
국립	100	100	1.0
국물	90	100	0.9
국민	80	100	0.8
국민적	73	100	0.73
국사	80	100	0.8
국산	93	100	0.93
국수	90	100	0.9
국어	57	100	0.57
국왕	100	100	1.0
국적	76	100	0.76
국제	100	100	1.0
국제선	92	100	0.92
국제적	80	100	0.8
국제화	98	100	0.98
국회	98	100	0.98
국회의원	82	100	0.82
군대	85	100	0.85
군사	77	100	0.77
군인	89	100	0.89
궁극적	79	100	0.79
권리	42	100	0.42
권위	82	100	0.82
권투	98	100	0.98
귀가	75	100	0.75
귀국	97	100	0.97
귀신	90	100	0.9
귓속	94	100	0.94
규모	83	100	0.83
규정	98	100	0.98
규칙	100	100	1.0
규칙적	71	100	0.71
균형	89	100	0.89
그간	76	100	0.76
그날	100	100	1.0
그늘	100	100	1.0
그다음	75	100	0.75
그동안	89	100	0.89
그때	100	100	1.0
그래픽	100	100	1.0
그룹	100	100	1.0
그릇	100	100	1.0
그리움	93	100	0.93
그림	100	100	1.0
그림자	80	100	0.8
그사이	88	100	0.88
그저께	100	100	1.0
그전	90	100	0.9
그중	91	100	0.91
그해	99	100	0.99
극복	90	100	0.9
극작가	76	100	0.76
극장	81	100	0.81
근거	87	100	0.87
근교	97	100	0.97
근래	100	100	1.0
근로	50	100	0.5
근로자	83	100	0.83
근무	77	100	0.77
근본	82	100	0.82
근본적	74	100	0.74
근원	85	100	0.85
근육	96	100	0.96
근처	71	100	0.71
글쓰기	83	100	0.83
글씨	0	100	0.0
글자	84	100	0.84
금강산	94	100	0.94
금고	78	100	0.78
금년	100	100	1.0
금메달	55	100	0.55
금액	100	100	1.0
금연	85	100	0.85
금요일	98	100	0.98
금지	91	100	0.91
긍정적	83	100	0.83
기간	72	100	0.72
기계	63	100	0.63
기관	74	100	0.74
기구	77	100	0.77
기기	88	100	0.88
기념	100	100	1.0
기념일	95	100	0.95
기념품	100	100	1.0
기능	51	100	0.51
기대	81	100	0.81
기도	86	100	0.86
기독교	99	100	0.99
기둥	100	100	1.0
기록	100	100	1.0
기름	100	100	1.0
기법	42	100	0.42
기본	78	100	0.78
기본적	78	100	0.78
기분	85	100	0.85
기쁨	100	100	1.0
기사	85	100	0.85
기성	86	100	0.86
기성세대	90	100	0.9
기숙사	83	100	0.83
기술	96	100	0.96
기술자	86	100	0.86
기억	100	100	1.0
기업	100	100	1.0
기업인	81	100	0.81
기여	85	100	0.85
기온	97	100	0.97
기운	98	100	0.98
기원	86	100	0.86
기원전	94	100	0.94
기자	83	100	0.83
기적	85	100	0.85
기준	100	100	1.0
기차	70	100	0.7
기초	85	100	0.85
기초적	76	100	0.76
기침	71	100	0.71
기타	58	100	0.58
기호	73	100	0.73
기혼	100	100	1.0
기회	99	100	0.99
기획	100	100	1.0
기후	87	100	0.87
긴급	100	100	1.0
긴장	79	100	0.79
긴장감	98	100	0.98
길가	66	100	0.66
길거리	51	100	0.51
길이	89	100	0.89
김밥	25	100	0.25
김치	67	100	0.67
김치찌개	96	100	0.96
김포공항	100	100	1.0
깊이	85	100	0.85
까닭	100	100	1.0
까만색	50	100	0.5
까치	62	100	0.62
깍두기	82	100	0.82
깡패	0	100	0.0
깨달음	85	100	0.85
깨소금	87	100	0.87
껍질	98	100	0.98
꼬리	53	100	0.53
꼬마	62	100	0.62
꼭대기	90	100	0.9
꽃씨	0	100	0.0
꽃잎	100	100	1.0
꾸중	89	100	0.89
꿈속	94	100	0.94
나들이	88	100	0.88
나라	77	100	0.77
나머지	91	100	0.91
나무	75	100	0.75
나물	89	100	0.89
나뭇가지	91	100	0.91
나뭇잎	100	100	1.0
나비	88	100	0.88
나이	87	100	0.87
나중	90	100	0.9
나침반	89	100	0.89
나흘	100	100	1.0
낙엽	100	100	1.0
낚시	79	100	0.79
낚시꾼	100	100	1.0
낚싯대	89	100	0.89
난리	57	100	0.57
난방	90	100	0.9
날개	99	100	0.99
날씨	0	100	0.0
날짜	98	100	0.98
남녀	100	100	1.0
남대문	87	100	0.87
남대문시장	79	100	0.79
남동생	91	100	0.91
남매	59	100	0.59
남미	80	100	0.8
남부	88	100	0.88
남북	76	100	0.76
남산	94	100	0.94
남성	82	100	0.82
남자	79	100	0.79
남쪽	100	100	1.0
남편	99	100	0.99
남학생	88	100	0.88
낭비	86	100	0.86
낱말	64	100	0.64
내과	100	100	1.0
내년	100	100	1.0
내달	58	100	0.58
내부	93	100	0.93
내외	82	100	0.82
내용	82	100	0.82
내용물	90	100	0.9
내일	94	100	0.94
내적	85	100	0.85
내후년	100	100	1.0
냄비	86	100	0.86
냄새	64	100	0.64
냇물	91	100	0.91
냉동	90	100	0.9
냉면	96	100	0.96
냉방	91	100	0.91
냉장고	86	100	0.86
너머	75	100	0.75
네거리	51	100	0.51
넥타이	85	100	0.85
노동	82	100	0.82
노동자	84	100	0.84
노란색	51	100	0.51
노래	100	100	1.0
노래방	91	100	0.91
노랫소리	51	100	0.51
노력	100	100	1.0
노선	89	100	0.89
노인	86	100	0.86
노트	0	100	0.0
녹색	50	100	0.5
녹음	82	100	0.82
녹차	74	100	0.74
녹화	98	100	0.98
논리	50	100	0.5
논리적	82	100	0.82
논문	89	100	0.89
논쟁	100	100	1.0
놀이	84	100	0.84
놀이터	0	100	0.0
농구	84	100	0.84
농담	92	100	0.92
농민	87	100	0.87
농부	87	100	0.87
농사	81	100	0.81
농사일	96	100	0.96
농산물	91	100	0.91
농업	100	100	1.0
농장	77	100	0.77
농촌	100	100	1.0
높이	87	100	0.87
누나	86	100	0.86
눈가	73	100	0.73
눈길	100	100	1.0
눈동자	80	100	0.8
눈물	94	100	0.94
눈병	100	100	1.0
눈빛	0	100	0.0
눈썹	100	100	1.0
눈앞	77	100	0.77
뉴스	78	100	0.78
뉴욕	100	100	1.0
느낌	100	100	1.0
늑대	87	100	0.87
능동적	78	100	0.78
능력	100	100	1.0
늦가을	100	100	1.0
다리	50	100	0.5
다방	92	100	0.92
다수	88	100	0.88
다양성	86	100	0.86
다음	82	100	0.82
다이어트	0	100	0.0
다툼	100	100	1.0
다행	100	100	1.0
단계	73	100	0.73
단골	100	100	1.0
단독	80	100	0.8
단맛	100	100	1.0
단순	100	100	1.0
단어	63	100	0.63
단위	74	100	0.74
단점	75	100	0.75
단지	92	100	0.92
단체	75	100	0.75
단추	71	100	0.71
단편	100	100	1.0
단풍	92	100	0.92
달걀	100	100	1.0
달러	100	100	1.0
달력	100	100	1.0
달리기	87	100	0.87
달빛	0	100	0.0
닭고기	89	100	0.89
담당	100	100	1.0
담당자	81	100	0.81
담배	78	100	0.78
담요	90	100	0.9
담임	100	100	1.0
답변	99	100	0.99
답장	74	100	0.74
닷새	64	100	0.64
당근	91	100	0.91
당시	83	100	0.83
당장	79	100	0.79
대가	81	100	0.81
대개	97	100	0.97
대구	85	100	0.85
대규모	88	100	0.88
대기	84	100	0.84
대기업	100	100	1.0
대낮	100	100	1.0
대다수	92	100	0.92
대답	100	100	1.0
대도시	79	100	0.79
대량	100	100	1.0
대륙	100	100	1.0
대문	96	100	0.96
대부분	89	100	0.89
대비	83	100	0.83
대사	80	100	0.8
대사관	77	100	0.77
대상자	84	100	0.84
대신	93	100	0.93
대응	100	100	1.0
대입	80	100	0.8
대전	92	100	0.92
대접	52	100	0.52
대중	90	100	0.9
대중교통	100	100	1.0
대중문화	99	100	0.99
대중적	79	100	0.79
대책	98	100	0.98
대출	100	100	1.0
대통령	100	100	1.0
대표	91	100	0.91
대표적	82	100	0.82
대학	76	100	0.76
대학교	98	100	0.98
대학교수	93	100	0.93
대학로	54	100	0.54
대학생	94	100	0.94
대학원	87	100	0.87
대한민국	95	100	0.95
대합실	74	100	0.74
대형	90	100	0.9
대화	100	100	1.0
대회	98	100	0.98
더위	77	100	0.77
덕분	82	100	0.82
덕수궁	100	100	1.0
덩어리	49	100	0.49
데이트	0	100	0.0
도구	84	100	0.84
도덕	83	100	0.83
도둑	100	100	1.0
도로	55	100	0.55
도마	69	100	0.69
도망	100	100	1.0
도서관	63	100	0.63
도시	76	100	0.76
도시락	100	100	1.0
도심	81	100	0.81
도움	95	100	0.95
도움말	60	100	0.6
도입	80	100	0.8
도자기	87	100	0.87
도장	72	100	0.72
도전	92	100	0.92
도중	81	100	0.81
도착	100	100	1.0
도쿄	100	100	1.0
독감	99	100	0.99
독립	100	100	1.0
독서	84	100	0.84
독일	97	100	0.97
독일어	60	100	0.6
독창적	82	100	0.82
돌멩이	81	100	0.81
동그라미	75	100	0.75
동기	82	100	0.82
동네	100	100	1.0
동대문	94	100	0.94
동대문시장	72	100	0.72
동료	100	100	1.0
동물	96	100	0.96
동물원	84	100	0.84
동부	87	100	0.87
동생	99	100	0.99
동서	81	100	0.81
동서남북	64	100	0.64
동시	83	100	0.83
동아리	44	100	0.44
동안	81	100	0.81
동양	78	100	0.78
동양인	82	100	0.82
동의	93	100	0.93
동작	66	100	0.66
동전	96	100	0.96
동쪽	100	100	1.0
동창	91	100	0.91
동포	86	100	0.86
동행	100	100	1.0
동화	100	100	1.0
동화책	98	100	0.98
돼지	87	100	0.87
돼지고기	77	100	0.77
된장	74	100	0.74
된장찌개	98	100	0.98
두께	100	100	1.0
두뇌	100	100	1.0
두려움	92	100	0.92
두부	87	100	0.87
두통	99	100	0.99
둥지	86	100	0.86
뒤쪽	100	100	1.0
뒤편	100	100	1.0
뒷골목	74	100	0.74
뒷모습	100	100	1.0
뒷문	92	100	0.92
뒷산	96	100	0.96
드라마	61	100	0.61
등록	100	100	1.0
등록금	84	100	0.84
등록증	97	100	0.97
등산	97	100	0.97
등산로	43	100	0.43
등장	75	100	0.75
디스크	72	100	0.72
디자이너	100	100	1.0
디자인	88	100	0.88
따님	100	100	1.0
딸기	87	100	0.87
딸아이	89	100	0.89
땅바닥	100	100	1.0
땅속	93	100	0.93
땅콩	100	100	1.0
떡국	95	100	0.95
떡볶이	77	100	0.77
뚜껑	100	100	1.0
뜻밖	100	100	1.0
라디오	73	100	0.73
라면	94	100	0.94
라운드	100	100	1.0
라이벌	100	100	1.0
라이터	0	100	0.0
라인	79	100	0.79
라켓	100	100	1.0
러시아	56	100	0.56
런던	100	100	1.0
레몬	100	100	1.0
레스토랑	100	100	1.0
레이저	73	100	0.73
레저	71	100	0.71
렌즈	100	100	1.0
로봇	100	100	1.0
로터리	47	100	0.47
리그	66	100	0.66
리듬	100	100	1.0
마누라	74	100	0.74
마늘	100	100	1.0
마당	100	100	1.0
마디	95	100	0.95
마라톤	100	100	1.0
마련	100	100	1.0
마루	100	100	1.0
마무리	48	100	0.48
마사지	89	100	0.89
마약	89	100	0.89
마요네즈	100	100	1.0
마을	100	100	1.0
마음	78	100	0.78
마음가짐	100	100	1.0
마음속	100	100	1.0
마음씨	0	100	0.0
마이크	69	100	0.69
마중	89	100	0.89
마지막	100	100	1.0
마찬가지	89	100	0.89
마찰	100	100	1.0
마크	63	100	0.63
막걸리	49	100	0.49
막내	81	100	0.81
만남	90	100	0.9
만두	63	100	0.63
만세	98	100	0.98
만약	90	100	0.9
만일	89	100	0.89
만점	80	100	0.8
만족	100	100	1.0
만화	100	100	1.0
만화가	79	100	0.79
말기	94	100	0.94
말씀	100	100	1.0
말투	99	100	0.99
망원경	75	100	0.75
맞은편	98	100	0.98
매너	100	100	1.0
매력	100	100	1.0
매스컴	100	100	1.0
매일	95	100	0.95
매장	80	100	0.8
매체	67	100	0.67
맥주	92	100	0.92
머리	48	100	0.48
머리말	50	100	0.5
머리카락	100	100	1.0
머리칼	100	100	1.0
머릿속	99	100	0.99
먹이	84	100	0.84
먼지	88	100	0.88
메뉴	96	100	0.96
메모	81	100	0.81
메시지	89	100	0.89
메일	95	100	0.95
며느리	48	100	0.48
며칠	96	100	0.96
면담	92	100	0.92
면적	82	100	0.82
면접	65	100	0.65
멸치	70	100	0.7
명단	87	100	0.87
명령	100	100	1.0
명령어	60	100	0.6
명예	100	100	1.0
명의	85	100	0.85
명절	94	100	0.94
명칭	92	100	0.92
명함	100	100	1.0
모기	89	100	0.89
모니터	0	100	0.0
모델	100	100	1.0
모두	59	100	0.59
모래	100	100	1.0
모레	36	100	0.36
모범	95	100	0.95
모습	100	100	1.0
모양	77	100	0.77
모임	100	100	1.0
모자	82	100	0.82
모집	100	100	1.0
모퉁이	86	100	0.86
목걸이	85	100	0.85
목록	100	100	1.0
목사	86	100	0.86
목소리	53	100	0.53
목숨	100	100	1.0
목요일	94	100	0.94
목욕	100	100	1.0
목욕탕	100	100	1.0
목적	79	100	0.79
목표	96	100	0.96
몸매	53	100	0.53
몸무게	91	100	0.91
몸살	50	100	0.5
몸속	96	100	0.96
몸짓	100	100	1.0
몸통	99	100	0.99
묘사	73	100	0.73
무게	88	100	0.88
무관심	85	100	0.85
무궁화	100	100	1.0
무기	84	100	0.84
무늬	100	100	1.0
무대	91	100	0.91
무더위	76	100	0.76
무덤	100	100	1.0
무료	100	100	1.0
무릎	100	100	1.0
무리	53	100	0.53
무역	100	100	1.0
무용	85	100	0.85
무용가	78	100	0.78
무지개	97	100	0.97
문구	83	100	0.83
문밖	100	100	1.0
문법	45	100	0.45
문서	77	100	0.77
문자	86	100	0.86
문장	84	100	0.84
문제	100	100	1.0
문제점	80	100	0.8
문학	82	100	0.82
문학적	75	100	0.75
문화	99	100	0.99
문화재	78	100	0.78
문화적	79	100	0.79
물가	79	100	0.79
물건	96	100	0.96
물결	85	100	0.85
물고기	82	100	0.82
물기	84	100	0.84
물론	100	100	1.0
물리학	85	100	0.85
물속	96	100	0.96
물음	85	100	0.85
물질	98	100	0.98
물질적	84	100	0.84
물체	79	100	0.79
미국	95	100	0.95
미니	100	100	1.0
미디어	57	100	0.57
미래	100	100	1.0
미만	84	100	0.84
미사일	93	100	0.93
미소	92	100	0.92
미술	96	100	0.96
미술관	77	100	0.77
미스	84	100	0.84
미역	100	100	1.0
미용실	83	100	0.83
미움	94	100	0.94
미인	85	100	0.85
미팅	100	100	1.0
미혼	100	100	1.0
민간	79	100	0.79
민속	98	100	0.98
민족	100	100	1.0
민주	93	100	0.93
민주주의	90	100	0.9
민주화	100	100	1.0
믿음	78	100	0.78
밀가루	100	100	1.0
밑바닥	100	100	1.0
바가지	93	100	0.93
바구니	100	100	1.0
바깥	100	100	1.0
바깥쪽	100	100	1.0
바나나	87	100	0.87
바늘	100	100	1.0
바다	83	100	0.83
바닥	100	100	1.0
바닷가	76	100	0.76
바닷물	87	100	0.87
바람	100	100	1.0
바보	83	100	0.83
바위	71	100	0.71
바이러스	82	100	0.82
바이올린	100	100	1.0
바지	86	100	0.86
바퀴	100	100	1.0
바탕	100	100	1.0
박물관	72	100	0.72
박사	86	100	0.86
박수	91	100	0.91
박스	85	100	0.85
반대	88	100	0.88
반대편	99	100	0.99
반말	60	100	0.6
반면	99	100	0.99
반발	68	100	0.68
반성	81	100	0.81
반응	100	100	1.0
반장	76	100	0.76
반죽	100	100	1.0
반지	92	100	0.92
반찬	100	100	1.0
받침	66	100	0.66
발가락	100	100	1.0
발걸음	81	100	0.81
발견	100	100	1.0
발길	100	100	1.0
발끝	100	100	1.0
발달	51	100	0.51
발등	78	100	0.78
발레	48	100	0.48
발목	69	100	0.69
발바닥	100	100	1.0
발생	92	100	0.92
발음	81	100	0.81
발자국	94	100	0.94
발전	95	100	0.95
발톱	100	100	1.0
발표	97	100	0.97
밤낮	100	100	1.0
밤새	63	100	0.63
밤색	49	100	0.49
밤중	90	100	0.9
밤하늘	100	100	1.0
밥그릇	100	100	1.0
밥맛	100	100	1.0
밥상	86	100	0.86
밥솥	100	100	1.0
방면	97	100	0.97
방문	90	100	0.9
방바닥	100	100	1.0
방법	47	100	0.47
방송	98	100	0.98
방송국	95	100	0.95
방송사	79	100	0.79
방식	88	100	0.88
방안	88	100	0.88
방울	100	100	1.0
방지	92	100	0.92
방학	86	100	0.86
방해	94	100	0.94
방향	100	100	1.0
배경	77	100	0.77
배구	85	100	0.85
배꼽	100	100	1.0
배달	53	100	0.53
배드민턴	100	100	1.0
배우	89	100	0.89
배우자	85	100	0.85
배추	69	100	0.69
배추김치	66	100	0.66
배치	71	100	0.71
백두산	88	100	0.88
백색	59	100	0.59
백성	79	100	0.79
백인	83	100	0.83
백제	100	100	1.0
백화점	78	100	0.78
뱃사람	100	100	1.0
버릇	100	100	1.0
버섯	100	100	1.0
버스	83	100	0.83
버터	0	100	0.0
버튼	100	100	1.0
번개	99	100	0.99
번역	100	100	1.0
번지	93	100	0.93
번호	84	100	0.84
벌금	88	100	0.88
벌레	47	100	0.47
범위	72	100	0.72
범인	87	100	0.87
범죄	100	100	1.0
법률	100	100	1.0
법원	86	100	0.86
법적	74	100	0.74
법칙	100	100	1.0
베개	97	100	0.97
베이징	100	100	1.0
벤치	68	100	0.68
벨트	0	100	0.0
변경	72	100	0.72
변동	90	100	0.9
변명	75	100	0.75
변신	97	100	0.97
변호사	81	100	0.81
변화	100	100	1.0
별도	81	100	0.81
별명	81	100	0.81
별일	95	100	0.95
병실	80	100	0.8
병아리	52	100	0.52
병원	85	100	0.85
보고	82	100	0.82
보고서	82	100	0.82
보관	78	100	0.78
보너스	86	100	0.86
보도	76	100	0.76
보라색	44	100	0.44
보람	100	100	1.0
보름	100	100	1.0
보리	46	100	0.46
보상	81	100	0.81
보수	92	100	0.92
보수적	79	100	0.79
보안	82	100	0.82
보자기	85	100	0.85
보장	76	100	0.76
보전	92	100	0.92
보조	87	100	0.87
보존	100	100	1.0
보통	98	100	0.98
보편적	75	100	0.75
보험	100	100	1.0
보호	75	100	0.75
복도	81	100	0.81
복사	78	100	0.78
복사기	84	100	0.84
복숭아	66	100	0.66
복습	100	100	1.0
볶음	88	100	0.88
볶음밥	26	100	0.26
본격적	76	100	0.76
본래	100	100	1.0
본부	88	100	0.88
본사	78	100	0.78
본성	79	100	0.79
본인	80	100	0.8
본질	97	100	0.97
볼링	100	100	1.0
볼일	97	100	0.97
볼펜	100	100	1.0
봉사	84	100	0.84
봉지	86	100	0.86
봉투	99	100	0.99
부근	92	100	0.92
부끄러움	89	100	0.89
부담	90	100	0.9
부대	85	100	0.85
부동산	94	100	0.94
부모	73	100	0.73
부모님	100	100	1.0
부문	88	100	0.88
부부	95	100	0.95
부분	83	100	0.83
부분적	74	100	0.74
부산	94	100	0.94
부상	84	100	0.84
부서	81	100	0.81
부엌	100	100	1.0
부위	74	100	0.74
부인	87	100	0.87
부자	84	100	0.84
부작용	78	100	0.78
부잣집	100	100	1.0
부장	73	100	0.73
부재	78	100	0.78
부정	100	100	1.0
부정적	82	100	0.82
부족	100	100	1.0
부채	60	100	0.6
부처	78	100	0.78
부친	76	100	0.76
부탁	100	100	1.0
부품	100	100	1.0
부피	90	100	0.9
부회장	82	100	0.82
북부	93	100	0.93
북쪽	100	100	1.0
북한	76	100	0.76
분노	82	100	0.82
분량	100	100	1.0
분리	51	100	0.51
분석	100	100	1.0
분야	100	100	1.0
분위기	90	100	0.9
분필	90	100	0.9
분홍색	41	100	0.41
불고기	84	100	0.84
불교	98	100	0.98
불꽃	42	100	0.42
불만	91	100	0.91
불법	63	100	0.63
불빛	0	100	0.0
불안	88	100	0.88
불이익	100	100	1.0
불편	100	100	1.0
불평	98	100	0.98
불행	100	100	1.0
브랜드	100	100	1.0
블라우스	86	100	0.86
비교	97	100	0.97
비극	100	100	1.0
비난	100	100	1.0
비누	100	100	1.0
비닐	100	100	1.0
비닐봉지	92	100	0.92
비둘기	85	100	0.85
비디오	79	100	0.79
비만	90	100	0.9
비명	75	100	0.75
비밀	0	100	0.0
비바람	100	100	1.0
비빔밥	21	100	0.21
비상	87	100	0.87
비서	72	100	0.72
비용	75	100	0.75
비율	100	100	1.0
비중	93	100	0.93
비타민	90	100	0.9
비판	100	100	1.0
비판적	73	100	0.73
비행	100	100	1.0
비행기	84	100	0.84
비행장	79	100	0.79
빌딩	100	100	1.0
빗물	91	100	0.91
빗방울	100	100	1.0
빗줄기	91	100	0.91
빛깔	100	100	1.0
빨간색	49	100	0.49
빨래	100	100	1.0
뿌리	48	100	0.48
사건	94	100	0.94
사계절	94	100	0.94
사고	79	100	0.79
사과	100	100	1.0
사기	86	100	0.86
사나이	85	100	0.85
사냥	100	100	1.0
사람	100	100	1.0
사랑	100	100	1.0
사례	100	100	1.0
사립	100	100	1.0
사망	100	100	1.0
사모님	100	100	1.0
사무	75	100	0.75
사무소	93	100	0.93
사무실	77	100	0.77
사무직	97	100	0.97
사물	92	100	0.92
사방	90	100	0.9
사상	83	100	0.83
사생활	100	100	1.0
사설	73	100	0.73
사슴	100	100	1.0
사실	75	100	0.75
