걸린시간 : 5646.5547초
사용단어	가중치	사용횟수	단어승률
가죽이김	6	10	0.6
가죽이김약	3	10	0.3
가죽지의	4	10	0.4
가죽집	5	10	0.5
가죽집말	6	10	0.6
가죽채	3	10	0.3
가죽피	4	10	0.4
가죽피리	4	10	0.4
가죽혁	4	10	0.4
가죽혹버섯	3	10	0.3
가중	5	10	0.5
가중감경	5	10	0.5
가중값	8	10	0.8
가중범	4	10	0.4
가중주의	4	10	0.4
가중차제	6	10	0.6
가중치	4	10	0.4
가중형	6	10	0.6
가증	6	10	0.6
가증금	4	10	0.4
가증률	4	10	0.4
가지	6	10	0.6
가지가위	5	10	0.5
가지가지	4	10	0.4
가지각색	3	10	0.3
가지개곽향	5	10	0.5
가지검댕이증	4	10	0.4
가지게	2	10	0.2
가지고르기	4	10	0.4
가지고비	7	10	0.7
가지고비고사리	5	10	0.5
가지곡정초	4	10	0.4
가지골	5	10	0.5
가지관	5	10	0.5
가지괭이눈	6	10	0.6
가지구이	3	10	0.3
가지굴	3	10	0.3
가지급	3	10	0.3
가지급금	5	10	0.5
가지기	6	10	0.6
가지기도	6	10	0.6
가지김치	6	10	0.6
가지꽂이	5	10	0.5
가지꽃지의	4	10	0.4
가지나무좀	6	10	0.6
가지나물	4	10	0.4
가지노리개	3	10	0.3
가지누름적	7	10	0.7
가지다듬기	3	10	0.3
가지더부살이	2	10	0.2
가지도	4	10	0.4
가지돌꽃	2	10	0.2
가지돌연변이	7	10	0.7
가지런할제	5	10	0.5
가지마름병	4	10	0.4
가지만지	5	10	0.5
가지말랭이	7	10	0.7
가지맥	4	10	0.4
가지모기르기	6	10	0.6
가지문	6	10	0.6
가지물길	5	10	0.5
가지바늘	4	10	0.4
가지번호	4	10	0.4
가지별꽃	4	10	0.4
가지복수초	6	10	0.6
가지불	5	10	0.5
가지비틀기	7	10	0.7
가지뽕	6	10	0.6
가지뽕누에치기	5	10	0.5
가지뽕따기	6	10	0.6
가지뿌리	6	10	0.6
가지뿔들양	6	10	0.6
가지산꽃다지	4	10	0.4
가지산문	3	10	0.3
가지산적	2	10	0.2
가지산파	5	10	0.5
가지삿갓사초	8	10	0.8
가지색	5	10	0.5
가지솎음	4	10	0.4
가지송라	7	10	0.7
가지송이풀	5	10	0.5
가지신	6	10	0.6
가지실말	7	10	0.7
가지역병	4	10	0.4
가지자르기	7	10	0.7
가지장아찌	2	10	0.2
가지적	7	10	0.7
가지전	5	10	0.5
가지절임	5	10	0.5
가지조이기	4	10	0.4
가지줄	5	10	0.5
가지짠지	6	10	0.6
가지찜	3	10	0.3
가지찬국	3	10	0.3
가지창	3	10	0.3
가지치기	4	10	0.4
가지톱	4	10	0.4
가지페	5	10	0.5
가지회	8	10	0.8
가지휘여주기	7	10	0.7
가지흑고병	3	10	0.3
가직	4	10	0.4
가진대이름씨	6	10	0.6
가진월	3	10	0.3
가질	3	10	0.3
가짐	4	10	0.4
가짐새	6	10	0.6
가집	6	10	0.6
가집장	5	10	0.5
가집행	5	10	0.5
가짓과	5	10	0.5
가짓말	6	10	0.6
가짓말쟁이	4	10	0.4
가짓부렁	10	10	1.0
가짓부렁이	4	10	0.4
가짓빛	5	10	0.5
가짓수	6	10	0.6
가짓잎괭이	4	10	0.4
가짓잎쌈	8	10	0.8
가짓줄	2	10	0.2
가징	2	10	0.2
가짜	2	10	0.2
가짜결핵	6	10	0.6
가짜도하장	4	10	0.4
가짜동자	5	10	0.5
가짜동지	3	10	0.3
가짜목소리	7	10	0.7
가짜미끼	1	10	0.1
가짜미친개병	4	10	0.4
가짜배기	4	10	0.4
가짜속살	6	10	0.6
가짜송진홈	3	10	0.3
가짜어사	5	10	0.5
가짜줄기	6	10	0.6
가짜풍	7	10	0.7
가쪽복사	3	10	0.3
가차	4	10	0.4
가차사	7	10	0.7
가차압	6	10	0.6
가차자	4	10	0.4
가차하	3	10	0.3
가착	6	10	0.6
가찬	4	10	0.4
가찰	3	10	0.3
가창	5	10	0.5
가창대	7	10	0.7
가창력	5	10	0.5
가창법	3	10	0.3
가창시위	6	10	0.6
가창오리	4	10	0.4
가창행진	5	10	0.5
가채	3	10	0.3
가채권	5	10	0.5
가책	2	10	0.2
가처분	7	10	0.7
가천	5	10	0.5
가철	3	10	0.3
가철본	8	10	0.8
가첨	6	10	0.6
가첨문서	5	10	0.5
가첨밥	6	10	0.6
가첨잠	5	10	0.5
가첩	4	10	0.4
가청	6	10	0.6
가청도	6	10	0.6
가청음	4	10	0.4
가체	3	10	0.3
가체포	2	10	0.2
가체포장	6	10	0.6
가초노	5	10	0.5
가촉	6	10	0.6
가촌	5	10	0.5
가추	4	10	0.4
가추렴	4	10	0.4
가축	7	10	0.7
가축농	4	10	0.4
가축단위	4	10	0.4
가축방역소	3	10	0.3
가축법	5	10	0.5
가축병원	3	10	0.3
가축상	6	10	0.6
가축성	5	10	0.5
가축성동발	7	10	0.7
가축성철재아치	3	10	0.3
가축우리	5	10	0.5
가축자	5	10	0.5
가축학	3	10	0.3
가축화	5	10	0.5
가출	5	10	0.5
가출렴	6	10	0.6
가출소	3	10	0.3
가출옥	5	10	0.5
가출장	6	10	0.6
가취	7	10	0.7
가취성	7	10	0.7
가취지례	5	10	0.5
가측값	5	10	0.5
가측치	7	10	0.7
가치	7	10	0.7
가치관	6	10	0.6
가치교육학	6	10	0.6
가치권	5	10	0.5
가치론	5	10	0.5
가치문제	6	10	0.6
가치물	6	10	0.6
가치사회	8	10	0.8
가치산	5	10	0.5
가치상어	5	10	0.5
가치상품	6	10	0.6
가치설	2	10	0.2
가치성	7	10	0.7
가치재	2	10	0.2
