사용단어	가중치	사용횟수	단어승률
가지	5	20	0.25
가지가위	12	20	0.6
가지가지	8	20	0.4
가지각색	9	20	0.45
가지개곽향	8	20	0.4
가지검댕이증	10	20	0.5
가지게	3	20	0.15
가지고르기	8	20	0.4
가지고비	9	20	0.45
가지고비고사리	9	20	0.45
가지곡정초	5	20	0.25
가지골	7	20	0.35
가지관	12	20	0.6
가지괭이눈	11	20	0.55
가지구이	8	20	0.4
가지굴	11	20	0.55
가지급	6	20	0.3
가지급금	5	20	0.25
가지기	8	20	0.4
가지기도	6	20	0.3
가지김치	10	20	0.5
가지꽂이	4	20	0.2
가지꽃지의	8	20	0.4
가지나무좀	9	20	0.45
가지나물	8	20	0.4
가지노리개	5	20	0.25
가지누름적	10	20	0.5
가지다듬기	8	20	0.4
가지더부살이	8	20	0.4
가지도	9	20	0.45
가지돌꽃	2	20	0.1
가지돌연변이	13	20	0.65
가지런할제	9	20	0.45
가지마름병	8	20	0.4
가지만지	10	20	0.5
가지말랭이	8	20	0.4
가지맥	8	20	0.4
가지모기르기	11	20	0.55
가지문	9	20	0.45
가지물길	9	20	0.45
가지바늘	7	20	0.35
가지번호	10	20	0.5
가지별꽃	9	20	0.45
가지복수초	6	20	0.3
가지불	6	20	0.3
가지비틀기	9	20	0.45
가지뽕	7	20	0.35
가지뽕누에치기	6	20	0.3
가지뽕따기	10	20	0.5
가지뿌리	4	20	0.2
가지뿔들양	10	20	0.5
가지산꽃다지	7	20	0.35
가지산문	7	20	0.35
가지산적	10	20	0.5
가지산파	4	20	0.2
가지삿갓사초	10	20	0.5
가지색	7	20	0.35
가지솎음	11	20	0.55
가지송라	11	20	0.55
가지송이풀	9	20	0.45
가지신	7	20	0.35
가지실말	7	20	0.35
가지역병	11	20	0.55
가지자르기	7	20	0.35
가지장아찌	7	20	0.35
가지적	8	20	0.4
가지전	5	20	0.25
가지절임	7	20	0.35
가지조이기	8	20	0.4
가지줄	10	20	0.5
가지짠지	5	20	0.25
가지찜	9	20	0.45
가지찬국	8	20	0.4
가지창	6	20	0.3
가지치기	9	20	0.45
가지톱	5	20	0.25
가지페	8	20	0.4
가지회	7	20	0.35
가지휘여주기	11	20	0.55
가지흑고병	8	20	0.4
가직	9	20	0.45
가진대이름씨	8	20	0.4
가진월	8	20	0.4
가질	10	20	0.5
가짐	8	20	0.4
가짐새	7	20	0.35
가집	11	20	0.55
가집장	10	20	0.5
가집행	6	20	0.3
가짓과	13	20	0.65
가짓말	7	20	0.35
가짓말쟁이	15	20	0.75
가짓부렁	20	20	1
가짓부렁이	11	20	0.55
가짓빛	9	20	0.45
가짓수	6	20	0.3
가짓잎괭이	8	20	0.4
가짓잎쌈	8	20	0.4
가짓줄	10	20	0.5
가징	6	20	0.3
가짜	14	20	0.7
가짜결핵	10	20	0.5
가짜도하장	8	20	0.4
가짜동자	9	20	0.45
가짜동지	6	20	0.3
가짜목소리	6	20	0.3
가짜미끼	7	20	0.35
가짜미친개병	7	20	0.35
가짜배기	5	20	0.25
가짜속살	7	20	0.35
가짜송진홈	6	20	0.3
가짜어사	7	20	0.35
가짜줄기	10	20	0.5
가짜풍	10	20	0.5
가쪽복사	6	20	0.3
가차	11	20	0.55
가차사	8	20	0.4
가차압	5	20	0.25
가차자	10	20	0.5
가차하	10	20	0.5
가착	6	20	0.3
가찬	8	20	0.4
가찰	8	20	0.4
가창	13	20	0.65
가창대	9	20	0.45
가창력	6	20	0.3
가창법	10	20	0.5
가창시위	9	20	0.45
가창오리	5	20	0.25
가창행진	12	20	0.6
가채	12	20	0.6
가채권	8	20	0.4
가책	5	20	0.25
가처분	6	20	0.3
가천	8	20	0.4
가철	10	20	0.5
가철본	7	20	0.35
가첨	4	20	0.2
가첨문서	11	20	0.55
가첨밥	7	20	0.35
가첨잠	10	20	0.5
가첩	9	20	0.45
가청	7	20	0.35
가청도	8	20	0.4
가청음	12	20	0.6
가체	6	20	0.3
가체포	9	20	0.45
가체포장	11	20	0.55
가초노	8	20	0.4
가촉	7	20	0.35
가촌	5	20	0.25
가추	5	20	0.25
가추렴	8	20	0.4
가축	8	20	0.4
가축농	9	20	0.45
가축단위	3	20	0.15
가축방역소	9	20	0.45
가축법	6	20	0.3
가축병원	11	20	0.55
가축상	7	20	0.35
가축성	9	20	0.45
가축성동발	5	20	0.25
가축성철재아치	7	20	0.35
가축우리	8	20	0.4
가축자	7	20	0.35
가축학	8	20	0.4
가축화	8	20	0.4
가출	13	20	0.65
가출렴	9	20	0.45
가출소	11	20	0.55
가출옥	7	20	0.35
가출장	11	20	0.55
가취	10	20	0.5
가취성	9	20	0.45
가취지례	6	20	0.3
가측값	9	20	0.45
가측치	6	20	0.3
가치	4	20	0.2
가치관	10	20	0.5
가치교육학	8	20	0.4
가치권	4	20	0.2
가치론	9	20	0.45
가치문제	5	20	0.25
가치물	7	20	0.35
가치사회	13	20	0.65
가치산	8	20	0.4
가치상어	11	20	0.55
가치상품	4	20	0.2
가치설	7	20	0.35
가치성	9	20	0.45
가치재	8	20	0.4
가치중립	8	20	0.4
가치중립성	9	20	0.45
가치중립적	8	20	0.4
가치체계	8	20	0.4
가치판단	5	20	0.25
가치학	11	20	0.55
가친	7	20	0.35
가칠	8	20	0.4
가칠장이	6	20	0.3
가칠편수	7	20	0.35
가침박달	8	20	0.4
가칭	7	20	0.35
가타	10	20	0.5
가타부타	8	20	0.4
가탁	10	20	0.5
가탄	10	20	0.5
가탄가탄	9	20	0.45
가탄제	8	20	0.4
가탈	7	20	0.35
가탈걸음	9	20	0.45
가태	8	20	0.4
가택	8	20	0.4
가택방문	4	20	0.2
가택신	11	20	0.55
가터뜨기	10	20	0.5
가터벨트	10	20	0.5
가토	9	20	0.45
가톨	20	20	1
가톨릭	9	20	0.45
가톨릭교회	8	20	0.4
가톨릭주의	6	20	0.3
가톨이독샤	7	20	0.35
가통	7	20	0.35
가통지사	8	20	0.4
가투	10	20	0.5
가투표	6	20	0.3
가트	8	20	0.4
가특력교	9	20	0.45
가파	5	20	0.25
가판대	6	20	0.3
가팔막	10	20	0.5
가패	11	20	0.55
가편	7	20	0.35
가평균	9	20	0.45
가평월	8	20	0.4
가평절	10	20	0.5
가포	8	20	0.4
가포교	4	20	0.2
가표	6	20	0.3
가풀막	7	20	0.35
가품	7	20	0.35
가풍	10	20	0.5
가피력	12	20	0.6
가피병	9	20	0.45
가피시	4	20	0.2
가피자	4	20	0.2
가필	7	20	0.35
가필주대	15	20	0.75
가하	9	20	0.45
가학	6	20	0.3
가학성	12	20	0.6
가학애	6	20	0.3
가학적	7	20	0.35
가학증	10	20	0.5
가한	8	20	0.4
가합	7	20	0.35
가항	8	20	0.4
가항성	7	20	0.35
가해	7	20	0.35
가해자	11	20	0.55
가해학생	6	20	0.3
가행	4	20	0.2
가행과	8	20	0.4
가행도	7	20	0.35
가행손실	7	20	0.35
가행위	6	20	0.3
가행정진	8	20	0.4
가행탄층	6	20	0.3
가향	9	20	0.45
가헌	5	20	0.25
가형	7	20	0.35
가형토기	14	20	0.7
가호	7	20	0.35
가호둔전	9	20	0.45
가호력	9	20	0.45
가호적	8	20	0.4
가호전	10	20	0.5
가혹	10	20	0.5
가혹성	11	20	0.55
가화류	6	20	0.3
가화페	13	20	0.65
가화합	6	20	0.3
가환군	6	20	0.3
가환부	7	20	0.35
가환사	8	20	0.4
가환율	6	20	0.3
가환지	10	20	0.5
가환체	11	20	0.55
가환환	7	20	0.35
가황	8	20	0.4
가황유	7	20	0.35
가황제	9	20	0.45
가회톱	8	20	0.4
가효	5	20	0.25
가효당	11	20	0.55
가후	11	20	0.55
가후금군	8	20	0.4
가후기	9	20	0.45
가후리	8	20	0.4
가후패두기	8	20	0.4
가훈	9	20	0.45
가훼	7	20	0.35
가휘	10	20	0.5
각가속도	9	20	0.45
각가지	8	20	0.4
각각	10	20	0.5
각각명운	8	20	0.4
각각타거	12	20	0.6
각간	11	20	0.55
각감	9	20	0.45
각갑채찍벌레	7	20	0.35
각강	7	20	0.35
각개	8	20	0.4
각거	6	20	0.3
각거리	10	20	0.5
각건	11	20	0.55
각건사제	9	20	0.45
각경	7	20	0.35
각경증	10	20	0.5
각곁수	6	20	0.3
각계	5	20	0.25
각계각층	7	20	0.35
각고	8	20	0.4
각고면려	7	20	0.35
각고정려	3	20	0.15
각곡	7	20	0.35
각골	7	20	0.35
각골난망	7	20	0.35
각골명심	7	20	0.35
각골분한	13	20	0.65
각골지통	9	20	0.45
각골천은	9	20	0.45
각골통한	9	20	0.45
각공	5	20	0.25
각공이	10	20	0.5
각공차하	8	20	0.4
각과	8	20	0.4
각관	6	20	0.3
각관자	5	20	0.25
각괄호	8	20	0.4
각광	7	20	0.35
각국	7	20	0.35
각궁반장	9	20	0.45
각궁자	7	20	0.35
각권	6	20	0.3
각근력	4	20	0.2
각근면려	4	20	0.2
각근봉공	6	20	0.3
각급	9	20	0.45
각기	9	20	0.45
각기공심	11	20	0.55
각기둥	8	20	0.4
각기둥시험체	3	20	0.15
각기둥키	7	20	0.35
각기명하	10	20	0.5
각기병	9	20	0.45
각기샘	10	20	0.5
각기선	9	20	0.45
각기소장	10	20	0.5
각기심	10	20	0.5
각기약시	6	20	0.3
각기입복	9	20	0.45
각기입심	8	20	0.4
각기충심	7	20	0.35
각끌반	8	20	0.4
각나무목침	8	20	0.4
각날도랫과	6	20	0.3
각내	6	20	0.3
각내상	11	20	0.55
각다귀	10	20	0.5
각다귀침노린재	4	20	0.2
각다귀파리매	9	20	0.45
각다귀판	9	20	0.45
각다귓과	7	20	0.35
각다회	6	20	0.3
각단	8	20	0.4
각단기	4	20	0.2
각담	9	20	0.45
각대	6	20	0.3
각대공	7	20	0.35
각도	10	20	0.5
각도계	10	20	0.5
각도기	8	20	0.4
각도분해능	8	20	0.4
각도자	6	20	0.3
각도장	10	20	0.5
각도주	9	20	0.45
각도후라이스	6	20	0.3
각동	8	20	0.4
각두	6	20	0.3
각두건	7	20	0.35
각두과	6	20	0.3
각두정	7	20	0.35
각둘	4	20	0.2
각득	11	20	0.55
각등	6	20	0.3
각띠	9	20	0.45
각락언	12	20	0.6
각래	8	20	0.4
각려	8	20	0.4
각력	9	20	0.45
각력암	7	20	0.35
각렬	8	20	0.4
각령	5	20	0.25
각로	6	20	0.3
각론	6	20	0.3
각론학	11	20	0.55
각료	12	20	0.6
각료회의	9	20	0.45
각류	11	20	0.55
각류반좌	9	20	0.45
각릉암	7	20	0.35
각린	10	20	0.5
각립	7	20	0.35
각립대좌	9	20	0.45
각립독행	11	20	0.55
각마	7	20	0.35
각막	7	20	0.35
각막계	3	20	0.15
각막염	7	20	0.35
각막은행	9	20	0.45
각메기	7	20	0.35
각면	9	20	0.45
각면병	9	20	0.45
각면보	8	20	0.4
각명	10	20	0.5
각명하	10	20	0.5
각모	8	20	0.4
각목	9	20	0.45
각물	5	20	0.25
각박성가	7	20	0.35
각반	7	20	0.35
각반병	8	20	0.4
각반출구	11	20	0.55
각발	10	20	0.5
각방	8	20	0.4
각방거처	7	20	0.35
각방서리	7	20	0.35
각방자리	8	20	0.4
각방치장풀이	11	20	0.55
각배	10	20	0.5
각배율	10	20	0.5
각벌	10	20	0.5
각법	5	20	0.25
각변형	9	20	0.45
각별	8	20	0.4
각보	6	20	0.3
각본	8	20	0.4
각본가	5	20	0.25
각봉	8	20	0.4
각봉투	8	20	0.4
각부	11	20	0.55
각분	4	20	0.2
각블록	14	20	0.7
각비	5	20	0.25
각뿔	12	20	0.6
각뿔대	3	20	0.15
각사	5	20	0.25
각사탕	13	20	0.65
각삭	5	20	0.25
각산분립	4	20	0.2
각산진비	9	20	0.45
각산호목	2	20	0.1
각살림	11	20	0.55
각살이	9	20	0.45
각삼	8	20	0.4
각삽	8	20	0.4
각상	5	20	0.25
각색	7	20	0.35
각색가	5	20	0.25
각색각양	11	20	0.55
각생	10	20	0.5
각생약	6	20	0.3
각서	6	20	0.3
각서어	5	20	0.25
각선	7	20	0.35
각선구검	8	20	0.4
각선문	7	20	0.35
각선미	8	20	0.4
각설	10	20	0.5
각설이	10	20	0.5
각설이패	6	20	0.3
각설탕	6	20	0.3
각섬석	8	20	0.4
각섬석암	7	20	0.35
각섬석화강암	5	20	0.25
각섬암	9	20	0.45
각성	11	20	0.55
각성기	9	20	0.45
각성바지	7	20	0.35
각성제	8	20	0.4
각세공	10	20	0.5
각세진경	9	20	0.45
각소	7	20	0.35
각속도	8	20	0.4
각손	8	20	0.4
각수	8	20	0.4
각수렴	5	20	0.25
각수장	8	20	0.4
각수장이	6	20	0.3
각수정	12	20	0.6
각숙	9	20	0.45
각순	7	20	0.35
각승	5	20	0.25
각시	8	20	0.4
각시가자미	5	20	0.25
각시계	12	20	0.6
각시고광나무	7	20	0.35
각시고둥	7	20	0.35
각시고사리	8	20	0.4
각시광대	9	20	0.45
각시괴불나무	7	20	0.35
각시귀신	8	20	0.4
각시그령	8	20	0.4
각시꽃게거미	7	20	0.35
각시노리	11	20	0.55
각시놀음	5	20	0.25
각시놀이	7	20	0.35
각시도령	12	20	0.6
각시도미	2	20	0.1
각시돔	9	20	0.45
각시둥굴레	7	20	0.35
각시마	6	20	0.3
각시메뚜기	10	20	0.5
각시멧노랑나비	5	20	0.25
각시물자라	10	20	0.5
각시미꾸리광이	8	20	0.4
각시바꽃	5	20	0.25
각시방	2	20	0.1
각시붓꽃	8	20	0.4
각시붕어	7	20	0.35
각시서대	7	20	0.35
각시서덜취	8	20	0.4
각시서실	7	20	0.35
각시석남	5	20	0.25
각시수련	8	20	0.4
각시실노린재	7	20	0.35
각시씨	8	20	0.4
각시염낭거미	9	20	0.45
각시원추리	9	20	0.45
각시제비꽃	5	20	0.25
각시조	8	20	0.4
각시차	8	20	0.4
각시춤	8	20	0.4
각시취	10	20	0.5
각시통점나도나물	14	20	0.7
각시투구꽃	11	20	0.55
각시패랭이꽃	9	20	0.45
각시풀	10	20	0.5
각시해바라기	7	20	0.35
각신	7	20	0.35
각신동격교	9	20	0.45
각심	9	20	0.45
각심소원	11	20	0.55
각심소위	7	20	0.35
각심이	9	20	0.45
각심통	4	20	0.2
각아비자식	7	20	0.35
각양	10	20	0.5
각양각색	7	20	0.35
각양각식	5	20	0.25
각양각태	4	20	0.2
각역	8	20	0.4
각연	7	20	0.35
각연증	12	20	0.6
각연초	7	20	0.35
각오	11	20	0.55
각왕	12	20	0.6
각외	7	20	0.35
각외상	7	20	0.35
각우	5	20	0.25
각운동	11	20	0.55
각운동량	8	20	0.4
각원	8	20	0.4
각위	7	20	0.35
각유소장	10	20	0.5
각유일능	8	20	0.4
각은광	8	20	0.4
각은석	9	20	0.45
각응	7	20	0.35
각의	8	20	0.4
각이	9	20	0.45
각인	10	20	0.5
각인각색	9	20	0.45
각인각설	8	20	0.4
각인각성	11	20	0.55
각인각양	5	20	0.25
각인각자	6	20	0.3
각인별	4	20	0.2
각인처	13	20	0.65
각일	8	20	0.4
각일각	8	20	0.4
각자	9	20	0.45
각자갈	6	20	0.3
각자갈암	8	20	0.4
각자도생	5	20	0.25
각자무치	10	20	0.5
각자수세지	10	20	0.5
각자위심	8	20	0.4
각자장	8	20	0.4
각잠	5	20	0.25
각장장판	8	20	0.4
각장지	7	20	0.35
각재	7	20	0.35
각재류	13	20	0.65
각재목	13	20	0.65
각적	6	20	0.3
각전	13	20	0.65
각전궁	11	20	0.55
각정	9	20	0.45
각제	10	20	0.5
각조	6	20	0.3
각족	5	20	0.25
각존	5	20	0.25
각종	9	20	0.45
각좆	20	20	1
각주	8	20	0.4
각주구검	7	20	0.35
각주시험체	6	20	0.3
각주키	9	20	0.45
각주파수	11	20	0.55
각죽	9	20	0.45
각준	6	20	0.3
각줄	11	20	0.55
각지	7	20	0.35
각지각처	11	20	0.55
각지기	9	20	0.45
각지불공	8	20	0.4
각지불이	10	20	0.5
각지붕	7	20	0.35
각직	7	20	0.35
각진동수	9	20	0.45
각진면	12	20	0.6
각질	7	20	0.35
각질장	7	20	0.35
각질판	7	20	0.35
각질화	6	20	0.3
각찬	6	20	0.3
각찰	9	20	0.45
각창	10	20	0.5
각책	9	20	0.45
각처	8	20	0.4
각천	6	20	0.3
각철장	10	20	0.5
각첨	3	20	0.15
각체	9	20	0.45
각초	7	20	0.35
각촉부시	8	20	0.4
각추	8	20	0.4
각추대	6	20	0.3
각추렴	8	20	0.4
각축	7	20	0.35
각축장	10	20	0.5
각축전	11	20	0.55
각출	8	20	0.4
각취	9	20	0.45
각측량	6	20	0.3
각층	11	20	0.55
각칙	11	20	0.55
각침	7	20	0.35
각타	3	20	0.15
각탄	5	20	0.25
각테	8	20	0.4
각통	11	20	0.55
각통질	7	20	0.35
각퇴	9	20	0.45
각투	10	20	0.5
각파	8	20	0.4
각패	7	20	0.35
각페차	7	20	0.35
각포사의	8	20	0.4
각포자	7	20	0.35
각피	8	20	0.4
각피소	11	20	0.55
각하	6	20	0.3
각하성	7	20	0.35
각한	8	20	0.4
각항	7	20	0.35
각해	8	20	0.4
각행	6	20	0.3
각향	8	20	0.4
각향낭	11	20	0.55
각향노리개	9	20	0.45
각혈	10	20	0.5
각혈암	11	20	0.55
각형	6	20	0.3
각형목나사	8	20	0.4
각호	4	20	0.2
각혼	7	20	0.35
각화	8	20	0.4
각화문기	7	20	0.35
각화종	5	20	0.25
각화증	4	20	0.2
각화층	10	20	0.5
각환	6	20	0.3
각황	7	20	0.35
각황사	9	20	0.45
각희	10	20	0.5
간가	7	20	0.35
간가결구	8	20	0.4
간가세	7	20	0.35
간각	8	20	0.4
간각궁	7	20	0.35
간간발송	9	20	0.45
간감	5	20	0.25
간객	8	20	0.4
간거리	6	20	0.3
간거리장사	8	20	0.4
간거리장수	8	20	0.4
간걸	12	20	0.6
간검	10	20	0.5
간격	8	20	0.4
간격구	5	20	0.25
간격범	11	20	0.55
간격손실	8	20	0.4
간견기	10	20	0.5
간결	7	20	0.35
간결미	7	20	0.35
간결성	9	20	0.45
간결체	12	20	0.6
간경	9	20	0.45
간경변증	6	20	0.3
간경풍	8	20	0.4
간계	8	20	0.4
간고	6	20	0.3
간고분투	11	20	0.55
간고성	7	20	0.35
간곡	7	20	0.35
간곡선	4	20	0.2
간곤신근	6	20	0.3
간과	8	20	0.4
간과자	11	20	0.55
간관	6	20	0.3
간관유리	6	20	0.3
간괘	7	20	0.35
간교	8	20	0.4
간교성	9	20	0.45
간구	6	20	0.3
간국	6	20	0.3
간굴	6	20	0.3
간권	11	20	0.55
간궐	6	20	0.3
간균	7	20	0.35
간그릇	20	20	1
간극	8	20	0.4
간극감합	8	20	0.4
간극률	11	20	0.55
간극수	7	20	0.35
간근	9	20	0.45
간급	8	20	0.4
간기	4	20	0.2
간기술	11	20	0.55
간기울결	5	20	0.25
간기인물	11	20	0.55
간나위	10	20	0.5
간난	11	20	0.55
간난고초	5	20	0.25
간난다사	5	20	0.25
간난신고	10	20	0.5
간납	7	20	0.35
간내	12	20	0.6
간녀	10	20	0.5
간년	10	20	0.5
간년경	9	20	0.45
간년작	9	20	0.45
간념	8	20	0.4
간농양	6	20	0.3
간뇌	6	20	0.3
간뇌도지	8	20	0.4
간능	10	20	0.5
간니	9	20	0.45
간다개	7	20	0.35
간단	8	20	0.4
간단관수	6	20	0.3
간단반응	7	20	0.35
간단복	5	20	0.25
간단제원준비	6	20	0.3
간단한가치형태	4	20	0.2
간담	9	20	0.45
간담회	9	20	0.45
간답	9	20	0.45
간당	9	20	0.45
간당틀	8	20	0.4
간대	6	20	0.3
간대성	7	20	0.35
간대토양	7	20	0.35
간대흙	4	20	0.2
간덩이	11	20	0.55
간도목	6	20	0.3
간도시보	7	20	0.35
간도제비꽃	10	20	0.5
간독	3	20	0.15
간동맥	12	20	0.6
간동태	9	20	0.45
간두렁	20	20	1
간두지세	11	20	0.55
간드리	11	20	0.55
간들개	6	20	0.3
간들바람	10	20	0.5
간등절	12	20	0.6
간디스토마병	8	20	0.4
간디스토마증	10	20	0.5
간디즘	20	20	1
간땡이	6	20	0.3
간락	11	20	0.55
간랍	4	20	0.2
간략	9	20	0.45
간략독본	10	20	0.5
간략조석계산법	7	20	0.35
간량	6	20	0.3
간련	10	20	0.5
간로	4	20	0.2
간론	8	20	0.4
간룡	9	20	0.45
간류	11	20	0.55
간릉	9	20	0.45
간막국	4	20	0.2
간막이유리	8	20	0.4
간막종이	10	20	0.5
간막지	4	20	0.2
간만	9	20	0.45
간만대	9	20	0.45
간망	11	20	0.55
간망군	4	20	0.2
간망인	7	20	0.35
간맥	10	20	0.5
간맥랑	7	20	0.35
간면	6	20	0.3
간명	9	20	0.45
간명범의	6	20	0.3
간명성	6	20	0.3
간명태	8	20	0.4
간모	12	20	0.6
간목	6	20	0.3
간목수생	9	20	0.45
간몰	4	20	0.2
간무	8	20	0.4
간무침	6	20	0.3
간문	8	20	0.4
간문맥	7	20	0.35
간물	5	20	0.25
간물때	9	20	0.45
간민	5	20	0.25
