사용단어	가중치	사용횟수	단어승률
가위다리양자	8	20	0.4
가위바위보	5	20	0.25
가위질사위	7	20	0.35
가을	11	20	0.55
가을걷이	7	20	0.35
가을나들이	8	20	0.4
가을바람	6	20	0.3
가을운동회	8	20	0.4
가을철	10	20	0.5
가을하늘	8	20	0.4
가이드	9	20	0.45
가이드북	9	20	0.45
가인	8	20	0.4
가입	5	20	0.25
가입비	6	20	0.3
가입자	9	20	0.45
가자미	9	20	0.45
가작	7	20	0.35
가장	6	20	0.3
가장이	8	20	0.4
가장자리	8	20	0.4
가장행렬	10	20	0.5
가재	7	20	0.35
가전	10	20	0.5
가전제품	8	20	0.4
가정	6	20	0.3
가정교육	6	20	0.3
가정부	8	20	0.4
가정불화	10	20	0.5
가정통신	7	20	0.35
가정통신문	7	20	0.35
가정파괴	9	20	0.45
가정파탄	6	20	0.3
가정폭력	8	20	0.4
가정환경	10	20	0.5
가제	7	20	0.35
가족	4	20	0.2
가족계획	7	20	0.35
가족공동체	8	20	0.4
가족관계	9	20	0.45
가족노동	9	20	0.45
가족농업	11	20	0.55
가족력	10	20	0.5
가족료양권	10	20	0.5
가족묘	7	20	0.35
가족법	10	20	0.5
가족사	9	20	0.45
가족사진	9	20	0.45
가족생활	9	20	0.45
가족석	9	20	0.45
가족설	4	20	0.2
가족식당	9	20	0.45
가족써클	10	20	0.5
가족여행	6	20	0.3
가족오락회	10	20	0.5
가족용	6	20	0.3
가족적	5	20	0.25
가족주의	10	20	0.5
가족주의적	10	20	0.5
가족탕	8	20	0.4
가족회	10	20	0.5
가족휴양	8	20	0.4
가족휴양각	5	20	0.25
가존	7	20	0.35
가졸업	11	20	0.55
가종	3	20	0.15
가종피	8	20	0.4
가좌	9	20	0.45
가좌전	6	20	0.3
가좌책	5	20	0.25
가죄	6	20	0.3
가주거	7	20	0.35
가주권	9	20	0.45
가주서	8	20	0.4
가주소	7	20	0.35
가주어	7	20	0.35
가죽	7	20	0.35
가죽갈퀴지의	8	20	0.4
가죽고리	8	20	0.4
가죽광택기	10	20	0.5
가죽깍기	5	20	0.25
가죽나무	11	20	0.55
가죽나무고치나방	9	20	0.45
가죽나무껍질밤나방	9	20	0.45
가죽나무누에나방	10	20	0.5
가죽나무산누에나방	7	20	0.35
가죽단백질	8	20	0.4
가죽방패지의	8	20	0.4
가죽배	5	20	0.25
가죽붙임	8	20	0.4
가죽숫돌	8	20	0.4
가죽신	9	20	0.45
가죽옷지의	10	20	0.5
가죽위	7	20	0.35
가죽이김	7	20	0.35
가죽이김약	7	20	0.35
가죽지의	8	20	0.4
가죽집	9	20	0.45
가죽집말	11	20	0.55
가죽채	6	20	0.3
가죽피	9	20	0.45
가죽피리	11	20	0.55
가죽혁	10	20	0.5
가죽혹버섯	7	20	0.35
가중	7	20	0.35
가중감경	8	20	0.4
가중값	9	20	0.45
가중범	7	20	0.35
가중주의	10	20	0.5
가중차제	6	20	0.3
가중치	7	20	0.35
가중형	9	20	0.45
가증	6	20	0.3
가증금	10	20	0.5
가증률	5	20	0.25
가지	6	20	0.3
가지가위	10	20	0.5
가지가지	9	20	0.45
가지각색	5	20	0.25
가지개곽향	9	20	0.45
가지검댕이증	9	20	0.45
가지게	12	20	0.6
가지고르기	3	20	0.15
가지고비	9	20	0.45
가지고비고사리	11	20	0.55
가지곡정초	7	20	0.35
가지골	5	20	0.25
가지관	8	20	0.4
가지괭이눈	5	20	0.25
가지구이	3	20	0.15
가지굴	6	20	0.3
가지급	6	20	0.3
가지급금	4	20	0.2
가지기	9	20	0.45
가지기도	10	20	0.5
가지김치	7	20	0.35
가지꽂이	6	20	0.3
가지꽃지의	4	20	0.2
가지나무좀	11	20	0.55
가지나물	9	20	0.45
가지노리개	7	20	0.35
가지누름적	4	20	0.2
가지다듬기	13	20	0.65
가지더부살이	7	20	0.35
가지도	7	20	0.35
가지돌꽃	9	20	0.45
가지돌연변이	11	20	0.55
가지런할제	8	20	0.4
가지마름병	6	20	0.3
가지만지	6	20	0.3
가지말랭이	4	20	0.2
가지맥	6	20	0.3
가지모기르기	7	20	0.35
가지문	12	20	0.6
가지물길	8	20	0.4
가지바늘	8	20	0.4
가지번호	11	20	0.55
가지별꽃	10	20	0.5
가지복수초	9	20	0.45
가지불	9	20	0.45
가지비틀기	5	20	0.25
가지뽕	9	20	0.45
가지뽕누에치기	6	20	0.3
가지뽕따기	3	20	0.15
가지뿌리	7	20	0.35
가지뿔들양	6	20	0.3
가지산꽃다지	4	20	0.2
가지산문	5	20	0.25
가지산적	5	20	0.25
가지산파	5	20	0.25
가지삿갓사초	9	20	0.45
가지색	10	20	0.5
가지솎음	7	20	0.35
가지송라	9	20	0.45
가지송이풀	5	20	0.25
가지신	5	20	0.25
가지실말	8	20	0.4
가지역병	5	20	0.25
가지자르기	10	20	0.5
가지장아찌	8	20	0.4
가지적	8	20	0.4
가지전	7	20	0.35
가지절임	11	20	0.55
가지조이기	7	20	0.35
가지줄	7	20	0.35
가지짠지	7	20	0.35
가지찜	11	20	0.55
가지찬국	10	20	0.5
가지창	9	20	0.45
가지치기	10	20	0.5
가지톱	7	20	0.35
가지페	11	20	0.55
가지회	6	20	0.3
가지휘여주기	4	20	0.2
가지흑고병	9	20	0.45
가직	8	20	0.4
가진대이름씨	5	20	0.25
가진월	4	20	0.2
가질	5	20	0.25
가짐	7	20	0.35
가짐새	4	20	0.2
가집	8	20	0.4
가집장	8	20	0.4
가집행	9	20	0.45
가짓과	6	20	0.3
가짓말	8	20	0.4
가짓말쟁이	6	20	0.3
가짓부렁	20	20	1
가짓부렁이	8	20	0.4
가짓빛	9	20	0.45
가짓수	6	20	0.3
가짓잎괭이	6	20	0.3
가짓잎쌈	6	20	0.3
가짓줄	7	20	0.35
가징	7	20	0.35
가짜	9	20	0.45
가짜결핵	11	20	0.55
가짜도하장	8	20	0.4
가짜동자	7	20	0.35
가짜동지	7	20	0.35
가짜목소리	10	20	0.5
가짜미끼	8	20	0.4
가짜미친개병	8	20	0.4
가짜배기	8	20	0.4
가짜속살	7	20	0.35
가짜송진홈	10	20	0.5
가짜어사	6	20	0.3
가짜줄기	5	20	0.25
가짜풍	6	20	0.3
가쪽복사	10	20	0.5
가차	9	20	0.45
가차사	10	20	0.5
가차압	8	20	0.4
가차자	6	20	0.3
가차하	9	20	0.45
가착	7	20	0.35
가찬	5	20	0.25
가찰	3	20	0.15
가창	5	20	0.25
가창대	9	20	0.45
가창력	10	20	0.5
가창법	4	20	0.2
가창시위	8	20	0.4
가창오리	7	20	0.35
가창행진	4	20	0.2
가채	10	20	0.5
가채권	10	20	0.5
가책	10	20	0.5
가처분	8	20	0.4
가천	8	20	0.4
가철	7	20	0.35
가철본	8	20	0.4
가첨	8	20	0.4
가첨문서	5	20	0.25
가첨밥	9	20	0.45
가첨잠	7	20	0.35
가첩	8	20	0.4
가청	6	20	0.3
가청도	9	20	0.45
가청음	7	20	0.35
가체	9	20	0.45
가체포	4	20	0.2
가체포장	5	20	0.25
가초노	9	20	0.45
가촉	9	20	0.45
가촌	11	20	0.55
가추	5	20	0.25
가추렴	10	20	0.5
가축	9	20	0.45
가축농	6	20	0.3
가축단위	7	20	0.35
가축방역소	8	20	0.4
가축법	10	20	0.5
가축병원	5	20	0.25
가축상	6	20	0.3
가축성	10	20	0.5
가축성동발	8	20	0.4
가축성철재아치	9	20	0.45
가축우리	10	20	0.5
가축자	10	20	0.5
가축학	8	20	0.4
가축화	7	20	0.35
가출	8	20	0.4
가출렴	7	20	0.35
가출소	12	20	0.6
가출옥	7	20	0.35
가출장	11	20	0.55
가취	9	20	0.45
가취성	10	20	0.5
가취지례	4	20	0.2
가측값	7	20	0.35
가측치	6	20	0.3
가치	9	20	0.45
가치관	8	20	0.4
가치교육학	8	20	0.4
가치권	10	20	0.5
가치론	7	20	0.35
가치문제	8	20	0.4
가치물	10	20	0.5
가치사회	11	20	0.55
가치산	9	20	0.45
가치상어	8	20	0.4
가치상품	10	20	0.5
가치설	9	20	0.45
가치성	4	20	0.2
가치재	7	20	0.35
가치중립	10	20	0.5
가치중립성	5	20	0.25
가치중립적	10	20	0.5
가치체계	5	20	0.25
가치판단	13	20	0.65
가치학	6	20	0.3
가친	6	20	0.3
가칠	7	20	0.35
가칠장이	9	20	0.45
가칠편수	5	20	0.25
가침박달	9	20	0.45
가칭	9	20	0.45
가타	9	20	0.45
가타부타	4	20	0.2
가탁	12	20	0.6
가탄	7	20	0.35
가탄가탄	10	20	0.5
가탄제	7	20	0.35
가탈	7	20	0.35
가탈걸음	7	20	0.35
가태	7	20	0.35
가택	9	20	0.45
가택방문	8	20	0.4
가택신	11	20	0.55
가터뜨기	4	20	0.2
가터벨트	9	20	0.45
가토	9	20	0.45
가톨	20	20	1
가톨릭	11	20	0.55
가톨릭교회	11	20	0.55
가톨릭주의	10	20	0.5
가톨이독샤	7	20	0.35
가통	12	20	0.6
가통지사	5	20	0.25
가투	5	20	0.25
가투표	8	20	0.4
가트	4	20	0.2
가특력교	9	20	0.45
가파	12	20	0.6
가판대	10	20	0.5
가팔막	9	20	0.45
가패	10	20	0.5
가편	9	20	0.45
가평균	11	20	0.55
가평월	8	20	0.4
가평절	10	20	0.5
가포	6	20	0.3
가포교	6	20	0.3
가표	8	20	0.4
가풀막	7	20	0.35
가품	6	20	0.3
가풍	5	20	0.25
가피력	8	20	0.4
가피병	9	20	0.45
가피시	6	20	0.3
가피자	7	20	0.35
가필	8	20	0.4
가필주대	8	20	0.4
가하	6	20	0.3
가학	8	20	0.4
가학성	7	20	0.35
가학애	8	20	0.4
가학적	6	20	0.3
가학증	10	20	0.5
가한	9	20	0.45
가합	7	20	0.35
가항	7	20	0.35
가항성	9	20	0.45
가해	10	20	0.5
가해자	12	20	0.6
가해학생	4	20	0.2
가행	8	20	0.4
가행과	6	20	0.3
가행도	12	20	0.6
가행손실	8	20	0.4
가행위	7	20	0.35
가행정진	7	20	0.35
가행탄층	9	20	0.45
가향	8	20	0.4
가헌	7	20	0.35
가형	7	20	0.35
가형토기	9	20	0.45
가호	8	20	0.4
가호둔전	6	20	0.3
가호력	7	20	0.35
가호적	8	20	0.4
가호전	7	20	0.35
가혹	11	20	0.55
가혹성	7	20	0.35
가화류	6	20	0.3
가화페	10	20	0.5
가화합	6	20	0.3
가환군	11	20	0.55
가환부	9	20	0.45
가환사	7	20	0.35
가환율	11	20	0.55
가환지	7	20	0.35
가환체	10	20	0.5
가환환	11	20	0.55
가황	10	20	0.5
가황유	9	20	0.45
가황제	5	20	0.25
가회톱	9	20	0.45
가효	8	20	0.4
가효당	6	20	0.3
가후	5	20	0.25
가후금군	7	20	0.35
가후기	8	20	0.4
가후리	6	20	0.3
가후패두기	8	20	0.4
가훈	10	20	0.5
가훼	4	20	0.2
가휘	5	20	0.25
각가속도	7	20	0.35
각가지	6	20	0.3
각각	9	20	0.45
각각명운	7	20	0.35
각각타거	7	20	0.35
각간	13	20	0.65
각감	6	20	0.3
각갑채찍벌레	5	20	0.25
각강	9	20	0.45
각개	4	20	0.2
각거	9	20	0.45
각거리	6	20	0.3
각건	10	20	0.5
각건사제	10	20	0.5
각경	12	20	0.6
각경증	10	20	0.5
각곁수	8	20	0.4
각계	7	20	0.35
각계각층	6	20	0.3
각고	8	20	0.4
각고면려	11	20	0.55
각고정려	4	20	0.2
각곡	12	20	0.6
각골	8	20	0.4
각골난망	8	20	0.4
각골명심	8	20	0.4
각골분한	9	20	0.45
각골지통	9	20	0.45
각골천은	11	20	0.55
각골통한	4	20	0.2
각공	9	20	0.45
각공이	8	20	0.4
각공차하	6	20	0.3
각과	7	20	0.35
각관	7	20	0.35
각관자	5	20	0.25
각괄호	7	20	0.35
각광	7	20	0.35
각국	10	20	0.5
각궁반장	12	20	0.6
각궁자	6	20	0.3
각권	8	20	0.4
각근력	7	20	0.35
각근면려	10	20	0.5
각근봉공	9	20	0.45
각급	9	20	0.45
각기	9	20	0.45
각기공심	12	20	0.6
각기둥	8	20	0.4
각기둥시험체	7	20	0.35
각기둥키	6	20	0.3
각기명하	8	20	0.4
각기병	11	20	0.55
각기샘	5	20	0.25
각기선	11	20	0.55
각기소장	9	20	0.45
각기심	13	20	0.65
각기약시	10	20	0.5
각기입복	12	20	0.6
각기입심	9	20	0.45
각기충심	8	20	0.4
각끌반	8	20	0.4
각나무목침	4	20	0.2
각날도랫과	10	20	0.5
각내	12	20	0.6
각내상	8	20	0.4
각다귀	7	20	0.35
각다귀침노린재	3	20	0.15
각다귀파리매	10	20	0.5
각다귀판	5	20	0.25
각다귓과	9	20	0.45
각다회	9	20	0.45
각단	11	20	0.55
각단기	6	20	0.3
각담	5	20	0.25
각대	7	20	0.35
각대공	8	20	0.4
각도	10	20	0.5
각도계	10	20	0.5
각도기	10	20	0.5
각도분해능	9	20	0.45
각도자	7	20	0.35
각도장	5	20	0.25
각도주	8	20	0.4
각도후라이스	9	20	0.45
각동	9	20	0.45
각두	13	20	0.65
각두건	8	20	0.4
각두과	9	20	0.45
각두정	11	20	0.55
각둘	5	20	0.25
각득	7	20	0.35
각등	7	20	0.35
각띠	8	20	0.4
각락언	7	20	0.35
각래	4	20	0.2
각려	9	20	0.45
각력	7	20	0.35
각력암	7	20	0.35
각렬	8	20	0.4
각령	9	20	0.45
각로	7	20	0.35
각론	8	20	0.4
각론학	6	20	0.3
각료	6	20	0.3
각료회의	6	20	0.3
각류	9	20	0.45
각류반좌	5	20	0.25
각릉암	6	20	0.3
각린	8	20	0.4
각립	11	20	0.55
각립대좌	6	20	0.3
각립독행	7	20	0.35
각마	7	20	0.35
각막	9	20	0.45
각막계	10	20	0.5
각막염	5	20	0.25
각막은행	9	20	0.45
각메기	8	20	0.4
각면	6	20	0.3
각면병	8	20	0.4
각면보	9	20	0.45
각명	10	20	0.5
각명하	11	20	0.55
각모	3	20	0.15
각목	7	20	0.35
각물	7	20	0.35
각박성가	8	20	0.4
각반	9	20	0.45
각반병	10	20	0.5
각반출구	10	20	0.5
각발	9	20	0.45
각방	8	20	0.4
각방거처	2	20	0.1
각방서리	7	20	0.35
각방자리	7	20	0.35
각방치장풀이	9	20	0.45
각배	11	20	0.55
각배율	9	20	0.45
각벌	11	20	0.55
각법	8	20	0.4
각변형	7	20	0.35
각별	10	20	0.5
각보	7	20	0.35
각본	12	20	0.6
각본가	6	20	0.3
각봉	11	20	0.55
각봉투	7	20	0.35
각부	7	20	0.35
각분	4	20	0.2
각블록	5	20	0.25
각비	3	20	0.15
각뿔	10	20	0.5
각뿔대	10	20	0.5
각사	7	20	0.35
각사탕	13	20	0.65
각삭	13	20	0.65
각산분립	5	20	0.25
각산진비	6	20	0.3
각산호목	5	20	0.25
각살림	9	20	0.45
각살이	8	20	0.4
각삼	9	20	0.45
각삽	4	20	0.2
각상	6	20	0.3
각색	7	20	0.35
각색가	10	20	0.5
각색각양	11	20	0.55
각생	9	20	0.45
각생약	5	20	0.25
각서	9	20	0.45
각서어	9	20	0.45
각선	11	20	0.55
각선구검	8	20	0.4
각선문	7	20	0.35
각선미	7	20	0.35
각설	7	20	0.35
각설이	9	20	0.45
각설이패	9	20	0.45
각설탕	6	20	0.3
각섬석	9	20	0.45
각섬석암	5	20	0.25
각섬석화강암	6	20	0.3
각섬암	11	20	0.55
각성	6	20	0.3
각성기	13	20	0.65
각성바지	6	20	0.3
각성제	5	20	0.25
각세공	6	20	0.3
각세진경	8	20	0.4
각소	3	20	0.15
각속도	10	20	0.5
각손	6	20	0.3
각수	9	20	0.45
각수렴	8	20	0.4
각수장	4	20	0.2
각수장이	7	20	0.35
각수정	9	20	0.45
각숙	7	20	0.35
각순	6	20	0.3
각승	7	20	0.35
각시	6	20	0.3
각시가자미	10	20	0.5
각시계	8	20	0.4
각시고광나무	11	20	0.55
각시고둥	7	20	0.35
각시고사리	7	20	0.35
각시광대	9	20	0.45
각시괴불나무	7	20	0.35
각시귀신	8	20	0.4
각시그령	7	20	0.35
각시꽃게거미	9	20	0.45
각시노리	10	20	0.5
각시놀음	12	20	0.6
각시놀이	6	20	0.3
각시도령	4	20	0.2
각시도미	10	20	0.5
각시돔	4	20	0.2
각시둥굴레	10	20	0.5
각시마	7	20	0.35
각시메뚜기	5	20	0.25
각시멧노랑나비	6	20	0.3
각시물자라	8	20	0.4
각시미꾸리광이	7	20	0.35
각시바꽃	10	20	0.5
각시방	13	20	0.65
각시붓꽃	10	20	0.5
각시붕어	9	20	0.45
각시서대	10	20	0.5
각시서덜취	8	20	0.4
각시서실	10	20	0.5
각시석남	9	20	0.45
각시수련	11	20	0.55
각시실노린재	9	20	0.45
각시씨	11	20	0.55
각시염낭거미	8	20	0.4
각시원추리	10	20	0.5
각시제비꽃	7	20	0.35
각시조	14	20	0.7
각시차	7	20	0.35
각시춤	6	20	0.3
각시취	6	20	0.3
각시통점나도나물	9	20	0.45
각시투구꽃	10	20	0.5
각시패랭이꽃	12	20	0.6
각시풀	7	20	0.35
각시해바라기	9	20	0.45
각신	7	20	0.35
각신동격교	8	20	0.4
각심	9	20	0.45
각심소원	9	20	0.45
각심소위	12	20	0.6
각심이	6	20	0.3
각심통	9	20	0.45
각아비자식	7	20	0.35
각양	5	20	0.25
각양각색	6	20	0.3
각양각식	8	20	0.4
각양각태	6	20	0.3
각역	7	20	0.35
각연	9	20	0.45
각연증	9	20	0.45
각연초	11	20	0.55
각오	7	20	0.35
각왕	5	20	0.25
각외	10	20	0.5
각외상	6	20	0.3
각우	10	20	0.5
각운동	7	20	0.35
각운동량	11	20	0.55
각원	9	20	0.45
각위	11	20	0.55
각유소장	7	20	0.35
각유일능	11	20	0.55
각은광	11	20	0.55
각은석	8	20	0.4
각응	10	20	0.5
각의	10	20	0.5
각이	5	20	0.25
각인	7	20	0.35
각인각색	9	20	0.45
각인각설	6	20	0.3
각인각성	8	20	0.4
각인각양	8	20	0.4
각인각자	8	20	0.4
각인별	7	20	0.35
각인처	12	20	0.6
각일	8	20	0.4
각일각	7	20	0.35
각자	10	20	0.5
각자갈	6	20	0.3
각자갈암	3	20	0.15
각자도생	6	20	0.3
각자무치	9	20	0.45
각자수세지	5	20	0.25
각자위심	7	20	0.35
각자장	7	20	0.35
각잠	6	20	0.3
각장장판	11	20	0.55
각장지	10	20	0.5
각재	8	20	0.4
각재류	9	20	0.45
각재목	7	20	0.35
각적	7	20	0.35
각전	4	20	0.2
각전궁	7	20	0.35
각정	5	20	0.25
각제	7	20	0.35
각조	6	20	0.3
각족	6	20	0.3
각존	5	20	0.25
각종	7	20	0.35
각좆	20	20	1
각주	8	20	0.4
각주구검	12	20	0.6
각주시험체	9	20	0.45
각주키	3	20	0.15
각주파수	7	20	0.35
각죽	7	20	0.35
각준	7	20	0.35
각줄	10	20	0.5
각지	7	20	0.35
각지각처	9	20	0.45
각지기	8	20	0.4
각지불공	11	20	0.55
각지불이	6	20	0.3
각지붕	6	20	0.3
각직	11	20	0.55
각진동수	10	20	0.5
각진면	5	20	0.25
각질	9	20	0.45
각질장	9	20	0.45
각질판	9	20	0.45
각질화	7	20	0.35
각찬	7	20	0.35
각찰	7	20	0.35
각창	5	20	0.25
각책	9	20	0.45
각처	11	20	0.55
각천	8	20	0.4
각철장	4	20	0.2
각첨	8	20	0.4
각체	10	20	0.5
각초	8	20	0.4
각촉부시	11	20	0.55
각추	8	20	0.4
각추대	8	20	0.4
각추렴	3	20	0.15
각축	9	20	0.45
각축장	5	20	0.25
각축전	10	20	0.5
각출	5	20	0.25
각취	9	20	0.45
각측량	8	20	0.4
각층	6	20	0.3
각칙	7	20	0.35
각침	7	20	0.35
각타	9	20	0.45
각탄	7	20	0.35
각테	7	20	0.35
각통	4	20	0.2
각통질	10	20	0.5
각퇴	11	20	0.55
각투	8	20	0.4
각파	4	20	0.2
각패	9	20	0.45
각페차	8	20	0.4
각포사의	9	20	0.45
각포자	8	20	0.4
각피	7	20	0.35
각피소	8	20	0.4
각하	9	20	0.45
각하성	9	20	0.45
각한	7	20	0.35
각항	9	20	0.45
각해	11	20	0.55
각행	5	20	0.25
각향	10	20	0.5
각향낭	11	20	0.55
각향노리개	13	20	0.65
각혈	10	20	0.5
각혈암	7	20	0.35
각형	7	20	0.35
각형목나사	7	20	0.35
각호	7	20	0.35
각혼	8	20	0.4
각화	9	20	0.45
각화문기	8	20	0.4
각화종	8	20	0.4
각화증	7	20	0.35
각화층	4	20	0.2
각환	7	20	0.35
각황	8	20	0.4
각황사	8	20	0.4
각희	11	20	0.55
간가	9	20	0.45
간가결구	9	20	0.45
간가세	10	20	0.5
간각	4	20	0.2
간각궁	7	20	0.35
간간발송	5	20	0.25
간감	12	20	0.6
간객	7	20	0.35
간거리	10	20	0.5
간거리장사	9	20	0.45
간거리장수	4	20	0.2
간걸	11	20	0.55
간검	5	20	0.25
간격	8	20	0.4
간격구	9	20	0.45
간격범	8	20	0.4
간격손실	7	20	0.35
간견기	12	20	0.6
간결	10	20	0.5
간결미	9	20	0.45
간결성	9	20	0.45
간결체	9	20	0.45
간경	5	20	0.25
간경변증	7	20	0.35
간경풍	6	20	0.3
간계	12	20	0.6
간고	5	20	0.25
간고분투	11	20	0.55
간고성	10	20	0.5
간곡	11	20	0.55
간곡선	2	20	0.1
간곤신근	5	20	0.25
간과	8	20	0.4
간과자	4	20	0.2
간관	4	20	0.2
간관유리	8	20	0.4
간괘	9	20	0.45
간교	8	20	0.4
간교성	8	20	0.4
간구	7	20	0.35
간국	6	20	0.3
간굴	8	20	0.4
간권	7	20	0.35
간궐	5	20	0.25
간균	9	20	0.45
간그릇	20	20	1
간극	9	20	0.45
간극감합	5	20	0.25
간극률	6	20	0.3
간극수	11	20	0.55
간근	8	20	0.4
간급	8	20	0.4
간기	8	20	0.4
간기술	6	20	0.3
간기울결	8	20	0.4
간기인물	6	20	0.3
간나위	5	20	0.25
간난	8	20	0.4
간난고초	8	20	0.4
간난다사	10	20	0.5
간난신고	11	20	0.55
간납	7	20	0.35
간내	9	20	0.45
간녀	4	20	0.2
간년	6	20	0.3
간년경	10	20	0.5
간년작	9	20	0.45
간념	8	20	0.4
간농양	11	20	0.55
간뇌	9	20	0.45
간뇌도지	7	20	0.35
간능	11	20	0.55
간니	7	20	0.35
간다개	5	20	0.25
간단	5	20	0.25
간단관수	10	20	0.5
간단반응	8	20	0.4
간단복	6	20	0.3
간단제원준비	5	20	0.25
간단한가치형태	8	20	0.4
간담	9	20	0.45
간담회	4	20	0.2
간답	8	20	0.4
간당	9	20	0.45
간당틀	8	20	0.4
간대	5	20	0.25
간대성	7	20	0.35
간대토양	5	20	0.25
간대흙	8	20	0.4
간덩이	7	20	0.35
간도목	5	20	0.25
간도시보	8	20	0.4
간도제비꽃	7	20	0.35
간독	11	20	0.55
간동맥	9	20	0.45
간동태	6	20	0.3
간두렁	20	20	1
간두지세	6	20	0.3
간드리	7	20	0.35
간들개	8	20	0.4
간들바람	9	20	0.45
간등절	13	20	0.65
간디스토마병	4	20	0.2
간디스토마증	9	20	0.45
간디즘	20	20	1
간땡이	6	20	0.3
간락	3	20	0.15
간랍	5	20	0.25
간략	5	20	0.25
간략독본	6	20	0.3
간략조석계산법	8	20	0.4
간량	9	20	0.45
간련	8	20	0.4
간로	9	20	0.45
간론	7	20	0.35
간룡	7	20	0.35
간류	10	20	0.5
간릉	10	20	0.5
간막국	9	20	0.45
간막이유리	10	20	0.5
간막종이	11	20	0.55
간막지	4	20	0.2
간만	10	20	0.5
간만대	11	20	0.55
간망	9	20	0.45
간망군	7	20	0.35
간망인	9	20	0.45
간맥	9	20	0.45
간맥랑	9	20	0.45
간면	8	20	0.4
간명	7	20	0.35
간명범의	13	20	0.65
간명성	7	20	0.35
간명태	8	20	0.4
간모	12	20	0.6
간목	9	20	0.45
간목수생	5	20	0.25
간몰	8	20	0.4
간무	8	20	0.4
간무침	6	20	0.3
간문	5	20	0.25
간문맥	7	20	0.35
간물	7	20	0.35
간물때	11	20	0.55
간민	7	20	0.35
