사용단어	가중치	사용횟수	단어승률
각막계	0	1	0
각막염	0	1	0
각막은행	1	1	1
각메기	0	1	0
각면	1	1	1
각면병	0	1	0
각면보	0	1	0
각명	0	1	0
각명하	0	1	0
각모	1	1	1
각목	0	1	0
각물	0	1	0
각박성가	1	1	1
각반	0	1	0
각반병	0	1	0
각반출구	1	1	1
각발	1	1	1
각방	1	1	1
각방거처	0	1	0
각방서리	0	1	0
각방자리	0	1	0
각방치장풀이	0	1	0
각배	1	1	1
각배율	0	1	0
각벌	1	1	1
각법	1	1	1
각변형	1	1	1
각별	0	1	0
각보	0	1	0
각본	1	1	1
각본가	1	1	1
각봉	1	1	1
각봉투	1	1	1
각부	1	1	1
각분	0	1	0
각블록	0	1	0
각비	1	1	1
각뿔	1	1	1
각뿔대	0	1	0
각사	1	1	1
각사탕	0	1	0
각삭	1	1	1
각산분립	0	1	0
각산진비	1	1	1
각산호목	0	1	0
각살림	1	1	1
각살이	0	1	0
각삼	0	1	0
각삽	1	1	1
각상	0	1	0
각색	1	1	1
각색가	0	1	0
각색각양	1	1	1
각생	0	1	0
각생약	0	1	0
각서	1	1	1
각서어	0	1	0
각선	0	1	0
각선구검	0	1	0
각선문	0	1	0
각선미	1	1	1
각설	0	1	0
각설이	1	1	1
각설이패	0	1	0
각설탕	1	1	1
각섬석	1	1	1
각섬석암	1	1	1
각섬석화강암	1	1	1
각섬암	0	1	0
각성	0	1	0
각성기	1	1	1
각성바지	0	1	0
각성제	0	1	0
각세공	1	1	1
각세진경	0	1	0
각소	0	1	0
각속도	0	1	0
각손	1	1	1
각수	0	1	0
각수렴	1	1	1
각수장	1	1	1
각수장이	0	1	0
각수정	1	1	1
각숙	0	1	0
각순	0	1	0
각승	1	1	1
각시	1	1	1
각시가자미	0	1	0
각시계	1	1	1
각시고광나무	1	1	1
각시고둥	1	1	1
각시고사리	0	1	0
각시광대	0	1	0
각시괴불나무	1	1	1
각시귀신	1	1	1
각시그령	0	1	0
각시꽃게거미	1	1	1
각시노리	0	1	0
각시놀음	0	1	0
각시놀이	1	1	1
각시도령	1	1	1
각시도미	0	1	0
각시돔	1	1	1
각시둥굴레	0	1	0
각시마	1	1	1
각시메뚜기	0	1	0
각시멧노랑나비	0	1	0
각시물자라	1	1	1
각시미꾸리광이	1	1	1
각시바꽃	0	1	0
각시방	0	1	0
각시붓꽃	1	1	1
각시붕어	1	1	1
각시서대	1	1	1
각시서덜취	1	1	1
각시서실	1	1	1
각시석남	0	1	0
각시수련	0	1	0
각시실노린재	1	1	1
각시씨	1	1	1
각시염낭거미	1	1	1
각시원추리	1	1	1
각시제비꽃	0	1	0
각시조	1	1	1
각시차	0	1	0
각시춤	1	1	1
각시취	1	1	1
각시통점나도나물	1	1	1
각시투구꽃	0	1	0
각시패랭이꽃	1	1	1
각시풀	1	1	1
각시해바라기	0	1	0
각신	0	1	0
각신동격교	1	1	1
각심	0	1	0
각심소원	0	1	0
각심소위	0	1	0
각심이	0	1	0
각심통	1	1	1
각아비자식	0	1	0
각양	0	1	0
각양각색	0	1	0
각양각식	1	1	1
각양각태	0	1	0
각역	1	1	1
각연	1	1	1
각연증	1	1	1
각연초	0	1	0
각오	0	1	0
각왕	0	1	0
각외	1	1	1
각외상	0	1	0
각우	0	1	0
각운동	1	1	1
각운동량	1	1	1
각원	1	1	1
각위	1	1	1
각유소장	1	1	1
각유일능	1	1	1
각은광	0	1	0
각은석	0	1	0
각응	1	1	1
각의	1	1	1
각이	0	1	0
각인	0	1	0
각인각색	0	1	0
각인각설	1	1	1
각인각성	1	1	1
각인각양	0	1	0
각인각자	0	1	0
각인별	0	1	0
각인처	0	1	0
각일	0	1	0
각일각	1	1	1
각자	1	1	1
각자갈	0	1	0
각자갈암	0	1	0
각자도생	0	1	0
각자무치	0	1	0
각자수세지	0	1	0
각자위심	0	1	0
각자장	1	1	1
각잠	1	1	1
각장장판	1	1	1
각장지	1	1	1
각재	0	1	0
각재류	1	1	1
각재목	1	1	1
각적	0	1	0
각전	0	1	0
각전궁	0	1	0
각정	1	1	1
각제	1	1	1
각조	1	1	1
각족	1	1	1
각존	1	1	1
각종	1	1	1
각좆	1	1	1
각주	1	1	1
각주구검	0	1	0
각주시험체	1	1	1
각주키	0	1	0
각주파수	0	1	0
각죽	1	1	1
각준	1	1	1
각줄	0	1	0
각지	1	1	1
각지각처	0	1	0
각지기	1	1	1
각지불공	1	1	1
각지불이	0	1	0
각지붕	0	1	0
각직	0	1	0
각진동수	0	1	0
각진면	0	1	0
각질	0	1	0
각질장	0	1	0
각질판	0	1	0
각질화	0	1	0
각찬	0	1	0
각찰	1	1	1
각창	0	1	0
각책	0	1	0
각처	0	1	0
각천	0	1	0
각철장	0	1	0
각첨	0	1	0
각체	0	1	0
각초	1	1	1
각촉부시	0	1	0
각추	1	1	1
각추대	1	1	1
각추렴	1	1	1
각축	0	1	0
각축장	1	1	1
각축전	1	1	1
각출	0	1	0
각취	1	1	1
각측량	0	1	0
각층	0	1	0
각칙	0	1	0
각침	0	1	0
각타	1	1	1
각탄	0	1	0
각테	1	1	1
각통	0	1	0
각통질	1	1	1
각퇴	1	1	1
각투	1	1	1
각파	0	1	0
각패	1	1	1
각페차	0	1	0
각포사의	0	1	0
각포자	0	1	0
각피	0	1	0
각피소	0	1	0
각하	1	1	1
각하성	0	1	0
각한	0	1	0
각항	1	1	1
각해	1	1	1
각행	1	1	1
각향	1	1	1
각향낭	1	1	1
각향노리개	0	1	0
각혈	1	1	1
각혈암	0	1	0
각형	1	1	1
각형목나사	1	1	1
각호	0	1	0
각혼	1	1	1
각화	1	1	1
각화문기	1	1	1
각화종	1	1	1
각화증	0	1	0
각화층	0	1	0
각환	0	1	0
각황	0	1	0
각황사	1	1	1
각희	1	1	1
간가	0	1	0
간가결구	0	1	0
간가세	0	1	0
간각	0	1	0
간각궁	1	1	1
간간발송	0	1	0
간감	1	1	1
간객	0	1	0
간거리	0	1	0
간거리장사	1	1	1
간거리장수	0	1	0
간걸	0	1	0
간검	0	1	0
간격	0	1	0
간격구	0	1	0
간격범	1	1	1
간격손실	0	1	0
간견기	1	1	1
간결	1	1	1
간결미	1	1	1
간결성	1	1	1
간결체	1	1	1
간경	1	1	1
간경변증	0	1	0
간경풍	1	1	1
간계	1	1	1
간고	1	1	1
간고분투	1	1	1
간고성	0	1	0
간곡	0	1	0
간곡선	0	1	0
간곤신근	0	1	0
간과	0	1	0
간과자	1	1	1
간관	1	1	1
간관유리	0	1	0
간괘	0	1	0
간교	1	1	1
간교성	1	1	1
간구	1	1	1
간국	1	1	1
간굴	1	1	1
간권	1	1	1
간궐	1	1	1
간균	0	1	0
간그릇	1	1	1
간극	1	1	1
간극감합	0	1	0
간극률	1	1	1
간극수	1	1	1
간근	0	1	0
간급	1	1	1
간기	0	1	0
간기술	0	1	0
간기울결	1	1	1
간기인물	1	1	1
간나위	0	1	0
간난	1	1	1
간난고초	1	1	1
간난다사	0	1	0
간난신고	0	1	0
간납	0	1	0
간내	1	1	1
간녀	1	1	1
간년	0	1	0
간년경	1	1	1
간년작	1	1	1
간념	1	1	1
간농양	0	1	0
간뇌	1	1	1
간뇌도지	1	1	1
간능	0	1	0
간니	0	1	0
간다개	0	1	0
간단	0	1	0
간단관수	0	1	0
간단반응	0	1	0
간단복	1	1	1
간단제원준비	1	1	1
간단한가치형태	1	1	1
간담	1	1	1
간담회	0	1	0
간답	0	1	0
간당	1	1	1
간당틀	1	1	1
간대	1	1	1
간대성	1	1	1
간대토양	0	1	0
간대흙	0	1	0
간덩이	1	1	1
간도목	0	1	0
간도시보	0	1	0
간도제비꽃	0	1	0
간독	1	1	1
간동맥	1	1	1
간동태	1	1	1
간두렁	1	1	1
간두지세	1	1	1
간드리	0	1	0
간들개	1	1	1
간들바람	1	1	1
간등절	0	1	0
간디스토마병	0	1	0
간디스토마증	0	1	0
간디즘	1	1	1
간땡이	0	1	0
간락	0	1	0
간랍	0	1	0
간략	0	1	0
간략독본	1	1	1
간략조석계산법	0	1	0
간량	0	1	0
간련	1	1	1
간로	0	1	0
간론	0	1	0
간룡	1	1	1
간류	1	1	1
간릉	0	1	0
간막국	0	1	0
간막이유리	0	1	0
간막종이	1	1	1
간막지	1	1	1
간만	0	1	0
간만대	1	1	1
간망	1	1	1
간망군	0	1	0
간망인	1	1	1
간맥	1	1	1
간맥랑	0	1	0
간면	0	1	0
간명	0	1	0
간명범의	1	1	1
간명성	0	1	0
간명태	0	1	0
간모	1	1	1
간목	1	1	1
간목수생	0	1	0
간몰	0	1	0
간무	1	1	1
간무침	0	1	0
간문	0	1	0
간문맥	1	1	1
간물	0	1	0
간물때	0	1	0
간민	1	1	1
간박	1	1	1
간반	0	1	0
간발	1	1	1
간발조용	0	1	0
간밤	1	1	1
간밥	0	1	0
간방	1	1	1
간버섯	1	1	1
간벌	1	1	1
간범	1	1	1
간범어상	0	1	0
간법	1	1	1
간벽	0	1	0
간벽문	0	1	0
간변	0	1	0
간변수양	0	1	0
간별	0	1	0
간병	1	1	1
간병부	1	1	1
간병의	0	1	0
간병인	0	1	0
간복	1	1	1
간볶음	1	1	1
간봉	1	1	1
간부	1	1	1
간부공장	0	1	0
간부급	1	1	1
간부사업	1	1	1
간부원천지	1	1	1
간부임말	1	1	1
간부직	1	1	1
간부진	0	1	0
간부표징	1	1	1
간부학교	1	1	1
간부혁명	1	1	1
간부회	1	1	1
간부후비	0	1	0
간불용발	0	1	0
간비증후군	0	1	0
간빙기	0	1	0
간사	0	1	0
간사성	1	1	1
간사승	1	1	1
간사위	1	1	1
간사이	1	1	1
간사인	1	1	1
간삭	1	1	1
간산	1	1	1
간살	1	1	1
간살웃음	0	1	0
간살쟁이	0	1	0
간살질	0	1	0
간삼	0	1	0
간삼도목	1	1	1
간삼조이	0	1	0
간상	0	1	0
간상간하	0	1	0
간상균	0	1	0
간상련	1	1	1
간상배	0	1	0
간상세포	0	1	0
간상체	1	1	1
간새	1	1	1
간색	1	1	1
간색대	0	1	0
간색미	0	1	0
간색복	0	1	0
간생	1	1	1
간서	0	1	0
간서리목	0	1	0
간서벽	1	1	1
간석	1	1	1
간석기	0	1	0
간석지	0	1	0
간석지농법	0	1	0
간석지록화	1	1	1
간석지벌	0	1	0
간석지뺄물길	1	1	1
간석지형양식장	0	1	0
간선	1	1	1
간선거	0	1	0
간선로	0	1	0
간선망	1	1	1
간선충목	0	1	0
간섭	1	1	1
간섭검파	1	1	1
간섭계	1	1	1
간섭권	0	1	0
간섭락하	0	1	0
간섭무늬	0	1	0
간섭상	1	1	1
간섭색	0	1	0
간섭설	0	1	0
간섭성	1	1	1
간섭음	1	1	1
간섭자	1	1	1
간섭파	0	1	0
간섭호	0	1	0
간성난색	1	1	1
간성유	1	1	1
간성지장	1	1	1
간성지재	1	1	1
간세	0	1	0
간세배	1	1	1
간세지배	1	1	1
간세지재	0	1	0
간세포	1	1	1
간소	0	1	0
간소살사	1	1	1
간소주의	1	1	1
간소포획	0	1	0
간소화	0	1	0
간송전보	0	1	0
간쇄골	1	1	1
간수	0	1	0
간수군	1	1	1
간수부장	1	1	1
간습	0	1	0
간승	0	1	0
간승법	0	1	0
간시	1	1	1
간식	0	1	0
간식거리	0	1	0
간신	1	1	1
간신말배	0	1	0
간신음	1	1	1
간신적자	0	1	0
간신질	0	1	0
간심	0	1	0
간심고과	1	1	1
간심통	1	1	1
간아	1	1	1
간악골	1	1	1
간악무도	1	1	1
간악성	0	1	0
간악질투	1	1	1
간알	0	1	0
간암	1	1	1
간약률	1	1	1
간양	1	1	1
간양념	0	1	0
간어제초	0	1	0
간언	0	1	0
간여	1	1	1
간역	0	1	0
간역교폐	1	1	1
간역당률	1	1	1
간연	1	1	1
간열	0	1	0
간염	1	1	1
간염보균자	1	1	1
간엽	1	1	1
간예	1	1	1
간오	0	1	0
간옹	1	1	1
간요	0	1	0
간우	0	1	0
간운보월	1	1	1
간운폐일	1	1	1
간웅	0	1	0
간월	1	1	1
간위	1	1	1
간위제제	1	1	1
간유	1	1	1
간유사탕	1	1	1
간은	1	1	1
간음	1	1	1
간음범	1	1	1
간음죄	0	1	0
간음화	1	1	1
간의대부	1	1	1
간이	1	1	1
간이극소자	0	1	0
간이매점	1	1	1
간이무선	1	1	1
간이분석	1	1	1
간이생활	0	1	0
간이세율	1	1	1
간이수도	0	1	0
간이식당	1	1	1
간이식사	1	1	1
간이역	0	1	0
간이영수증	1	1	1
간이온실	1	1	1
간이음식점	1	1	1
간이잠실	1	1	1
간이주점	0	1	0
간이치료	0	1	0
간이침대	1	1	1
간이화	0	1	0
간인	1	1	1
간일	1	1	1
간잎	0	1	0
간자말	1	1	1
간자미	0	1	0
간자숟가락	1	1	1
간작림	0	1	0
간잡	0	1	0
간잡이그림	1	1	1
간장	1	1	1
간장국	0	1	0
간장독	1	1	1
간장디스토마	1	1	1
간장디스토마병	1	1	1
간장막야	1	1	1
간장박	0	1	0
간장보기	1	1	1
간장비지	1	1	1
간장약	1	1	1
간장자	1	1	1
간장지	0	1	0
간장초가니	0	1	0
간장풀	1	1	1
