사용단어	가중치	사용횟수	단어승률
가장	8	20	0.4
가장이	4	20	0.2
가장자리	8	20	0.4
가장행렬	8	20	0.4
가재	6	20	0.3
가전	8	20	0.4
가전제품	6	20	0.3
가정	4	20	0.2
가정교육	4	20	0.2
가정부	8	20	0.4
가정불화	10	20	0.5
가정통신	6	20	0.3
가정통신문	5	20	0.25
가정파괴	11	20	0.55
가정파탄	9	20	0.45
가정폭력	9	20	0.45
가정환경	9	20	0.45
가제	8	20	0.4
가족	8	20	0.4
가족계획	7	20	0.35
가족공동체	10	20	0.5
가족관계	5	20	0.25
가족노동	11	20	0.55
가족농업	9	20	0.45
가족력	10	20	0.5
가족료양권	7	20	0.35
가족묘	9	20	0.45
가족법	7	20	0.35
가족사	3	20	0.15
가족사진	7	20	0.35
가족생활	9	20	0.45
가족석	3	20	0.15
가족설	7	20	0.35
가족식당	10	20	0.5
가족써클	7	20	0.35
가족여행	4	20	0.2
가족오락회	4	20	0.2
가족용	9	20	0.45
가족적	9	20	0.45
가족주의	8	20	0.4
가족주의적	8	20	0.4
가족탕	8	20	0.4
가족회	5	20	0.25
가족휴양	12	20	0.6
가족휴양각	9	20	0.45
가존	11	20	0.55
가졸업	11	20	0.55
가종	10	20	0.5
가종피	10	20	0.5
가좌	9	20	0.45
가좌전	9	20	0.45
가좌책	7	20	0.35
가죄	5	20	0.25
가주거	5	20	0.25
가주권	4	20	0.2
가주서	7	20	0.35
가주소	7	20	0.35
가주어	7	20	0.35
가죽	9	20	0.45
가죽갈퀴지의	6	20	0.3
가죽고리	9	20	0.45
가죽광택기	8	20	0.4
가죽깍기	6	20	0.3
가죽나무	6	20	0.3
가죽나무고치나방	10	20	0.5
가죽나무껍질밤나방	4	20	0.2
가죽나무누에나방	6	20	0.3
가죽나무산누에나방	14	20	0.7
가죽단백질	8	20	0.4
가죽방패지의	12	20	0.6
가죽배	9	20	0.45
가죽붙임	8	20	0.4
가죽숫돌	8	20	0.4
가죽신	6	20	0.3
가죽옷지의	5	20	0.25
가죽위	9	20	0.45
가죽이김	9	20	0.45
가죽이김약	9	20	0.45
가죽지의	8	20	0.4
가죽집	12	20	0.6
가죽집말	9	20	0.45
가죽채	10	20	0.5
가죽피	6	20	0.3
가죽피리	5	20	0.25
가죽혁	7	20	0.35
가죽혹버섯	9	20	0.45
가중	3	20	0.15
가중감경	11	20	0.55
가중값	12	20	0.6
가중범	7	20	0.35
가중주의	8	20	0.4
가중차제	5	20	0.25
가중치	5	20	0.25
가중형	7	20	0.35
가증	4	20	0.2
가증금	2	20	0.1
가증률	11	20	0.55
가지	10	20	0.5
가지가위	10	20	0.5
가지가지	5	20	0.25
가지각색	5	20	0.25
가지개곽향	8	20	0.4
가지검댕이증	4	20	0.2
가지게	10	20	0.5
가지고르기	11	20	0.55
가지고비	6	20	0.3
가지고비고사리	9	20	0.45
가지곡정초	8	20	0.4
가지골	6	20	0.3
가지관	6	20	0.3
가지괭이눈	11	20	0.55
가지구이	8	20	0.4
가지굴	9	20	0.45
가지급	12	20	0.6
가지급금	8	20	0.4
가지기	6	20	0.3
가지기도	8	20	0.4
가지김치	8	20	0.4
가지꽂이	10	20	0.5
가지꽃지의	9	20	0.45
가지나무좀	6	20	0.3
가지나물	8	20	0.4
가지노리개	9	20	0.45
가지누름적	8	20	0.4
가지다듬기	9	20	0.45
가지더부살이	8	20	0.4
가지도	8	20	0.4
가지돌꽃	7	20	0.35
가지돌연변이	10	20	0.5
가지런할제	7	20	0.35
가지마름병	10	20	0.5
가지만지	7	20	0.35
가지말랭이	10	20	0.5
가지맥	11	20	0.55
가지모기르기	11	20	0.55
가지문	7	20	0.35
가지물길	8	20	0.4
가지바늘	11	20	0.55
가지번호	10	20	0.5
가지별꽃	4	20	0.2
가지복수초	9	20	0.45
가지불	10	20	0.5
가지비틀기	8	20	0.4
가지뽕	10	20	0.5
가지뽕누에치기	9	20	0.45
가지뽕따기	6	20	0.3
가지뿌리	6	20	0.3
가지뿔들양	5	20	0.25
가지산꽃다지	10	20	0.5
가지산문	13	20	0.65
가지산적	9	20	0.45
가지산파	9	20	0.45
가지삿갓사초	9	20	0.45
가지색	5	20	0.25
가지솎음	9	20	0.45
가지송라	13	20	0.65
가지송이풀	8	20	0.4
가지신	3	20	0.15
가지실말	6	20	0.3
가지역병	4	20	0.2
가지자르기	7	20	0.35
가지장아찌	9	20	0.45
가지적	8	20	0.4
가지전	8	20	0.4
가지절임	11	20	0.55
가지조이기	6	20	0.3
가지줄	7	20	0.35
가지짠지	11	20	0.55
가지찜	7	20	0.35
가지찬국	8	20	0.4
가지창	6	20	0.3
가지치기	6	20	0.3
가지톱	10	20	0.5
가지페	9	20	0.45
가지회	11	20	0.55
가지휘여주기	8	20	0.4
가지흑고병	8	20	0.4
가직	13	20	0.65
가진대이름씨	8	20	0.4
가진월	5	20	0.25
가질	8	20	0.4
가짐	8	20	0.4
가짐새	6	20	0.3
가집	7	20	0.35
가집장	10	20	0.5
가집행	6	20	0.3
가짓과	6	20	0.3
가짓말	9	20	0.45
가짓말쟁이	5	20	0.25
가짓부렁	20	20	1
가짓부렁이	8	20	0.4
가짓빛	3	20	0.15
가짓수	8	20	0.4
가짓잎괭이	11	20	0.55
가짓잎쌈	5	20	0.25
가짓줄	8	20	0.4
가징	10	20	0.5
가짜	10	20	0.5
가짜결핵	9	20	0.45
가짜도하장	4	20	0.2
가짜동자	9	20	0.45
가짜동지	9	20	0.45
가짜목소리	6	20	0.3
가짜미끼	7	20	0.35
가짜미친개병	10	20	0.5
가짜배기	13	20	0.65
가짜속살	7	20	0.35
가짜송진홈	7	20	0.35
가짜어사	8	20	0.4
가짜줄기	7	20	0.35
가짜풍	6	20	0.3
가쪽복사	6	20	0.3
가차	8	20	0.4
가차사	11	20	0.55
가차압	11	20	0.55
가차자	6	20	0.3
가차하	10	20	0.5
가착	7	20	0.35
가찬	8	20	0.4
가찰	9	20	0.45
가창	6	20	0.3
가창대	4	20	0.2
가창력	6	20	0.3
가창법	14	20	0.7
가창시위	10	20	0.5
가창오리	9	20	0.45
가창행진	10	20	0.5
가채	8	20	0.4
가채권	11	20	0.55
가책	11	20	0.55
가처분	11	20	0.55
가천	6	20	0.3
가철	7	20	0.35
가철본	7	20	0.35
가첨	11	20	0.55
가첨문서	5	20	0.25
가첨밥	4	20	0.2
가첨잠	10	20	0.5
가첩	7	20	0.35
가청	10	20	0.5
가청도	8	20	0.4
가청음	5	20	0.25
가체	6	20	0.3
가체포	7	20	0.35
가체포장	7	20	0.35
가초노	10	20	0.5
가촉	8	20	0.4
가촌	10	20	0.5
가추	8	20	0.4
가추렴	8	20	0.4
가축	8	20	0.4
가축농	8	20	0.4
가축단위	5	20	0.25
가축방역소	7	20	0.35
가축법	9	20	0.45
가축병원	8	20	0.4
가축상	11	20	0.55
가축성	8	20	0.4
가축성동발	9	20	0.45
가축성철재아치	8	20	0.4
가축우리	13	20	0.65
가축자	8	20	0.4
가축학	8	20	0.4
가축화	9	20	0.45
가출	6	20	0.3
가출렴	6	20	0.3
가출소	10	20	0.5
가출옥	9	20	0.45
가출장	9	20	0.45
가취	6	20	0.3
가취성	7	20	0.35
가취지례	12	20	0.6
가측값	8	20	0.4
가측치	6	20	0.3
가치	7	20	0.35
가치관	10	20	0.5
가치교육학	8	20	0.4
가치권	11	20	0.55
가치론	7	20	0.35
가치문제	9	20	0.45
가치물	7	20	0.35
가치사회	11	20	0.55
가치산	11	20	0.55
가치상어	6	20	0.3
가치상품	6	20	0.3
가치설	5	20	0.25
가치성	13	20	0.65
가치재	6	20	0.3
가치중립	10	20	0.5
가치중립성	9	20	0.45
가치중립적	7	20	0.35
가치체계	6	20	0.3
가치판단	6	20	0.3
가치학	8	20	0.4
가친	11	20	0.55
가칠	7	20	0.35
가칠장이	7	20	0.35
가칠편수	7	20	0.35
가침박달	8	20	0.4
가칭	7	20	0.35
가타	8	20	0.4
가타부타	6	20	0.3
가탁	9	20	0.45
가탄	6	20	0.3
가탄가탄	8	20	0.4
가탄제	6	20	0.3
가탈	8	20	0.4
가탈걸음	8	20	0.4
가태	6	20	0.3
가택	9	20	0.45
가택방문	9	20	0.45
가택신	4	20	0.2
가터뜨기	5	20	0.25
가터벨트	7	20	0.35
가토	7	20	0.35
가톨	20	20	1
가톨릭	8	20	0.4
가톨릭교회	9	20	0.45
가톨릭주의	8	20	0.4
가톨이독샤	8	20	0.4
가통	12	20	0.6
가통지사	15	20	0.75
가투	10	20	0.5
가투표	11	20	0.55
가트	4	20	0.2
가특력교	6	20	0.3
가파	9	20	0.45
가판대	7	20	0.35
가팔막	9	20	0.45
가패	10	20	0.5
가편	10	20	0.5
가평균	11	20	0.55
가평월	4	20	0.2
가평절	5	20	0.25
가포	8	20	0.4
가포교	6	20	0.3
가표	12	20	0.6
가풀막	8	20	0.4
가품	7	20	0.35
가풍	9	20	0.45
가피력	12	20	0.6
가피병	9	20	0.45
가피시	7	20	0.35
가피자	7	20	0.35
가필	7	20	0.35
가필주대	12	20	0.6
가하	9	20	0.45
가학	7	20	0.35
가학성	5	20	0.25
가학애	4	20	0.2
가학적	8	20	0.4
가학증	11	20	0.55
가한	13	20	0.65
가합	7	20	0.35
가항	7	20	0.35
가항성	8	20	0.4
가해	7	20	0.35
가해자	8	20	0.4
가해학생	8	20	0.4
가행	11	20	0.55
가행과	7	20	0.35
가행도	7	20	0.35
가행손실	8	20	0.4
가행위	6	20	0.3
가행정진	10	20	0.5
가행탄층	8	20	0.4
가향	7	20	0.35
가헌	8	20	0.4
가형	7	20	0.35
가형토기	6	20	0.3
가호	7	20	0.35
가호둔전	8	20	0.4
가호력	11	20	0.55
가호적	7	20	0.35
가호전	7	20	0.35
가혹	8	20	0.4
가혹성	9	20	0.45
가화류	12	20	0.6
가화페	13	20	0.65
가화합	12	20	0.6
가환군	10	20	0.5
가환부	7	20	0.35
가환사	9	20	0.45
가환율	10	20	0.5
가환지	6	20	0.3
가환체	11	20	0.55
가환환	8	20	0.4
가황	9	20	0.45
가황유	9	20	0.45
가황제	4	20	0.2
가회톱	11	20	0.55
가효	5	20	0.25
가효당	8	20	0.4
가후	6	20	0.3
가후금군	8	20	0.4
가후기	7	20	0.35
가후리	8	20	0.4
가후패두기	5	20	0.25
가훈	6	20	0.3
가훼	3	20	0.15
가휘	5	20	0.25
각가속도	12	20	0.6
각가지	6	20	0.3
각각	9	20	0.45
각각명운	7	20	0.35
각각타거	7	20	0.35
각간	8	20	0.4
각감	9	20	0.45
각갑채찍벌레	10	20	0.5
각강	9	20	0.45
각개	8	20	0.4
각거	8	20	0.4
각거리	7	20	0.35
각건	5	20	0.25
각건사제	9	20	0.45
각경	7	20	0.35
각경증	9	20	0.45
각곁수	5	20	0.25
각계	10	20	0.5
각계각층	8	20	0.4
각고	8	20	0.4
각고면려	7	20	0.35
각고정려	8	20	0.4
각곡	9	20	0.45
각골	9	20	0.45
각골난망	10	20	0.5
각골명심	8	20	0.4
각골분한	8	20	0.4
각골지통	5	20	0.25
각골천은	5	20	0.25
각골통한	9	20	0.45
각공	8	20	0.4
각공이	7	20	0.35
각공차하	5	20	0.25
각과	8	20	0.4
각관	8	20	0.4
각관자	5	20	0.25
각괄호	10	20	0.5
각광	8	20	0.4
각국	9	20	0.45
각궁반장	9	20	0.45
각궁자	9	20	0.45
각권	7	20	0.35
각근력	3	20	0.15
각근면려	6	20	0.3
각근봉공	7	20	0.35
각급	10	20	0.5
각기	7	20	0.35
각기공심	5	20	0.25
각기둥	9	20	0.45
각기둥시험체	10	20	0.5
각기둥키	7	20	0.35
각기명하	6	20	0.3
각기병	10	20	0.5
각기샘	5	20	0.25
각기선	11	20	0.55
각기소장	7	20	0.35
각기심	9	20	0.45
각기약시	9	20	0.45
각기입복	12	20	0.6
각기입심	8	20	0.4
각기충심	8	20	0.4
각끌반	9	20	0.45
각나무목침	8	20	0.4
각날도랫과	7	20	0.35
각내	7	20	0.35
각내상	7	20	0.35
각다귀	11	20	0.55
각다귀침노린재	9	20	0.45
각다귀파리매	6	20	0.3
각다귀판	13	20	0.65
각다귓과	5	20	0.25
각다회	11	20	0.55
각단	5	20	0.25
각단기	7	20	0.35
각담	9	20	0.45
각대	8	20	0.4
각대공	9	20	0.45
각도	11	20	0.55
각도계	8	20	0.4
각도기	10	20	0.5
각도분해능	7	20	0.35
각도자	8	20	0.4
각도장	2	20	0.1
각도주	8	20	0.4
각도후라이스	13	20	0.65
각동	12	20	0.6
각두	5	20	0.25
각두건	6	20	0.3
각두과	8	20	0.4
각두정	6	20	0.3
각둘	7	20	0.35
각득	10	20	0.5
각등	7	20	0.35
각띠	7	20	0.35
각락언	7	20	0.35
각래	5	20	0.25
각려	5	20	0.25
각력	5	20	0.25
각력암	9	20	0.45
각렬	7	20	0.35
각령	7	20	0.35
각로	15	20	0.75
각론	5	20	0.25
각론학	9	20	0.45
각료	6	20	0.3
각료회의	7	20	0.35
각류	6	20	0.3
각류반좌	6	20	0.3
각릉암	4	20	0.2
각린	8	20	0.4
각립	10	20	0.5
각립대좌	10	20	0.5
각립독행	12	20	0.6
각마	6	20	0.3
각막	5	20	0.25
각막계	12	20	0.6
각막염	11	20	0.55
각막은행	8	20	0.4
각메기	12	20	0.6
각면	11	20	0.55
각면병	6	20	0.3
각면보	8	20	0.4
각명	7	20	0.35
각명하	9	20	0.45
각모	10	20	0.5
각목	9	20	0.45
각물	12	20	0.6
각박성가	10	20	0.5
각반	9	20	0.45
각반병	10	20	0.5
각반출구	8	20	0.4
각발	10	20	0.5
각방	10	20	0.5
각방거처	12	20	0.6
각방서리	9	20	0.45
각방자리	9	20	0.45
각방치장풀이	10	20	0.5
각배	9	20	0.45
각배율	8	20	0.4
각벌	6	20	0.3
각법	9	20	0.45
각변형	7	20	0.35
각별	7	20	0.35
각보	6	20	0.3
각본	6	20	0.3
각본가	10	20	0.5
각봉	9	20	0.45
각봉투	6	20	0.3
각부	9	20	0.45
각분	10	20	0.5
각블록	12	20	0.6
각비	10	20	0.5
각뿔	9	20	0.45
각뿔대	9	20	0.45
각사	8	20	0.4
각사탕	7	20	0.35
각삭	4	20	0.2
각산분립	7	20	0.35
각산진비	10	20	0.5
각산호목	10	20	0.5
각살림	8	20	0.4
각살이	6	20	0.3
각삼	11	20	0.55
각삽	9	20	0.45
각상	8	20	0.4
각색	8	20	0.4
각색가	8	20	0.4
각색각양	10	20	0.5
각생	9	20	0.45
각생약	6	20	0.3
각서	7	20	0.35
각서어	11	20	0.55
각선	3	20	0.15
각선구검	11	20	0.55
각선문	7	20	0.35
각선미	6	20	0.3
각설	11	20	0.55
각설이	7	20	0.35
각설이패	7	20	0.35
각설탕	4	20	0.2
각섬석	9	20	0.45
각섬석암	7	20	0.35
각섬석화강암	7	20	0.35
각섬암	4	20	0.2
각성	14	20	0.7
각성기	7	20	0.35
각성바지	11	20	0.55
각성제	6	20	0.3
각세공	8	20	0.4
각세진경	6	20	0.3
각소	9	20	0.45
각속도	8	20	0.4
각손	9	20	0.45
각수	8	20	0.4
각수렴	8	20	0.4
각수장	7	20	0.35
각수장이	10	20	0.5
각수정	10	20	0.5
각숙	12	20	0.6
각순	4	20	0.2
각승	10	20	0.5
각시	6	20	0.3
각시가자미	9	20	0.45
각시계	8	20	0.4
각시고광나무	9	20	0.45
각시고둥	10	20	0.5
각시고사리	10	20	0.5
각시광대	6	20	0.3
각시괴불나무	9	20	0.45
각시귀신	9	20	0.45
각시그령	7	20	0.35
각시꽃게거미	13	20	0.65
각시노리	8	20	0.4
각시놀음	6	20	0.3
각시놀이	11	20	0.55
각시도령	8	20	0.4
각시도미	9	20	0.45
각시돔	11	20	0.55
각시둥굴레	11	20	0.55
각시마	3	20	0.15
각시메뚜기	7	20	0.35
각시멧노랑나비	5	20	0.25
각시물자라	10	20	0.5
각시미꾸리광이	10	20	0.5
각시바꽃	6	20	0.3
각시방	6	20	0.3
각시붓꽃	11	20	0.55
각시붕어	9	20	0.45
각시서대	9	20	0.45
각시서덜취	6	20	0.3
각시서실	9	20	0.45
각시석남	9	20	0.45
각시수련	8	20	0.4
각시실노린재	8	20	0.4
각시씨	7	20	0.35
각시염낭거미	10	20	0.5
각시원추리	7	20	0.35
각시제비꽃	8	20	0.4
각시조	6	20	0.3
각시차	9	20	0.45
각시춤	2	20	0.1
각시취	7	20	0.35
각시통점나도나물	9	20	0.45
각시투구꽃	2	20	0.1
각시패랭이꽃	8	20	0.4
각시풀	6	20	0.3
각시해바라기	8	20	0.4
각신	11	20	0.55
각신동격교	8	20	0.4
각심	10	20	0.5
각심소원	6	20	0.3
각심소위	5	20	0.25
각심이	8	20	0.4
각심통	7	20	0.35
각아비자식	10	20	0.5
각양	4	20	0.2
각양각색	4	20	0.2
각양각식	13	20	0.65
각양각태	7	20	0.35
각역	9	20	0.45
각연	7	20	0.35
각연증	12	20	0.6
각연초	13	20	0.65
각오	6	20	0.3
각왕	7	20	0.35
각외	6	20	0.3
각외상	14	20	0.7
각우	10	20	0.5
각운동	6	20	0.3
각운동량	8	20	0.4
각원	7	20	0.35
각위	8	20	0.4
각유소장	10	20	0.5
각유일능	5	20	0.25
각은광	6	20	0.3
각은석	11	20	0.55
각응	10	20	0.5
각의	9	20	0.45
각이	10	20	0.5
각인	9	20	0.45
각인각색	7	20	0.35
각인각설	10	20	0.5
각인각성	11	20	0.55
각인각양	11	20	0.55
각인각자	12	20	0.6
각인별	5	20	0.25
각인처	5	20	0.25
각일	6	20	0.3
각일각	7	20	0.35
각자	11	20	0.55
각자갈	6	20	0.3
각자갈암	9	20	0.45
각자도생	6	20	0.3
각자무치	4	20	0.2
각자수세지	7	20	0.35
각자위심	9	20	0.45
각자장	9	20	0.45
각잠	12	20	0.6
각장장판	5	20	0.25
각장지	10	20	0.5
각재	5	20	0.25
각재류	4	20	0.2
각재목	7	20	0.35
각적	7	20	0.35
각전	10	20	0.5
각전궁	8	20	0.4
각정	7	20	0.35
각제	6	20	0.3
각조	8	20	0.4
각족	12	20	0.6
각존	12	20	0.6
각종	6	20	0.3
각좆	20	20	1
각주	6	20	0.3
각주구검	6	20	0.3
각주시험체	13	20	0.65
각주키	5	20	0.25
각주파수	10	20	0.5
각죽	4	20	0.2
각준	7	20	0.35
각줄	9	20	0.45
각지	11	20	0.55
각지각처	10	20	0.5
각지기	9	20	0.45
각지불공	7	20	0.35
각지불이	7	20	0.35
각지붕	10	20	0.5
각직	5	20	0.25
각진동수	9	20	0.45
각진면	7	20	0.35
각질	8	20	0.4
각질장	6	20	0.3
각질판	8	20	0.4
각질화	7	20	0.35
각찬	5	20	0.25
각찰	7	20	0.35
각창	11	20	0.55
각책	9	20	0.45
각처	8	20	0.4
각천	3	20	0.15
각철장	7	20	0.35
각첨	12	20	0.6
각체	9	20	0.45
각초	7	20	0.35
각촉부시	12	20	0.6
각추	10	20	0.5
각추대	11	20	0.55
각추렴	9	20	0.45
각축	8	20	0.4
각축장	9	20	0.45
각축전	10	20	0.5
각출	5	20	0.25
각취	5	20	0.25
각측량	4	20	0.2
각층	9	20	0.45
각칙	10	20	0.5
각침	8	20	0.4
각타	6	20	0.3
각탄	7	20	0.35
각테	7	20	0.35
각통	7	20	0.35
각통질	6	20	0.3
각퇴	5	20	0.25
각투	8	20	0.4
각파	9	20	0.45
각패	9	20	0.45
각페차	10	20	0.5
각포사의	7	20	0.35
각포자	10	20	0.5
각피	6	20	0.3
각피소	7	20	0.35
각하	8	20	0.4
각하성	7	20	0.35
각한	7	20	0.35
각항	6	20	0.3
각해	11	20	0.55
각행	7	20	0.35
각향	3	20	0.15
각향낭	4	20	0.2
각향노리개	10	20	0.5
각혈	9	20	0.45
각혈암	10	20	0.5
각형	12	20	0.6
각형목나사	11	20	0.55
각호	8	20	0.4
각혼	10	20	0.5
각화	7	20	0.35
각화문기	7	20	0.35
각화종	9	20	0.45
각화증	8	20	0.4
각화층	7	20	0.35
각환	8	20	0.4
각황	8	20	0.4
각황사	7	20	0.35
각희	8	20	0.4
간가	12	20	0.6
간가결구	8	20	0.4
간가세	4	20	0.2
간각	8	20	0.4
간각궁	9	20	0.45
간간발송	9	20	0.45
간감	7	20	0.35
간객	7	20	0.35
간거리	8	20	0.4
간거리장사	12	20	0.6
간거리장수	5	20	0.25
간걸	7	20	0.35
간검	11	20	0.55
간격	10	20	0.5
간격구	8	20	0.4
간격범	6	20	0.3
간격손실	12	20	0.6
간견기	5	20	0.25
간결	14	20	0.7
간결미	7	20	0.35
간결성	13	20	0.65
간결체	9	20	0.45
간경	8	20	0.4
간경변증	6	20	0.3
간경풍	10	20	0.5
간계	5	20	0.25
간고	6	20	0.3
간고분투	7	20	0.35
간고성	9	20	0.45
간곡	10	20	0.5
간곡선	9	20	0.45
간곤신근	12	20	0.6
간과	3	20	0.15
간과자	6	20	0.3
간관	8	20	0.4
간관유리	6	20	0.3
간괘	6	20	0.3
간교	9	20	0.45
간교성	7	20	0.35
간구	10	20	0.5
간국	6	20	0.3
간굴	8	20	0.4
간권	5	20	0.25
간궐	8	20	0.4
간균	6	20	0.3
간그릇	20	20	1
간극	7	20	0.35
간극감합	8	20	0.4
간극률	6	20	0.3
간극수	11	20	0.55
간근	8	20	0.4
간급	9	20	0.45
간기	5	20	0.25
간기술	10	20	0.5
간기울결	8	20	0.4
간기인물	6	20	0.3
간나위	9	20	0.45
간난	7	20	0.35
간난고초	9	20	0.45
간난다사	7	20	0.35
간난신고	8	20	0.4
간납	6	20	0.3
간내	10	20	0.5
간녀	6	20	0.3
간년	8	20	0.4
간년경	8	20	0.4
간년작	11	20	0.55
간념	7	20	0.35
간농양	6	20	0.3
간뇌	6	20	0.3
간뇌도지	11	20	0.55
간능	8	20	0.4
간니	9	20	0.45
간다개	9	20	0.45
간단	10	20	0.5
간단관수	10	20	0.5
간단반응	10	20	0.5
간단복	11	20	0.55
간단제원준비	10	20	0.5
간단한가치형태	8	20	0.4
간담	8	20	0.4
간담회	10	20	0.5
간답	9	20	0.45
간당	9	20	0.45
간당틀	5	20	0.25
간대	8	20	0.4
간대성	12	20	0.6
간대토양	11	20	0.55
간대흙	9	20	0.45
간덩이	5	20	0.25
간도목	5	20	0.25
간도시보	7	20	0.35
간도제비꽃	5	20	0.25
간독	7	20	0.35
간동맥	6	20	0.3
간동태	6	20	0.3
간두렁	20	20	1
간두지세	5	20	0.25
간드리	11	20	0.55
간들개	9	20	0.45
간들바람	7	20	0.35
간등절	12	20	0.6
간디스토마병	12	20	0.6
간디스토마증	13	20	0.65
간디즘	20	20	1
간땡이	13	20	0.65
간락	10	20	0.5
간랍	6	20	0.3
간략	10	20	0.5
간략독본	10	20	0.5
간략조석계산법	8	20	0.4
간량	5	20	0.25
간련	11	20	0.55
간로	8	20	0.4
간론	9	20	0.45
간룡	6	20	0.3
간류	6	20	0.3
간릉	12	20	0.6
간막국	10	20	0.5
간막이유리	9	20	0.45
간막종이	11	20	0.55
간막지	6	20	0.3
간만	8	20	0.4
간만대	7	20	0.35
간망	6	20	0.3
간망군	9	20	0.45
간망인	10	20	0.5
간맥	10	20	0.5
간맥랑	8	20	0.4
간면	10	20	0.5
간명	5	20	0.25
간명범의	9	20	0.45
간명성	5	20	0.25
간명태	9	20	0.45
간모	8	20	0.4
간목	9	20	0.45
간목수생	9	20	0.45
간몰	7	20	0.35
간무	7	20	0.35
간무침	8	20	0.4
간문	7	20	0.35
간문맥	7	20	0.35
간물	10	20	0.5
간물때	9	20	0.45
간민	11	20	0.55
