사용단어	가중치	사용횟수	단어승률
가스	6	20	0.3
가스계량기	6	20	0.3
가스라이터	4	20	0.2
가스레인지	9	20	0.45
가스마스크	7	20	0.35
가스스토브	8	20	0.4
가스오븐레인지	11	20	0.55
가슴	13	20	0.65
가슴근육	7	20	0.35
가슴둘레	5	20	0.25
가슴속	10	20	0.5
가슴팍	20	20	1
가슴패기	6	20	0.3
가습기	11	20	0.55
가시	10	20	0.5
가시덤불	7	20	0.35
가식	9	20	0.45
가신	11	20	0.55
가십	13	20	0.65
가압	7	20	0.35
가야금	10	20	0.5
가얏고	6	20	0.3
가언	6	20	0.3
가업	5	20	0.25
가연	4	20	0.2
가연성	8	20	0.4
가열	9	20	0.45
가오리	7	20	0.35
가옥	8	20	0.4
가옥대장	10	20	0.5
가외	8	20	0.4
가요	7	20	0.35
가용	11	20	0.55
가운	9	20	0.45
가운데	6	20	0.3
가운데뜰	3	20	0.15
가운데어머니	9	20	0.45
가운데창자	7	20	0.35
가위	11	20	0.55
가위다리봉사	7	20	0.35
가위다리양자	4	20	0.2
가위바위보	7	20	0.35
가위질사위	5	20	0.25
가을	5	20	0.25
가을걷이	10	20	0.5
가을나들이	4	20	0.2
가을바람	8	20	0.4
가을운동회	8	20	0.4
가을철	9	20	0.45
가을하늘	4	20	0.2
가이드	9	20	0.45
가이드북	8	20	0.4
가인	7	20	0.35
가입	9	20	0.45
가입비	8	20	0.4
가입자	9	20	0.45
가자미	9	20	0.45
가작	6	20	0.3
가장	9	20	0.45
가장이	10	20	0.5
가장자리	3	20	0.15
가장행렬	7	20	0.35
가재	12	20	0.6
가전	11	20	0.55
가전제품	7	20	0.35
가정	8	20	0.4
가정교육	9	20	0.45
가정부	8	20	0.4
가정불화	9	20	0.45
가정통신	6	20	0.3
가정통신문	9	20	0.45
가정파괴	12	20	0.6
가정파탄	5	20	0.25
가정폭력	6	20	0.3
가정환경	4	20	0.2
가제	13	20	0.65
가족	13	20	0.65
가족계획	3	20	0.15
가족공동체	12	20	0.6
가족관계	6	20	0.3
가족노동	11	20	0.55
가족농업	7	20	0.35
가족력	8	20	0.4
가족료양권	8	20	0.4
가족묘	10	20	0.5
가족법	9	20	0.45
가족사	8	20	0.4
가족사진	9	20	0.45
가족생활	7	20	0.35
가족석	8	20	0.4
가족설	11	20	0.55
가족식당	7	20	0.35
가족써클	11	20	0.55
가족여행	7	20	0.35
가족오락회	8	20	0.4
가족용	10	20	0.5
가족적	9	20	0.45
가족주의	10	20	0.5
가족주의적	7	20	0.35
가족탕	9	20	0.45
가족회	7	20	0.35
가족휴양	8	20	0.4
가족휴양각	9	20	0.45
가존	10	20	0.5
가졸업	8	20	0.4
가종	6	20	0.3
가종피	11	20	0.55
가좌	7	20	0.35
가좌전	8	20	0.4
가좌책	7	20	0.35
가죄	10	20	0.5
가주거	12	20	0.6
가주권	6	20	0.3
가주서	7	20	0.35
가주소	5	20	0.25
가주어	8	20	0.4
가죽	9	20	0.45
가죽갈퀴지의	10	20	0.5
가죽고리	9	20	0.45
가죽광택기	5	20	0.25
가죽깍기	9	20	0.45
가죽나무	9	20	0.45
가죽나무고치나방	8	20	0.4
가죽나무껍질밤나방	7	20	0.35
가죽나무누에나방	8	20	0.4
가죽나무산누에나방	9	20	0.45
가죽단백질	8	20	0.4
가죽방패지의	11	20	0.55
가죽배	5	20	0.25
가죽붙임	10	20	0.5
가죽숫돌	7	20	0.35
가죽신	9	20	0.45
가죽옷지의	8	20	0.4
가죽위	9	20	0.45
가죽이김	7	20	0.35
가죽이김약	9	20	0.45
가죽지의	7	20	0.35
가죽집	10	20	0.5
가죽집말	10	20	0.5
가죽채	7	20	0.35
가죽피	10	20	0.5
가죽피리	6	20	0.3
가죽혁	10	20	0.5
가죽혹버섯	7	20	0.35
가중	11	20	0.55
가중감경	6	20	0.3
가중값	6	20	0.3
가중범	9	20	0.45
가중주의	11	20	0.55
가중차제	11	20	0.55
가중치	4	20	0.2
가중형	7	20	0.35
가증	8	20	0.4
가증금	7	20	0.35
가증률	6	20	0.3
가지	8	20	0.4
가지가위	7	20	0.35
가지가지	8	20	0.4
가지각색	5	20	0.25
가지개곽향	7	20	0.35
가지검댕이증	6	20	0.3
가지게	5	20	0.25
가지고르기	11	20	0.55
가지고비	9	20	0.45
가지고비고사리	10	20	0.5
가지곡정초	11	20	0.55
가지골	9	20	0.45
가지관	5	20	0.25
가지괭이눈	10	20	0.5
가지구이	5	20	0.25
가지굴	2	20	0.1
가지급	13	20	0.65
가지급금	11	20	0.55
가지기	8	20	0.4
가지기도	4	20	0.2
가지김치	7	20	0.35
가지꽂이	10	20	0.5
가지꽃지의	6	20	0.3
가지나무좀	11	20	0.55
가지나물	11	20	0.55
가지노리개	7	20	0.35
가지누름적	6	20	0.3
가지다듬기	7	20	0.35
가지더부살이	9	20	0.45
가지도	8	20	0.4
가지돌꽃	6	20	0.3
가지돌연변이	15	20	0.75
가지런할제	8	20	0.4
가지마름병	7	20	0.35
가지만지	11	20	0.55
가지말랭이	8	20	0.4
가지맥	7	20	0.35
가지모기르기	9	20	0.45
가지문	11	20	0.55
가지물길	8	20	0.4
가지바늘	10	20	0.5
가지번호	8	20	0.4
가지별꽃	11	20	0.55
가지복수초	11	20	0.55
가지불	11	20	0.55
가지비틀기	8	20	0.4
가지뽕	7	20	0.35
가지뽕누에치기	8	20	0.4
가지뽕따기	7	20	0.35
가지뿌리	8	20	0.4
가지뿔들양	10	20	0.5
가지산꽃다지	10	20	0.5
가지산문	9	20	0.45
가지산적	12	20	0.6
가지산파	8	20	0.4
가지삿갓사초	11	20	0.55
가지색	7	20	0.35
가지솎음	5	20	0.25
가지송라	4	20	0.2
가지송이풀	7	20	0.35
가지신	8	20	0.4
가지실말	6	20	0.3
가지역병	6	20	0.3
가지자르기	10	20	0.5
가지장아찌	9	20	0.45
가지적	8	20	0.4
가지전	10	20	0.5
가지절임	7	20	0.35
가지조이기	7	20	0.35
가지줄	11	20	0.55
가지짠지	8	20	0.4
가지찜	8	20	0.4
가지찬국	6	20	0.3
가지창	9	20	0.45
가지치기	11	20	0.55
가지톱	10	20	0.5
가지페	11	20	0.55
가지회	10	20	0.5
가지휘여주기	11	20	0.55
가지흑고병	12	20	0.6
가직	8	20	0.4
가진대이름씨	9	20	0.45
가진월	5	20	0.25
가질	3	20	0.15
가짐	6	20	0.3
가짐새	11	20	0.55
가집	8	20	0.4
가집장	8	20	0.4
가집행	8	20	0.4
가짓과	6	20	0.3
가짓말	7	20	0.35
가짓말쟁이	5	20	0.25
가짓부렁	20	20	1
가짓부렁이	6	20	0.3
가짓빛	3	20	0.15
가짓수	10	20	0.5
가짓잎괭이	7	20	0.35
가짓잎쌈	9	20	0.45
가짓줄	3	20	0.15
가징	7	20	0.35
가짜	6	20	0.3
가짜결핵	7	20	0.35
가짜도하장	9	20	0.45
가짜동자	6	20	0.3
가짜동지	9	20	0.45
가짜목소리	4	20	0.2
가짜미끼	6	20	0.3
가짜미친개병	8	20	0.4
가짜배기	6	20	0.3
가짜속살	9	20	0.45
가짜송진홈	4	20	0.2
가짜어사	8	20	0.4
가짜줄기	7	20	0.35
가짜풍	5	20	0.25
가쪽복사	11	20	0.55
가차	6	20	0.3
가차사	6	20	0.3
가차압	7	20	0.35
가차자	10	20	0.5
가차하	4	20	0.2
가착	8	20	0.4
가찬	6	20	0.3
가찰	6	20	0.3
가창	9	20	0.45
가창대	8	20	0.4
가창력	7	20	0.35
가창법	11	20	0.55
가창시위	10	20	0.5
가창오리	8	20	0.4
가창행진	9	20	0.45
가채	6	20	0.3
가채권	5	20	0.25
가책	6	20	0.3
가처분	13	20	0.65
가천	4	20	0.2
가철	8	20	0.4
가철본	4	20	0.2
가첨	10	20	0.5
가첨문서	8	20	0.4
가첨밥	3	20	0.15
가첨잠	5	20	0.25
가첩	9	20	0.45
가청	10	20	0.5
가청도	10	20	0.5
가청음	8	20	0.4
가체	9	20	0.45
가체포	9	20	0.45
가체포장	12	20	0.6
가초노	9	20	0.45
가촉	6	20	0.3
가촌	9	20	0.45
가추	9	20	0.45
가추렴	5	20	0.25
가축	5	20	0.25
가축농	8	20	0.4
가축단위	9	20	0.45
가축방역소	8	20	0.4
가축법	12	20	0.6
가축병원	9	20	0.45
가축상	8	20	0.4
가축성	6	20	0.3
가축성동발	6	20	0.3
가축성철재아치	11	20	0.55
가축우리	8	20	0.4
가축자	9	20	0.45
가축학	6	20	0.3
가축화	9	20	0.45
가출	10	20	0.5
가출렴	6	20	0.3
가출소	7	20	0.35
가출옥	7	20	0.35
가출장	11	20	0.55
가취	5	20	0.25
가취성	7	20	0.35
가취지례	6	20	0.3
가측값	8	20	0.4
가측치	8	20	0.4
가치	9	20	0.45
가치관	7	20	0.35
가치교육학	8	20	0.4
가치권	7	20	0.35
가치론	11	20	0.55
가치문제	9	20	0.45
가치물	8	20	0.4
가치사회	9	20	0.45
가치산	7	20	0.35
가치상어	10	20	0.5
가치상품	7	20	0.35
가치설	6	20	0.3
가치성	8	20	0.4
가치재	6	20	0.3
가치중립	8	20	0.4
가치중립성	12	20	0.6
가치중립적	10	20	0.5
가치체계	8	20	0.4
가치판단	5	20	0.25
가치학	7	20	0.35
가친	7	20	0.35
가칠	6	20	0.3
가칠장이	10	20	0.5
가칠편수	4	20	0.2
가침박달	11	20	0.55
가칭	8	20	0.4
가타	5	20	0.25
가타부타	8	20	0.4
가탁	10	20	0.5
가탄	4	20	0.2
가탄가탄	6	20	0.3
가탄제	7	20	0.35
가탈	11	20	0.55
가탈걸음	13	20	0.65
가태	10	20	0.5
가택	7	20	0.35
가택방문	10	20	0.5
가택신	9	20	0.45
가터뜨기	5	20	0.25
가터벨트	10	20	0.5
가토	9	20	0.45
가톨	20	20	1
가톨릭	6	20	0.3
가톨릭교회	11	20	0.55
가톨릭주의	8	20	0.4
가톨이독샤	6	20	0.3
가통	12	20	0.6
가통지사	10	20	0.5
가투	9	20	0.45
가투표	6	20	0.3
가트	5	20	0.25
가특력교	12	20	0.6
가파	11	20	0.55
가판대	9	20	0.45
가팔막	7	20	0.35
가패	6	20	0.3
가편	5	20	0.25
가평균	9	20	0.45
가평월	6	20	0.3
가평절	6	20	0.3
가포	8	20	0.4
가포교	6	20	0.3
가표	6	20	0.3
가풀막	11	20	0.55
가품	9	20	0.45
가풍	12	20	0.6
가피력	7	20	0.35
가피병	14	20	0.7
가피시	11	20	0.55
가피자	7	20	0.35
가필	4	20	0.2
가필주대	9	20	0.45
가하	11	20	0.55
가학	9	20	0.45
가학성	6	20	0.3
가학애	6	20	0.3
가학적	8	20	0.4
가학증	7	20	0.35
가한	7	20	0.35
가합	10	20	0.5
가항	6	20	0.3
가항성	5	20	0.25
가해	7	20	0.35
가해자	7	20	0.35
가해학생	13	20	0.65
가행	8	20	0.4
가행과	5	20	0.25
가행도	3	20	0.15
가행손실	8	20	0.4
가행위	8	20	0.4
가행정진	9	20	0.45
가행탄층	11	20	0.55
가향	7	20	0.35
가헌	9	20	0.45
가형	13	20	0.65
가형토기	7	20	0.35
가호	2	20	0.1
가호둔전	10	20	0.5
가호력	7	20	0.35
가호적	8	20	0.4
가호전	11	20	0.55
가혹	6	20	0.3
가혹성	7	20	0.35
가화류	9	20	0.45
가화페	13	20	0.65
가화합	11	20	0.55
가환군	11	20	0.55
가환부	7	20	0.35
가환사	7	20	0.35
가환율	6	20	0.3
가환지	11	20	0.55
가환체	12	20	0.6
가환환	11	20	0.55
가황	10	20	0.5
가황유	9	20	0.45
가황제	12	20	0.6
가회톱	7	20	0.35
가효	14	20	0.7
가효당	14	20	0.7
가후	7	20	0.35
가후금군	9	20	0.45
가후기	7	20	0.35
가후리	9	20	0.45
가후패두기	7	20	0.35
가훈	7	20	0.35
가훼	7	20	0.35
가휘	8	20	0.4
각가속도	7	20	0.35
각가지	6	20	0.3
각각	11	20	0.55
각각명운	5	20	0.25
각각타거	7	20	0.35
각간	7	20	0.35
각감	9	20	0.45
각갑채찍벌레	12	20	0.6
각강	9	20	0.45
각개	8	20	0.4
각거	7	20	0.35
각거리	13	20	0.65
각건	11	20	0.55
각건사제	8	20	0.4
각경	10	20	0.5
각경증	5	20	0.25
각곁수	12	20	0.6
각계	8	20	0.4
각계각층	6	20	0.3
각고	12	20	0.6
각고면려	7	20	0.35
각고정려	8	20	0.4
각곡	9	20	0.45
각골	6	20	0.3
각골난망	9	20	0.45
각골명심	9	20	0.45
각골분한	9	20	0.45
각골지통	10	20	0.5
각골천은	8	20	0.4
각골통한	13	20	0.65
각공	11	20	0.55
각공이	5	20	0.25
각공차하	6	20	0.3
각과	6	20	0.3
각관	7	20	0.35
각관자	12	20	0.6
각괄호	7	20	0.35
각광	7	20	0.35
각국	6	20	0.3
각궁반장	9	20	0.45
각궁자	12	20	0.6
각권	5	20	0.25
각근력	8	20	0.4
각근면려	5	20	0.25
각근봉공	9	20	0.45
각급	11	20	0.55
각기	11	20	0.55
각기공심	9	20	0.45
각기둥	12	20	0.6
각기둥시험체	7	20	0.35
각기둥키	11	20	0.55
각기명하	5	20	0.25
각기병	11	20	0.55
각기샘	6	20	0.3
각기선	8	20	0.4
각기소장	9	20	0.45
각기심	10	20	0.5
각기약시	4	20	0.2
각기입복	9	20	0.45
각기입심	6	20	0.3
각기충심	7	20	0.35
각끌반	10	20	0.5
각나무목침	10	20	0.5
각날도랫과	9	20	0.45
각내	5	20	0.25
각내상	8	20	0.4
각다귀	8	20	0.4
각다귀침노린재	8	20	0.4
각다귀파리매	7	20	0.35
각다귀판	8	20	0.4
각다귓과	5	20	0.25
각다회	10	20	0.5
각단	3	20	0.15
각단기	10	20	0.5
각담	5	20	0.25
각대	6	20	0.3
각대공	7	20	0.35
각도	7	20	0.35
각도계	11	20	0.55
각도기	5	20	0.25
각도분해능	9	20	0.45
각도자	8	20	0.4
각도장	6	20	0.3
각도주	8	20	0.4
각도후라이스	5	20	0.25
각동	5	20	0.25
각두	10	20	0.5
각두건	4	20	0.2
각두과	9	20	0.45
각두정	7	20	0.35
각둘	14	20	0.7
각득	6	20	0.3
각등	8	20	0.4
각띠	8	20	0.4
각락언	10	20	0.5
각래	12	20	0.6
각려	8	20	0.4
각력	10	20	0.5
각력암	9	20	0.45
각렬	6	20	0.3
각령	13	20	0.65
각로	9	20	0.45
각론	4	20	0.2
각론학	7	20	0.35
각료	8	20	0.4
각료회의	7	20	0.35
각류	7	20	0.35
각류반좌	7	20	0.35
각릉암	9	20	0.45
각린	7	20	0.35
각립	8	20	0.4
각립대좌	7	20	0.35
각립독행	7	20	0.35
각마	7	20	0.35
각막	7	20	0.35
각막계	6	20	0.3
각막염	6	20	0.3
각막은행	10	20	0.5
각메기	8	20	0.4
각면	8	20	0.4
각면병	7	20	0.35
각면보	8	20	0.4
각명	7	20	0.35
각명하	9	20	0.45
각모	9	20	0.45
각목	10	20	0.5
각물	8	20	0.4
각박성가	8	20	0.4
각반	6	20	0.3
각반병	11	20	0.55
각반출구	3	20	0.15
각발	6	20	0.3
각방	6	20	0.3
각방거처	8	20	0.4
각방서리	8	20	0.4
각방자리	7	20	0.35
각방치장풀이	7	20	0.35
각배	9	20	0.45
각배율	11	20	0.55
각벌	10	20	0.5
각법	9	20	0.45
각변형	8	20	0.4
각별	6	20	0.3
각보	9	20	0.45
각본	9	20	0.45
각본가	9	20	0.45
각봉	9	20	0.45
각봉투	8	20	0.4
각부	8	20	0.4
각분	4	20	0.2
각블록	8	20	0.4
각비	7	20	0.35
각뿔	6	20	0.3
각뿔대	5	20	0.25
각사	8	20	0.4
각사탕	10	20	0.5
각삭	8	20	0.4
각산분립	6	20	0.3
각산진비	7	20	0.35
각산호목	9	20	0.45
각살림	7	20	0.35
각살이	8	20	0.4
각삼	10	20	0.5
각삽	7	20	0.35
각상	6	20	0.3
각색	7	20	0.35
각색가	11	20	0.55
각색각양	8	20	0.4
각생	10	20	0.5
각생약	9	20	0.45
각서	6	20	0.3
각서어	9	20	0.45
각선	7	20	0.35
각선구검	8	20	0.4
각선문	9	20	0.45
각선미	6	20	0.3
각설	11	20	0.55
각설이	6	20	0.3
각설이패	10	20	0.5
각설탕	8	20	0.4
각섬석	8	20	0.4
각섬석암	3	20	0.15
각섬석화강암	9	20	0.45
각섬암	3	20	0.15
각성	9	20	0.45
각성기	4	20	0.2
각성바지	9	20	0.45
각성제	3	20	0.15
각세공	10	20	0.5
각세진경	9	20	0.45
각소	12	20	0.6
각속도	6	20	0.3
각손	10	20	0.5
각수	11	20	0.55
각수렴	5	20	0.25
각수장	7	20	0.35
각수장이	7	20	0.35
각수정	4	20	0.2
각숙	6	20	0.3
각순	8	20	0.4
각승	7	20	0.35
각시	3	20	0.15
각시가자미	7	20	0.35
각시계	9	20	0.45
각시고광나무	7	20	0.35
각시고둥	9	20	0.45
각시고사리	4	20	0.2
각시광대	7	20	0.35
각시괴불나무	8	20	0.4
각시귀신	8	20	0.4
각시그령	9	20	0.45
각시꽃게거미	6	20	0.3
각시노리	7	20	0.35
각시놀음	12	20	0.6
각시놀이	7	20	0.35
각시도령	12	20	0.6
각시도미	9	20	0.45
각시돔	11	20	0.55
각시둥굴레	8	20	0.4
각시마	10	20	0.5
각시메뚜기	11	20	0.55
각시멧노랑나비	9	20	0.45
각시물자라	7	20	0.35
각시미꾸리광이	5	20	0.25
각시바꽃	10	20	0.5
각시방	7	20	0.35
각시붓꽃	6	20	0.3
각시붕어	5	20	0.25
각시서대	7	20	0.35
각시서덜취	5	20	0.25
각시서실	8	20	0.4
각시석남	12	20	0.6
각시수련	5	20	0.25
각시실노린재	4	20	0.2
각시씨	2	20	0.1
각시염낭거미	9	20	0.45
각시원추리	8	20	0.4
각시제비꽃	9	20	0.45
각시조	16	20	0.8
각시차	7	20	0.35
각시춤	7	20	0.35
각시취	8	20	0.4
각시통점나도나물	5	20	0.25
각시투구꽃	9	20	0.45
각시패랭이꽃	6	20	0.3
각시풀	9	20	0.45
각시해바라기	10	20	0.5
각신	9	20	0.45
각신동격교	7	20	0.35
각심	9	20	0.45
각심소원	8	20	0.4
각심소위	9	20	0.45
각심이	5	20	0.25
각심통	10	20	0.5
각아비자식	8	20	0.4
각양	6	20	0.3
각양각색	7	20	0.35
각양각식	10	20	0.5
각양각태	8	20	0.4
각역	9	20	0.45
각연	6	20	0.3
각연증	11	20	0.55
각연초	12	20	0.6
각오	7	20	0.35
각왕	7	20	0.35
각외	10	20	0.5
각외상	7	20	0.35
각우	9	20	0.45
각운동	6	20	0.3
각운동량	9	20	0.45
각원	7	20	0.35
각위	8	20	0.4
각유소장	9	20	0.45
각유일능	10	20	0.5
각은광	7	20	0.35
각은석	10	20	0.5
각응	4	20	0.2
각의	7	20	0.35
각이	10	20	0.5
각인	5	20	0.25
각인각색	9	20	0.45
각인각설	12	20	0.6
각인각성	7	20	0.35
각인각양	6	20	0.3
각인각자	7	20	0.35
각인별	6	20	0.3
각인처	8	20	0.4
각일	3	20	0.15
각일각	9	20	0.45
각자	5	20	0.25
각자갈	11	20	0.55
각자갈암	7	20	0.35
각자도생	6	20	0.3
각자무치	7	20	0.35
각자수세지	7	20	0.35
각자위심	5	20	0.25
각자장	8	20	0.4
각잠	9	20	0.45
각장장판	8	20	0.4
각장지	12	20	0.6
각재	5	20	0.25
각재류	10	20	0.5
각재목	8	20	0.4
각적	9	20	0.45
각전	7	20	0.35
각전궁	7	20	0.35
각정	9	20	0.45
각제	5	20	0.25
각조	8	20	0.4
각족	7	20	0.35
각존	7	20	0.35
각종	9	20	0.45
각좆	20	20	1
각주	11	20	0.55
각주구검	8	20	0.4
각주시험체	8	20	0.4
각주키	9	20	0.45
각주파수	4	20	0.2
각죽	10	20	0.5
각준	5	20	0.25
각줄	11	20	0.55
각지	10	20	0.5
각지각처	8	20	0.4
각지기	7	20	0.35
각지불공	11	20	0.55
각지불이	6	20	0.3
각지붕	7	20	0.35
각직	11	20	0.55
각진동수	9	20	0.45
각진면	7	20	0.35
각질	7	20	0.35
각질장	3	20	0.15
각질판	9	20	0.45
각질화	11	20	0.55
각찬	6	20	0.3
각찰	9	20	0.45
각창	11	20	0.55
각책	9	20	0.45
각처	14	20	0.7
각천	9	20	0.45
각철장	6	20	0.3
각첨	7	20	0.35
각체	7	20	0.35
각초	9	20	0.45
각촉부시	13	20	0.65
각추	3	20	0.15
각추대	11	20	0.55
각추렴	7	20	0.35
각축	10	20	0.5
각축장	8	20	0.4
각축전	8	20	0.4
각출	9	20	0.45
각취	11	20	0.55
각측량	10	20	0.5
각층	10	20	0.5
각칙	11	20	0.55
각침	6	20	0.3
각타	7	20	0.35
각탄	9	20	0.45
각테	7	20	0.35
각통	5	20	0.25
각통질	8	20	0.4
각퇴	9	20	0.45
각투	7	20	0.35
각파	10	20	0.5
각패	12	20	0.6
각페차	7	20	0.35
각포사의	8	20	0.4
각포자	7	20	0.35
각피	11	20	0.55
각피소	8	20	0.4
각하	6	20	0.3
각하성	6	20	0.3
각한	7	20	0.35
각항	9	20	0.45
각해	7	20	0.35
각행	7	20	0.35
각향	7	20	0.35
각향낭	7	20	0.35
각향노리개	7	20	0.35
각혈	8	20	0.4
각혈암	7	20	0.35
각형	5	20	0.25
각형목나사	8	20	0.4
각호	10	20	0.5
각혼	7	20	0.35
각화	5	20	0.25
각화문기	5	20	0.25
각화종	8	20	0.4
각화증	6	20	0.3
각화층	7	20	0.35
각환	9	20	0.45
각황	10	20	0.5
각황사	8	20	0.4
각희	7	20	0.35
간가	10	20	0.5
간가결구	7	20	0.35
간가세	6	20	0.3
간각	10	20	0.5
간각궁	6	20	0.3
간간발송	8	20	0.4
간감	7	20	0.35
간객	8	20	0.4
간거리	7	20	0.35
간거리장사	6	20	0.3
간거리장수	10	20	0.5
간걸	7	20	0.35
간검	7	20	0.35
간격	9	20	0.45
간격구	11	20	0.55
간격범	8	20	0.4
간격손실	10	20	0.5
간견기	3	20	0.15
간결	5	20	0.25
간결미	7	20	0.35
간결성	8	20	0.4
간결체	6	20	0.3
간경	5	20	0.25
간경변증	4	20	0.2
간경풍	9	20	0.45
간계	11	20	0.55
간고	9	20	0.45
간고분투	6	20	0.3
간고성	10	20	0.5
간곡	7	20	0.35
간곡선	6	20	0.3
간곤신근	5	20	0.25
간과	8	20	0.4
간과자	5	20	0.25
간관	12	20	0.6
간관유리	7	20	0.35
간괘	5	20	0.25
간교	11	20	0.55
간교성	6	20	0.3
간구	11	20	0.55
간국	7	20	0.35
간굴	5	20	0.25
간권	10	20	0.5
간궐	7	20	0.35
간균	4	20	0.2
간그릇	20	20	1
간극	8	20	0.4
간극감합	8	20	0.4
간극률	7	20	0.35
간극수	6	20	0.3
간근	9	20	0.45
간급	8	20	0.4
간기	9	20	0.45
간기술	10	20	0.5
간기울결	6	20	0.3
간기인물	4	20	0.2
간나위	11	20	0.55
간난	7	20	0.35
간난고초	11	20	0.55
간난다사	9	20	0.45
간난신고	7	20	0.35
간납	7	20	0.35
간내	12	20	0.6
간녀	7	20	0.35
간년	9	20	0.45
간년경	10	20	0.5
간년작	8	20	0.4
간념	7	20	0.35
간농양	9	20	0.45
간뇌	5	20	0.25
간뇌도지	8	20	0.4
간능	9	20	0.45
간니	8	20	0.4
간다개	9	20	0.45
간단	6	20	0.3
간단관수	8	20	0.4
간단반응	10	20	0.5
간단복	6	20	0.3
간단제원준비	6	20	0.3
간단한가치형태	6	20	0.3
간담	7	20	0.35
간담회	6	20	0.3
간답	9	20	0.45
간당	10	20	0.5
간당틀	4	20	0.2
간대	7	20	0.35
간대성	8	20	0.4
간대토양	9	20	0.45
간대흙	11	20	0.55
간덩이	5	20	0.25
간도목	2	20	0.1
간도시보	7	20	0.35
간도제비꽃	5	20	0.25
간독	6	20	0.3
간동맥	7	20	0.35
간동태	11	20	0.55
간두렁	20	20	1
간두지세	6	20	0.3
간드리	8	20	0.4
간들개	11	20	0.55
간들바람	8	20	0.4
간등절	7	20	0.35
간디스토마병	8	20	0.4
간디스토마증	9	20	0.45
간디즘	20	20	1
간땡이	7	20	0.35
간락	10	20	0.5
간랍	10	20	0.5
간략	5	20	0.25
간략독본	9	20	0.45
간략조석계산법	14	20	0.7
간량	9	20	0.45
간련	6	20	0.3
간로	11	20	0.55
간론	13	20	0.65
간룡	10	20	0.5
간류	8	20	0.4
간릉	10	20	0.5
간막국	7	20	0.35
간막이유리	7	20	0.35
간막종이	7	20	0.35
간막지	12	20	0.6
간만	10	20	0.5
간만대	5	20	0.25
간망	11	20	0.55
간망군	10	20	0.5
간망인	12	20	0.6
간맥	7	20	0.35
간맥랑	10	20	0.5
간면	10	20	0.5
간명	15	20	0.75
간명범의	8	20	0.4
간명성	7	20	0.35
간명태	10	20	0.5
간모	4	20	0.2
간목	7	20	0.35
간목수생	9	20	0.45
간몰	8	20	0.4
간무	10	20	0.5
간무침	8	20	0.4
간문	7	20	0.35
간문맥	11	20	0.55
간물	6	20	0.3
간물때	9	20	0.45
간민	12	20	0.6
