사용단어	가중치	사용횟수	단어승률
급수주관	12	20	0.6
급수지	6	20	0.3
급수차	7	20	0.35
급수탑	7	20	0.35
급습	7	20	0.35
급식	13	20	0.65
급식당번	8	20	0.4
급식량	9	20	0.45
급식비	9	20	0.45
급식사업소	9	20	0.45
급식소	9	20	0.45
급식업체	7	20	0.35
급식자	5	20	0.25
급신	13	20	0.65
급신장	5	20	0.25
급신장세	7	20	0.35
급실속	8	20	0.4
급아	6	20	0.3
급안	6	20	0.3
급액	8	20	0.4
급약	11	20	0.55
급약병	9	20	0.45
급양	7	20	0.35
급양대	11	20	0.55
급양비	7	20	0.35
급어성화	8	20	0.4
급언	8	20	0.4
급여	7	20	0.35
급여금	9	20	0.45
급여량	5	20	0.25
급여액	8	20	0.4
급열	9	20	0.45
급열발전소	10	20	0.5
급열타빈	6	20	0.3
급완	8	20	0.4
급용	4	20	0.2
급우	5	20	0.25
급유	8	20	0.4
급유공	8	20	0.4
급유관	8	20	0.4
급유기	10	20	0.5
급유선	10	20	0.5
급유소	8	20	0.4
급유아	10	20	0.5
급유차	6	20	0.3
급유함	11	20	0.55
급인	9	20	0.45
급인지풍	6	20	0.3
급자	7	20	0.35
급작	11	20	0.55
급장	7	20	0.35
급장이	5	20	0.25
급재	6	20	0.3
급전	12	20	0.6
급전기	9	20	0.45
급전도감	5	20	0.25
급전사	7	20	0.35
급전선	8	20	0.4
급전직하	4	20	0.2
급전환	8	20	0.4
급정거	10	20	0.5
급정지	8	20	0.4
급정차	10	20	0.5
급제	8	20	0.4
급제동	7	20	0.35
급제생	7	20	0.35
급제점	5	20	0.25
급조	8	20	0.4
급조품	7	20	0.35
급족	6	20	0.3
급주	5	20	0.25
급주노	9	20	0.45
급주전	8	20	0.4
급주졸	7	20	0.35
급즉치표	10	20	0.5
급증	9	20	0.45
급지기	9	20	0.45
급진	7	20	0.35
급진급퇴	11	20	0.55
급진당	7	20	0.35
급진적	10	20	0.5
급진전	7	20	0.35
급진좌파	8	20	0.4
급진주의	10	20	0.5
급진주의자	9	20	0.45
급진주의적	7	20	0.35
급진파	7	20	0.35
급차	8	20	0.4
급차단전자관	10	20	0.5
급찬	7	20	0.35
급창	7	20	0.35
급창이	6	20	0.3
급채	7	20	0.35
급척간	2	20	0.1
급체	7	20	0.35
급체포	7	20	0.35
급초	9	20	0.45
급촉	6	20	0.3
급추	8	20	0.4
급출발	7	20	0.35
급침하	11	20	0.55
급탄	8	20	0.4
급탄기	9	20	0.45
급탄역	6	20	0.3
급탕	15	20	0.75
급템포	11	20	0.55
급통	5	20	0.25
급파	8	20	0.4
급패	5	20	0.25
급팽창	15	20	0.75
급편	10	20	0.5
급편진지	9	20	0.45
급포	10	20	0.5
급풍	8	20	0.4
급하등마	11	20	0.55
급행	10	20	0.5
급행군	8	20	0.4
급행권	9	20	0.45
급행료	9	20	0.45
급행열차	12	20	0.6
급행요금	7	20	0.35
급행차	7	20	0.35
급혈	6	20	0.3
급혈자	3	20	0.15
급화	4	20	0.2
급환	6	20	0.3
급회전	11	20	0.55
급훈	9	20	0.45
긋구	9	20	0.45
긋기단청	12	20	0.6
긋기뱃바닥	4	20	0.2
긋기새	10	20	0.5
긍가	10	20	0.5
긍각	7	20	0.35
긍경	6	20	0.3
긍계	9	20	0.45
긍고	8	20	0.4
긍과	8	20	0.4
긍구	5	20	0.25
긍구긍당	6	20	0.3
긍긍업업	10	20	0.5
긍낙	7	20	0.35
긍대	7	20	0.35
긍만고	8	20	0.4
긍민	6	20	0.3
긍벌	10	20	0.5
긍부	9	20	0.45
긍분	11	20	0.55
긍사	7	20	0.35
긍서	10	20	0.5
긍수	12	20	0.6
긍식	11	20	0.55
긍애	9	20	0.45
긍용	8	20	0.4
긍육	8	20	0.4
긍의	9	20	0.45
긍이	8	20	0.4
긍장	8	20	0.4
긍정	6	20	0.3
긍정문	12	20	0.6
긍정성	10	20	0.5
긍정식	6	20	0.3
긍정역	11	20	0.55
긍정인물	5	20	0.25
긍정적	7	20	0.35
긍종	4	20	0.2
긍지	4	20	0.2
긍지감	5	20	0.25
긍지심	10	20	0.5
긍탄	7	20	0.35
긍황	9	20	0.45
긍휼	20	20	1
긔걸	6	20	0.3
긔구무	10	20	0.5
긔특	8	20	0.4
긔화노히	9	20	0.45
기가전자볼트	8	20	0.4
기각	7	20	0.35
기간	7	20	0.35
기간급	9	20	0.45
기간단체	9	20	0.45
기간부문	11	20	0.55
기간산업	8	20	0.4
기간요원	7	20	0.35
기간임용제	4	20	0.2
기간적	8	20	0.4
기간적중공업	12	20	0.6
기간제	2	20	0.1
기간지	7	20	0.35
기갈	10	20	0.5
기갈삯	6	20	0.3
기갈임금	9	20	0.45
기갈자심	8	20	0.4
기갈통	7	20	0.35
기감	5	20	0.25
기갑	10	20	0.5
기갑병	6	20	0.3
기갑실	10	20	0.5
기강	9	20	0.45
기강지복	7	20	0.35
기개	12	20	0.6
기개방실	7	20	0.35
기개세	9	20	0.45
기객	5	20	0.25
기거	12	20	0.6
기거동정	7	20	0.35
기거랑	10	20	0.5
기거만복	8	20	0.4
기거무시	6	20	0.3
기거사인	5	20	0.25
기거주	11	20	0.55
기거충	8	20	0.4
기건재	7	20	0.35
기건토	9	20	0.45
기걸	5	20	0.25
기검	8	20	0.4
기겁	4	20	0.2
기격	11	20	0.55
기격구	9	20	0.45
기견	5	20	0.25
기결	10	20	0.5
기결감	10	20	0.5
기결사	10	20	0.5
기결수	5	20	0.25
기결안	10	20	0.5
기경	6	20	0.3
기경기효	8	20	0.4
기경법	6	20	0.3
기경성	6	20	0.3
기경작법	12	20	0.6
기경정결	7	20	0.35
기경정사	8	20	0.4
기경지	9	20	0.45
기경팔맥	9	20	0.45
기계	10	20	0.5
기계가공품	10	20	0.5
기계간	7	20	0.35
기계감	5	20	0.25
기계강	9	20	0.45
기계검사	11	20	0.55
기계공	12	20	0.6
기계공기식보상변환기	8	20	0.4
기계공병	10	20	0.5
기계공작	8	20	0.4
기계공장	10	20	0.5
기계관	6	20	0.3
기계국수	6	20	0.3
기계군단	7	20	0.35
기계기름	12	20	0.6
기계기름약	8	20	0.4
기계기초	10	20	0.5
기계김	11	20	0.55
기계끌	8	20	0.4
기계다리	5	20	0.25
기계대학	8	20	0.4
기계도안	8	20	0.4
기계도장	7	20	0.35
기계독	8	20	0.4
기계떡	3	20	0.15
기계력	8	20	0.4
기계로동	6	20	0.3
기계론	8	20	0.4
기계론자	13	20	0.65
기계론적	8	20	0.4
기계모	6	20	0.3
기계물망	4	20	0.2
기계물빼기	10	20	0.5
기계미	8	20	0.4
기계미장	8	20	0.4
기계바느질	11	20	0.55
기계바이스	12	20	0.6
기계방향어	9	20	0.45
기계배	8	20	0.4
기계배수	7	20	0.35
기계벌목톱	9	20	0.45
기계분	6	20	0.3
기계사	9	20	0.45
기계사전	12	20	0.6
기계삽	11	20	0.55
기계새끼치기운동	9	20	0.45
기계선	9	20	0.45
기계설	7	20	0.35
기계손	8	20	0.4
기계손골격계통	9	20	0.45
기계송곳	8	20	0.4
기계수	7	20	0.35
기계술	8	20	0.4
기계시간	9	20	0.45
기계식	6	20	0.3
기계식과급기	9	20	0.45
기계식권양기	8	20	0.4
기계식대역확산	8	20	0.4
기계식려파기	7	20	0.35
기계식록음기	8	20	0.4
기계식망치	8	20	0.4
기계식분급기	6	20	0.3
기계식선별기	6	20	0.3
기계식선택기	9	20	0.45
기계식쟈끼	9	20	0.45
기계식제동기	6	20	0.3
기계식지압계	6	20	0.3
기계실	5	20	0.25
기계어	9	20	0.45
기계어프로그람	8	20	0.4
기계요소	8	20	0.4
기계유	10	20	0.5
기계인형	10	20	0.5
기계쟁이	7	20	0.35
기계적	7	20	0.35
기계적선별기	8	20	0.4
기계적손실	6	20	0.3
기계적질식	6	20	0.3
기계적효률	8	20	0.4
기계절	4	20	0.2
기계접이	8	20	0.4
기계제작학	4	20	0.2
기계제품	15	20	0.75
기계조립계통도	9	20	0.45
기계종횡	11	20	0.55
기계주기선도	10	20	0.5
기계준	9	20	0.45
기계지심	10	20	0.5
기계직장	9	20	0.45
기계짐배	8	20	0.4
기계창	11	20	0.55
기계채	7	20	0.35
기계총	6	20	0.3
기계칼	9	20	0.45
기계켜기	9	20	0.45
기계톱	7	20	0.35
기계통	8	20	0.4
기계틀	6	20	0.3
기계학	8	20	0.4
기계화	11	20	0.55
기계화농업	6	20	0.3
기계화반	7	20	0.35
기계화작업반	8	20	0.4
기계화포전	6	20	0.3
기계화회계	6	20	0.3
기고	9	20	0.45
기고가	11	20	0.55
기고만장	7	20	0.35
기고상당	9	20	0.45
기고자	8	20	0.4
기고제	10	20	0.5
기곡	13	20	0.65
기곡제	7	20	0.35
기곤	10	20	0.5
기골	6	20	0.3
기골장대	5	20	0.25
기곳날	9	20	0.45
기공	10	20	0.5
기공강근지친	10	20	0.5
기공구	6	20	0.3
기공국	10	20	0.5
기공류	8	20	0.4
기공률	5	20	0.25
기공문	9	20	0.45
기공비	9	20	0.45
기공사	5	20	0.25
기공식	9	20	0.45
기공실	10	20	0.5
기공친	6	20	0.3
기과	5	20	0.25
기관	6	20	0.3
기관계	8	20	0.4
기관고	7	20	0.35
기관구	10	20	0.5
기관균형잡이	8	20	0.4
기관단총수	7	20	0.35
기관대	8	20	0.4
기관동력계	8	20	0.4
기관동물	7	20	0.35
기관랭각	5	20	0.25
기관망	5	20	0.25
기관반전	8	20	0.4
기관배양	5	20	0.25
기관병	14	20	0.7
기관본위	3	20	0.15
기관부	12	20	0.6
기관사	7	20	0.35
기관선	10	20	0.5
기관수	9	20	0.45
기관식착암기	8	20	0.4
기관실	9	20	0.45
기관실천창	7	20	0.35
기관열평형	9	20	0.45
기관원	6	20	0.3
기관유효출력	10	20	0.5
기관자	6	20	0.3
기관잡지	10	20	0.5
기관장	10	20	0.5
기관조사	8	20	0.4
기관조수	8	20	0.4
기관지	6	20	0.3
기관지경	6	20	0.3
기관지루	9	20	0.45
기관지림파매듭결핵	7	20	0.35
기관지병	9	20	0.45
기관지암	7	20	0.35
기관지염	6	20	0.3
기관차	5	20	0.25
기관차끌힘	5	20	0.25
기관차대	8	20	0.4
기관차승무제	6	20	0.3
기관차회귀	8	20	0.4
기관차회행선	9	20	0.45
기관착암기	5	20	0.25
기관총	8	20	0.4
기관총대	7	20	0.35
기관총수	4	20	0.2
기관총탄	10	20	0.5
기관판매	8	20	0.4
기관폐	11	20	0.55
기관포	7	20	0.35
기관학	9	20	0.45
기광군	8	20	0.4
기광성	3	20	0.15
기괴천만	6	20	0.3
기교	7	20	0.35
기교가	3	20	0.15
기교동작	5	20	0.25
기교면	10	20	0.5
기교적	10	20	0.5
기교주의	4	20	0.2
기교체	6	20	0.3
기교파	10	20	0.5
기구	8	20	0.4
기구격	4	20	0.2
기구대	10	20	0.5
기구동력학	4	20	0.2
기구맥	8	20	0.4
기구번역	9	20	0.45
기구설계학	7	20	0.35
기구수	7	20	0.35
기구쏠림	10	20	0.5
기구주의	6	20	0.3
기구차단물	7	20	0.35
기구토막	10	20	0.5
기구파손점수	8	20	0.4
기구포	13	20	0.65
기구표	4	20	0.2
기구학	12	20	0.6
기구해파리목	8	20	0.4
기구험로	9	20	0.45
기국	6	20	0.3
기국다	5	20	0.25
기국법	8	20	0.4
기국주의	13	20	0.65
기국지황환	10	20	0.5
기국차	11	20	0.55
기군	11	20	0.55
기군망상	9	20	0.45
기궁	7	20	0.35
기권	7	20	0.35
기권승	10	20	0.5
기권자	7	20	0.35
기권학	5	20	0.25
기균	8	20	0.4
기균사체	14	20	0.7
기그	10	20	0.5
기극	8	20	0.4
기근	5	20	0.25
기근상	8	20	0.4
기근자	9	20	0.45
기금	5	20	0.25
기금법	10	20	0.5
기금진수	8	20	0.4
기급	11	20	0.55
기급광량	11	20	0.55
기급광탄량	8	20	0.4
기급절사	8	20	0.4
기기	11	20	0.55
기기국	8	20	0.4
기기실	10	20	0.5
기기창	8	20	0.4
기꼭지	6	20	0.3
기나나무	8	20	0.4
기나염	8	20	0.4
기나정기	7	20	0.35
기나주	7	20	0.35
기나피	12	20	0.6
기남	13	20	0.65
기남숙녀	6	20	0.3
기남아	7	20	0.35
기남자	7	20	0.35
기낭	9	20	0.45
기내	9	20	0.45
기내식	10	20	0.5
기내용	7	20	0.35
기내인반	12	20	0.6
기내통화기	9	20	0.45
기네스북	8	20	0.4
기녀	8	20	0.4
기년명	6	20	0.3
기년법	8	20	0.4
기년복	10	20	0.5
기년제	7	20	0.35
기년체	5	20	0.25
기년학	7	20	0.35
기념	10	20	0.5
기념관	7	20	0.35
기념넝에	11	20	0.55
기념문	4	20	0.2
기념물	9	20	0.45
기념박물관	5	20	0.25
기념방송	6	20	0.3
기념비	10	20	0.5
기념비미술	9	20	0.45
기념비서예	7	20	0.35
기념비적	6	20	0.3
기념비조각	7	20	0.35
기념사	9	20	0.45
기념사업	14	20	0.7
기념사진	10	20	0.5
기념상	12	20	0.6
기념상품	6	20	0.3
기념식	5	20	0.25
기념식수	8	20	0.4
기념식전	6	20	0.3
기념엽서	11	20	0.55
기념우표	8	20	0.4
기념인장	9	20	0.45
기념일	8	20	0.4
기념절	12	20	0.6
기념제	8	20	0.4
기념주	8	20	0.4
기념주화	7	20	0.35
기념지	7	20	0.35
기념집회	9	20	0.45
기념탑	10	20	0.5
기념행사	12	20	0.6
기념호	12	20	0.6
기념회	8	20	0.4
기노가몬	9	20	0.45
기뇌	7	20	0.35
기뇨	7	20	0.35
기누라	11	20	0.55
기는가지	8	20	0.4
기는깔따구	7	20	0.35
기는미나리아재비	12	20	0.6
기는줄기	4	20	0.2
기는지렁이	6	20	0.3
기능	10	20	0.5
기능공	8	20	0.4
기능공학교	10	20	0.5
기능급수	6	20	0.3
기능기	9	20	0.45
기능노동	9	20	0.45
기능도	10	20	0.5
기능도식	7	20	0.35
기능로동자	12	20	0.6
기능로력	9	20	0.45
기능문체	8	20	0.4
기능문체론	8	20	0.4
기능미	8	20	0.4
기능사	6	20	0.3
기능사보	3	20	0.15
기능사회집단	9	20	0.45
기능성	9	20	0.45
기능수행구조	6	20	0.3
기능신	11	20	0.55
기능어	10	20	0.5
기능요술	7	20	0.35
기능자	6	20	0.3
기능자본	6	20	0.3
기능장	9	20	0.45
기능재료	7	20	0.35
기능적	9	20	0.45
기능적운동단위	12	20	0.6
기능전수학교	8	20	0.4
기능전습제	11	20	0.55
기능전이	9	20	0.45
기능주의	10	20	0.5
기능지위	8	20	0.4
기능직	6	20	0.3
기능표	9	20	0.45
기능학과	9	20	0.45
기능학파	9	20	0.45
기능항진	5	20	0.25
기닉	11	20	0.55
기다	11	20	0.55
기다림사격	8	20	0.4
기다림선	11	20	0.55
기다림시간기준	7	20	0.35
기다림식운영	7	20	0.35
기단	9	20	0.45
기단돌각담무덤	8	20	0.4
기단변질	9	20	0.45
기단석	8	20	0.4
기단안개	9	20	0.45
기달	8	20	0.4
기담	6	20	0.3
기담괴설	12	20	0.6
기담총서	8	20	0.4
기답	6	20	0.3
기대	8	20	0.4
기대감	5	20	0.25
기대공	9	20	0.45
기대권	9	20	0.45
기대기둥	6	20	0.3
기대난	7	20	0.35
기대어	11	20	0.55
기대주	9	20	0.45
기대짐곁수	7	20	0.35
기대치	8	20	0.4
기대효과	6	20	0.3
기댓값	11	20	0.55
기덕	7	20	0.35
기덕쿵	20	20	1
기도	12	20	0.6
기도가	6	20	0.3
기도미	12	20	0.6
기도서	11	20	0.55
기도회	6	20	0.3
기독	13	20	0.65
기독교	6	20	0.3
기독교계	10	20	0.5
기독교국	10	20	0.5
기독교도	7	20	0.35
기독교인	7	20	0.35
기독교호교가	4	20	0.2
기독교회	13	20	0.65
기독론	7	20	0.35
기독자	5	20	0.25
기독학	16	20	0.8
기동	10	20	0.5
기동관	4	20	0.2
기동기	6	20	0.3
기동기재	10	20	0.5
기동도	7	20	0.35
기동도판	5	20	0.25
기동력	5	20	0.25
기동로	8	20	0.4
기동모멘트배수	7	20	0.35
기동반	11	20	0.55
기동방역대	9	20	0.45
기동보병	11	20	0.55
기동비행장	8	20	0.4
기동선	7	20	0.35
기동선동대	7	20	0.35
기동선전대	6	20	0.3
기동성	8	20	0.4
기동수단	10	20	0.5
기동술	9	20	0.45
기동음	7	20	0.35
기동적	9	20	0.45
기동전	7	20	0.35
기동전류배수	6	20	0.3
기동질	12	20	0.6
기동차	6	20	0.3
기동통	7	20	0.35
기동통신	11	20	0.55
기동포	7	20	0.35
기둥	7	20	0.35
기둥감	5	20	0.25
기둥글	7	20	0.35
기둥기	8	20	0.4
기둥기중기	13	20	0.65
기둥녹균	6	20	0.3
기둥머리	9	20	0.45
기둥면	9	20	0.45
기둥목	9	20	0.45
기둥몸	12	20	0.6
기둥무용수	7	20	0.35
기둥밑동	7	20	0.35
기둥뿌리	9	20	0.45
기둥산지	9	20	0.45
기둥서방	5	20	0.25
기둥신	10	20	0.5
기둥음악	6	20	0.3
기둥이	3	20	0.15
기둥체	9	20	0.45
기둥코	4	20	0.2
기둥티티석	9	20	0.45
기득	15	20	0.75
기득권	8	20	0.4
기라	8	20	0.4
기라성	8	20	0.4
기라총중	11	20	0.55
기라향	7	20	0.35
기라홍군	9	20	0.45
기략	6	20	0.3
기량	4	20	0.2
기량대	7	20	0.35
기량훈련	9	20	0.45
기러기	6	20	0.3
기러기떡	11	20	0.55
기러기목	6	20	0.3
기러기발	11	20	0.55
기러기포	11	20	0.55
기럭아비	5	20	0.25
기려승교	7	20	0.35
기력	7	20	0.35
기렴	7	20	0.35
기령	10	20	0.5
기령척	4	20	0.2
기례	11	20	0.55
기로	5	20	0.25
기로과	11	20	0.55
기로소	7	20	0.35
기로수필	9	20	0.45
기로회	10	20	0.5
기록	10	20	0.5
기록경기	5	20	0.25
기록계	6	20	0.3
기록계기	11	20	0.55
기록관	11	20	0.55
기록국	9	20	0.45
기록기	10	20	0.5
기록문	10	20	0.5
기록방송	5	20	0.25
기록부	7	20	0.35
기록삽화	3	20	0.15
기록원	9	20	0.45
기록자	12	20	0.6
기록적	12	20	0.6
기록주의	8	20	0.4
기록철	5	20	0.25
기록화	6	20	0.3
기론	7	20	0.35
기롱	5	20	0.25
기롱지거리	7	20	0.35
기뢰군	8	20	0.4
기뢰보화	10	20	0.5
기뢰수직막	8	20	0.4
기뢰원	10	20	0.5
기뢰전	12	20	0.6
기뢰정	9	20	0.45
기료	6	20	0.3
기료품	6	20	0.3
기루	8	20	0.4
기류	8	20	0.4
기류건조	9	20	0.45
기류건조기	6	20	0.3
기류계	5	20	0.25
기류공예	9	20	0.45
기류소자	8	20	0.4
기류신호기	10	20	0.5
기류자	14	20	0.7
기류지	6	20	0.3
기류형	9	20	0.45
기륜	10	20	0.5
기르마우비	10	20	0.5
기름	11	20	0.55
기름가락지	12	20	0.6
기름가자미	7	20	0.35
기름간장	13	20	0.65
기름감	9	20	0.45
기름거르개	7	20	0.35
기름걸레	6	20	0.3
기름걸레질	4	20	0.2
기름고래	9	20	0.45
기름고무	4	20	0.2
기름골	9	20	0.45
기름골우릉성이	5	20	0.25
기름공학	11	20	0.55
기름과자	5	20	0.25
기름구멍	9	20	0.45
기름구이	9	20	0.45
기름기	13	20	0.65
기름길	15	20	0.75
기름나무	5	20	0.25
기름나무숲	10	20	0.5
기름나물	7	20	0.35
기름남새	7	20	0.35
기름내	9	20	0.45
기름누에	6	20	0.3
기름달팽이	10	20	0.5
기름당귀	12	20	0.6
기름대우	10	20	0.5
기름도이	9	20	0.45
기름독	10	20	0.5
기름동백나무	8	20	0.4
기름등	9	20	0.45
기름등잔	10	20	0.5
기름땀	8	20	0.4
기름때	9	20	0.45
기름떡	11	20	0.55
기름띠	10	20	0.5
기름로	10	20	0.5
기름막이	9	20	0.45
기름매미	11	20	0.55
기름먹	13	20	0.65
기름무	4	20	0.2
기름밤나무	11	20	0.55
기름밥	6	20	0.3
기름방울	10	20	0.5
기름밭	8	20	0.4
기름배	7	20	0.35
기름버섯	8	20	0.4
기름베개윤활	10	20	0.5
기름병	5	20	0.25
기름보	6	20	0.3
기름복자	6	20	0.3
기름부유선광	8	20	0.4
기름분	7	20	0.35
기름불	8	20	0.4
기름비늘갓버섯	6	20	0.3
기름빠는량	7	20	0.35
기름사탕약	10	20	0.5
기름삼나무	6	20	0.3
기름상어	8	20	0.4
기름새	4	20	0.2
기름샘	10	20	0.5
기름소금	11	20	0.55
기름소금장	5	20	0.25
기름쇠옹	6	20	0.3
기름숫돌	8	20	0.4
기름식물	10	20	0.5
기름아편꽃	7	20	0.35
기름야자	7	20	0.35
기름얼룩	7	20	0.35
기름엿	6	20	0.3
기름오동	7	20	0.35
기름온도계	6	20	0.3
기름옷	5	20	0.25
기름왕꽃수모	12	20	0.6
기름욕	9	20	0.45
기름용액	9	20	0.45
기름잔	10	20	0.5
기름쟁이	6	20	0.3
기름접시	7	20	0.35
기름정제	9	20	0.45
기름조개	7	20	0.35
기름종개	8	20	0.4
기름종갯과	9	20	0.45
기름종이	10	20	0.5
기름주개	5	20	0.25
기름줄	9	20	0.45
기름쥐	9	20	0.45
기름지느러미	11	20	0.55
기름지옥	10	20	0.5
기름질	9	20	0.45
기름집	9	20	0.45
기름차	9	20	0.45
기름천	8	20	0.4
기름체	10	20	0.5
기름칠	7	20	0.35
기름콩	8	20	0.4
기름톨	20	20	1
기름통	9	20	0.45
기름투성이	12	20	0.6
기름튀기	11	20	0.55
기름틀	8	20	0.4
기름펌프	7	20	0.35
기름풍버섯	10	20	0.5
기름풍선버섯	10	20	0.5
기름호박	9	20	0.45
기름혹	10	20	0.5
기름홈	7	20	0.35
기름흙	5	20	0.25
기릉	7	20	0.35
기리고거	9	20	0.45
기린	7	20	0.35
기린각	5	20	0.25
기린갈	8	20	0.4
기린과	8	20	0.4
기린기	11	20	0.55
기린아	9	20	0.45
기린재주나방	9	20	0.45
기린초	9	20	0.45
기린혈	9	20	0.45
기린흉배	3	20	0.15
기립	5	20	0.25
기립박수	8	20	0.4
기립성	6	20	0.3
기마	13	20	0.65
기마객	11	20	0.55
기마경찰	4	20	0.2
기마바지	4	20	0.2
기마병	9	20	0.45
기마상	9	20	0.45
기마순경	7	20	0.35
기마술	5	20	0.25
기마전	9	20	0.45
기마첨병	10	20	0.5
기마행렬	11	20	0.55
기마화	9	20	0.45
기만	6	20	0.3
기만극	10	20	0.5
기만민	10	20	0.5
기만선전	11	20	0.55
기만성	5	20	0.25
기만수봉	10	20	0.5
기만술	8	20	0.4
기만정책	11	20	0.55
기만책	7	20	0.35
기만행위	6	20	0.3
기말	8	20	0.4
기말고사	7	20	0.35
기말불	7	20	0.35
기말수당	10	20	0.5
기말시험	4	20	0.2
기망	5	20	0.25
기망치	5	20	0.25
기매화	12	20	0.6
기맥	9	20	0.45
기맥상통	9	20	0.45
기면	5	20	0.25
기멸	6	20	0.3
기명	10	20	0.5
기명날인	9	20	0.45
기명도	10	20	0.5
기명력	14	20	0.7
기명식	8	20	0.4
기명악기	8	20	0.4
기명자	10	20	0.5
기명장	9	20	0.45
기명절지	8	20	0.4
기명절지도	8	20	0.4
기명절지화	8	20	0.4
기명제	8	20	0.4
기모	10	20	0.5
기모근	11	20	0.55
기모기	8	20	0.4
기모내의	7	20	0.35
기몽	7	20	0.35
기묘	6	20	0.3
기묘과옥	6	20	0.3
기묘명신	8	20	0.4
기묘명현	9	20	0.45
기묘사화	8	20	0.4
기묘자	8	20	0.4
기묘제현전	12	20	0.6
기묘천과	13	20	0.65
기무	7	20	0.35
기문벽서	6	20	0.3
기문지학	9	20	0.45
기물	7	20	0.35
기물공예	8	20	0.4
기미	8	20	0.4
기미독립운동	10	20	0.5
기미상적	10	20	0.5
기미상합	9	20	0.45
기미시장	8	20	0.4
기미장	10	20	0.5
기민성	8	20	0.4
기밀	6	20	0.3
기밀근신	9	20	0.45
기밀문서	7	20	0.35
기밀복	9	20	0.45
기밀비	8	20	0.4
기밀시험	6	20	0.3
기밀실	3	20	0.15
기밀장치	9	20	0.45
기박	6	20	0.3
기반	12	20	0.6
기반암	6	20	0.3
기받이	6	20	0.3
기발	6	20	0.3
기발귀잎이끼	8	20	0.4
기발대	8	20	0.4
기발바다지렁이	7	20	0.35
기발신호	10	20	0.5
기발이끼	8	20	0.4
기발이승	11	20	0.55
기발지시	14	20	0.7
기발체조	9	20	0.45
기방	5	20	0.25
기배	13	20	0.65
기백	7	20	0.35
기범선	8	20	0.4
기법	8	20	0.4
기법불이	7	20	0.35
기벨린	10	20	0.5
기벽	7	20	0.35
기변가	9	20	0.45
기변백출	11	20	0.55
기변지교	8	20	0.4
기별	4	20	0.2
기별꾼	20	20	1
기별서리	8	20	0.4
기별지	2	20	0.1
기병	7	20	0.35
기병대	8	20	0.4
기병전	8	20	0.4
기병창	11	20	0.55
기병총	6	20	0.3
기보	10	20	0.5
기보기	13	20	0.65
기보법	7	20	0.35
기보사	8	20	0.4
기보삼진	5	20	0.25
기복	9	20	0.45
기복량	8	20	0.4
기복량비	11	20	0.55
기복부	8	20	0.4
기복염거	8	20	0.4
기복출사	12	20	0.6
기복판	7	20	0.35
기복행공	7	20	0.35
기본	7	20	0.35
기본갈등	7	20	0.35
기본갱도	9	20	0.45
기본건물	8	20	0.4
기본건설	11	20	0.55
기본건설투자	8	20	0.4
기본격	7	20	0.35
기본경제법칙	6	20	0.3
기본계급	12	20	0.6
기본고리	6	20	0.3
기본골격	7	20	0.35
기본군중	9	20	0.45
기본굴진	9	20	0.45
기본권	5	20	0.25
기본권리	6	20	0.3
기본금	5	20	0.25
기본급	10	20	0.5
기본기	9	20	0.45
기본기금	6	20	0.3
기본나르개	7	20	0.35
기본답	5	20	0.25
기본도	8	20	0.4
기본레코드	6	20	0.3
기본로임	7	20	0.35
기본먹이	7	20	0.35
기본미지수	11	20	0.55
기본바람	5	20	0.25
기본방식	8	20	0.4
기본방위	10	20	0.5
기본법	5	20	0.25
기본부선	8	20	0.4
기본비	7	20	0.35
기본사명폭탄	6	20	0.3
기본생산물	10	20	0.5
기본생산비	10	20	0.5
기본선	5	20	0.25
기본선원	9	20	0.45
기본섬유	7	20	0.35
기본성분	8	20	0.4
기본센심	9	20	0.45
기본수	8	20	0.4
기본수열	8	20	0.4
기본수종	12	20	0.6
기본실	6	20	0.3
기본양념	6	20	0.3
기본연소실	7	20	0.35
기본열	10	20	0.5
기본영양생장기간	9	20	0.45
기본영양생장량	13	20	0.65
기본영양생장성	6	20	0.3
기본예절	9	20	0.45
기본오차	7	20	0.35
기본요금	7	20	0.35
기본운동	10	20	0.5
기본원리	11	20	0.55
기본원칙	8	20	0.4
기본위치화음	4	20	0.2
기본음	6	20	0.3
기본임금	10	20	0.5
기본자극	8	20	0.4
기본자세	8	20	0.4
기본저항	9	20	0.45
기본적	10	20	0.5
기본전선	13	20	0.65
기본제방	9	20	0.45
기본종	6	20	0.3
기본좌지	12	20	0.6
기본주인공	5	20	0.25
기본지휘소	8	20	0.4
기본직장	6	20	0.3
기본체	8	20	0.4
기본출신	8	20	0.4
기본침로	7	20	0.35
기본코	11	20	0.55
기본테프	6	20	0.3
기본투자	9	20	0.45
기본파	7	20	0.35
기본평면치차	11	20	0.55
기본하중	11	20	0.55
기본항로	10	20	0.5
기본항행요소	12	20	0.6
기본형	5	20	0.25
기본형벌	7	20	0.35
기본형태부호	9	20	0.45
기본화음	10	20	0.5
기봉경	8	20	0.4
기봉문	6	20	0.3
기부	9	20	0.45
기부금	9	20	0.45
기부생장	9	20	0.45
기부수약	7	20	0.35
기부예약	7	20	0.35
기부입학제	6	20	0.3
기부자	7	20	0.35
기부장	7	20	0.35
기부족	10	20	0.5
기분	6	20	0.3
기분적	4	20	0.2
기분주의	12	20	0.6
기분파	7	20	0.35
기불	7	20	0.35
기불금	8	20	0.4
