외국인	0.54
외로움	0.42
외모	0.48
외부	0.45
외삼촌	1
외아들	0
외제	0.54
외출	0.5
외침	0.45
외할머니	1
외할아버지	0.42
왼발	0.49
왼손	0.46
왼쪽	0
요구	0.42
요금	0.52
요리	0.39
요리사	0.42
요새	0.57
요일	0.47
요즈음	0.41
요즘	1
요청	0.2
욕실	0.42
욕심	0.47
용기	0.46
용도	0.47
용돈	0
용서	0.59
용어	0.29
우려	1
우리나라	0.51
우리말	0.51
우산	0.45
우승	0.51
우유	0.48
우정	0.53
우주	0.43
우체국	0.48
우편	0.47
우표	0.42
운동	0.51
운동복	0.54
운동장	0.5
운동화	0.43
운명	0.34
운반	0.51
운전	0.54
운전기사	0.44
운전사	0.33
운전자	0.49
운행	0.51
울산	0.45
울음	0.38
울음소리	0.39
움직임	0.62
웃어른	1
웃음	0.44
웃음소리	0.34
원고	0.48
원래	1
원서	0.47
원숭이	0.47
원인	0.45
원장	0.53
원피스	0.53
월급	0
월드컵	0
월세	0.47
월요일	0.54
웨이터	0.37
웬일	0.46
위기	0.43
위로	0.31
위반	0.43
위법	0.33
위성	0.54
위아래	1
위원	0.48
위원장	0.45
위주	0.49
위쪽	0
위층	0
위치	0.46
위험	1
위험성	0.5
위협	0
윗몸	0.53
윗사람	1
유교	0.49
유럽	1
유리	0.35
유리창	0.57
유머	0.41
유명	0.34
유물	0.46
유산	0.46
유월	0.69
유적	0.37
유적지	0.55
유치원	0.45
유학	0.45
유학생	0.55
유행	0.59
유형	0.4
육군	0.54
육상	0.53
육체	0.52
육체적	0.37
은행	0.5
은행나무	0.37
음력	1
음료	1
음료수	0.52
음반	0.5
음성	0.5
음식	0.49
음식물	0.48
음식점	0.46
음악	0.36
음악가	0.45
음주	0.45
의견	0.49
의논	0.45
의도	0.56
의도적	0.4
의류	1
의무	0.42
의문	0.66
의미	0.51
의복	0.58
의사	0.46
의식	0.57
의심	0.47
의욕	0.57
의원	0.45
의자	0.45
의지	0.54
의학	0.48
이것저것	1
이곳저곳	1
이날	0.46
이내	0.4
이념	1
이다음	0.46
이달	0.35
이데올로기	0.43
이동	0.46
이때	1
이력서	0.62
이론적	0.33
이름	1
이마	0.36
이모	0.45
이미지	0.5
이민	0.44
이발소	0.51
이번	0.55
이별	0.58
이불	0.51
이빨	0.32
이사	0.42
이사장	0.46
이상	0.45
이상적	0.44
이성	0.5
이슬	0
이야기	0.48
이외	0.56
이용	0.58
이용자	0.46
이웃	0.29
이웃집	0.44
이월	0.8
이유	0.46
이익	1
이자	0.41
이전	0.45
이제	0.53
이중	0.48
이튿날	0.6
이틀	0
이하	0.41
이해	0.48
이해관계	0.51
이혼	0.67
이후	0.44
인간	0.48
인간관계	0.38
인간성	0.37
인간적	0.39
인격	1
인공	0.47
인구	0.5
인근	0.36
인기	0.57
인도	0.51
인류	1
인물	0.39
인사	0.41
인사말	0.46
인삼	0.22
인삼차	0.41
인상	0.47
인상적	0.48
인생	0.47
인쇄	1
인연	0.45
인원	0.33
인재	0.44
인제	0.53
인종	0.57
인천	0.43
인천공항	0.57
인체	0.43
인터넷	1
인터뷰	1
인하	0.34
인형	0.5
일기	0.46
일등	0.39
일반	0.36
일반인	0.5
일반적	0.41
일본	0.44
일본어	0.37
일부	0.5
일상	0.43
일상생활	0.5
일상적	0.43
일생	0.54
일손	0.38
일시적	0.48
일식	0.52
일쑤	1
일요일	0.55
일월	0.79
일자	0.43
일자리	0.36
일정	0.62
일종	0.5
일주일	0.55
일체	0.43
일치	0.42
일행	0.48
일회용	0.56
일회용품	0.6
임금	0.54
임무	0.41
임시	0.47
임신	0.53
임신부	0.44
입구	0.48
입국	0.51
입대	0.53
입력	1
입맛	0
입사	0.4
입술	0.47
입시	0.39
입원	0.45
입장	0.52
입학	0.5
자가용	0.6
자격	1
자격증	0.49
자극	0.56
자기	0.45
자녀	1
자동	0.56
자동차	0.52
자랑	1
자료	1
자리	0.33
자매	0.44
자부심	0.51
자살	0.36
자세	0.5
자식	0.57
자신	0.54
자신감	0.5
자연	0.54
자연적	0.5
자연현상	0.46
자연환경	0.4
자원	0.47
자유	0.5
자율	1
자장면	0.5
자전거	0.55
자정	0.64
자존심	0.4
자체	0.39
자취	0.48
자판	0.57
자판기	0.52
작가	0.42
작년	1
작성	0.59
작업	0.51
작용	0.52
작은딸	0.49
작은아들	0
작은아버지	0.52
작은어머니	1
작품	0.51
잔디	0.55
잔디밭	0
잔치	0.35
잘못	0
잠깐	1
잠바	0.33
잠수함	1
잠시	0.46
잠옷	0.49
잠자리	0.37
잡지	0.56
장가	0.4
장갑	0
장관	0.49
장군	0.47
장기간	0.53
장기적	0.42
장난	0.58
장난감	0.6
장남	0.45
장래	1
장례	1
장례식	0.49
장르	1
장마	0.39
장면	0.49
장모	0.42
장모님	1
장미	0.41
장비	0.5
장사	0.42
장사꾼	1
장소	0.37
장수	0.6
장식	0.51
장애인	0.49
장인	0.6
장점	0.48
장학금	0.46
재능	0.28
재료	1
재미	0.37
재산	0.38
재생	0.47
재수	0.39
재작년	1
재정	0.56
재주	0.43
재즈	1
재채기	0.49
재판	0.55
재학	0.46
재활용	0.59
재활용품	0.45
저고리	0.31
저녁	1
저녁때	1
저번	0.56
저울	0.55
저자	0.35
저축	0.54
적극	0.56
적극적	0.33
적성	0.46
적용	0.57
적응	1
전개	0.44
전공	0.43
전구	0.49
전국	0.57
전국적	0.44
전기	0.46
전기밥솥	1
전날	0.53
전달	0.4
전라도	0.4
전망	0.69
전문	0.62
전문가	0.47
전문적	0.49
전문점	0.58
전문직	0.53
전반	0.54
전반적	0.43
전부	0.52
전선	0.41
전설	0.3
전세	0.55
전시	0.45
전시장	0.49
전시회	0.53
전용	0.64
전자	0.41
전쟁	1
전주	0.6
전철	0.47
전체	0.44
전체적	0.4
전통	0.6
전통문화	0.55
전통적	0.41
전화	0.55
전화기	0.51
전화번호	0.34
전환	0.56
전후	0.47
절대	0.47
절대적	0.31
절망	0.53
절반	0.52
절약	0.44
절차	0.35
젊은이	0.51
젊음	0.51
점검	0.55
점수	0.44
점심	0.52
점심때	1
점심시간	0.49
점원	0.42
접근	0.54
접시	0.49
접촉	1
젓가락	1
정거장	0.48
정기	0.42
정기적	0.45
정답	0.57
정당	0.5
정도	0.51
정류장	0.39
정리	0.35
정말	0.43
정면	0.5
정문	0.62
정반대	0.48
정보	0.44
정보화	0.53
정부	0.46
정비	0.46
정상	0.46
정상적	0.49
정성	0.49
정식	0.48
정신	0.57
정신과	0.5
정신적	0.46
정오	0.49
정원	0.39
정장	0.49
정지	0.53
정치	0.37
정치권	0.57
정치인	0.43
정치적	0.5
정치학	0.5
제공	0.48
제과점	0.45
제도적	0.3
제목	0.55
제비	0.5
제사	0.43
제삿날	0.55
제시	0.44
제안	0.53
제약	0.44
제의	0.49
제일	0.46
제자	0.4
제자리	0.39
제작	0.45
제주도	0.45
제출	0.5
제품	0.52
제한	0.52
조각	0.56
조개	0.65
조건	0.45
조금	0.45
조기	0.44
조깅	1
조명	0.45
조미료	1
조사	0.47
조상	0.45
조선	0.43
조절	0.44
조정	0.52
조직	0.57
조카	0.46
존댓말	0.45
존재	0.35
졸업	0.54
졸업생	0.56
졸음	0.52
종교	0.65
종교적	0.41
종로	0.32
종류	1
종소리	0.33
종업원	0.44
종이	0.46
종이컵	0
종일	0.41
종합	0.38
좌석	0.55
좌우	0.45
죄인	0.46
주거	0.53
주관적	0.5
주름	1
주름살	0.32
주말	0.44
주머니	1
주먹	0.52
주문	0.6
주민	0.35
주방	0.41
주변	0.55
주부	0.51
주사	0.43
주소	0.43
주스	0.5
주식	0.53
주요	0.48
주위	0.48
주의	0.63
주인	0.46
주인공	0.52
주장	0.37
주전자	0.45
주제	0.5
주차	0.42
주차장	0.45
주택	0.53
주한	0.56
죽음	0.47
준비	0.54
준비물	0.47
줄거리	0.31
줄기	0.45
줄무늬	1
중간	0.49
중계방송	0.46
중국	0.46
중국어	0.3
중국집	0.48
중년	1
중단	0.55
중독	0.57
중반	0.51
중부	0.51
중세	0.49
중소기업	0.51
중순	0.58
중식	0.49
중심	0.52
중심지	0.58
중앙	1
중요	0.52
중요성	0.56
중학교	0.46
중학생	0.47
즉석	0.56
즉시	0.47
즐거움	0.47
증가	0.4
증거	0.59
증권	0.52
증권사	0.53
증상	0.49
증세	0.51
지각	0.44
지갑	0
지구	0.47
지금	0.44
지급	0
지난날	0.53
지난달	0.41
지난번	0.5
지난주	0.48
지난해	0.48
지능	0.29
지대	0.55
지도	0.54
지도자	0.42
지름길	0.58
지리산	0.48
지방	0.42
지붕	1
지속적	0.45
지시	0.49
지식	0.55
지식인	0.47
지역	0.46
지우개	0.53
지원	0.57
지위	0.5
지적	0.4
지점	0.44
지지	0.52
지진	0.44
지출	0.55
지폐	0.49
지하	0.39
지하도	0.5
지하철	0.49
지혜	0.55
직선	0.53
직업	0.57
직원	0.47
직장	0.43
직장인	0.49
직전	0.44
직접	0.35
직접적	0.39
직후	0.43
진급	0
진단	0.55
진달래	1
진동	0.44
진로	0.38
진료	1
진리	0.34
진실	0.44
진심	0.54
진짜	0.39
진찰	1
진출	0.58
진통	0.52
진행	0.48
진행자	0.5
질문	0.64
질병	0.52
질서	0.51
질적	0.41
짐작	0.39
집단	0.6
집단적	0.45
집안	0.57
집안일	0.49
집중	0.49
집중적	0.35
짜증	0.54
찌개	0.51
찌꺼기	0.4
차남	0.53
차량	1
차례	1
차림	1
차별	0.57
차선	0.5
차이	0.42
차이점	0.42
차창	0.61
착각	0.52
찬물	0.47
찬성	0.47
참가	0.43
참기름	1
참새	0.6
참석	0.52
참석자	0.49
참여	0.45
참외	0.51
참조	0.47
찻잔	0.57
창가	0.36
창고	0.44
창구	0.49
창문	0.57
창밖	0
창작	0.45
창조	0.41
창조적	0.46
채널	1
채소	0.38
채점	0.45
책가방	0.41
책방	0.49
책상	0.42
책임	0.47
책임감	0.64
책임자	0.44
챔피언	0.35
처녀	1
처리	0.25
처벌	0.58
처음	0.46
처지	0.55
천국	0.46
천둥	0.53
천장	0.51
천재	0.38
철도	0.42
철학	0.54
철학자	0.5
철학적	0.5
첫날	0.54
청년	1
청바지	0.44
청소	0.51
청소기	0.52
청소년	1
청춘	1
체계적	0.4
체력	1
체온	0.51
체육	0.6
체육관	0.45
체조	0.46
체중	0.4
체험	1
초기	0.52
초대	0.48
초등학교	0.47
초등학생	0.46
초록색	0.53
초반	0.49
초밥	0.44
초보	0.38
초보자	0.49
초상화	0.49
초순	0.52
초여름	1
초원	0.46
초저녁	1
초점	0.43
초청	0.24
초청장	0.4
초콜릿	1
촛불	0.46
총각	0.5
총리	0.35
총장	0.44
촬영	0.47
최고	0.36
최고급	0
최근	0.49
최대	0.47
최대한	0.51
최상	0.44
최선	0.54
최소	0.51
최소한	0.52
최신	0.54
최악	0.36
최저	0.34
최종	0.63
최초	0.55
최후	0.41
추가	0.32
추석	0.63
추억	1
추위	0.46
추진	0.5
추천	0.57
추측	1
축구	0.43
축구공	0.55
축구장	0.39
축소	0.56
축제	0.46
축하	0.25
출구	0.49
출국	0.6
출근	0.52
출발	0.47
출발점	0.53
출산	0.57
출신	0.4
출연	0.56
출입	0.49
출입국	0.56
출입문	0.61
출장	0.48
출퇴근	0.51
출판	0.42
출판사	0.47
충격	1
충격적	0.45
충고	0.37
충돌	0.51
충청도	0.46
취미	0.45
취소	0.45
취업	0.54
취재	0.37
취직	0.59
취향	0.46
치과	0.52
치료	1
치료법	0.33
치마	0.35
치아	0.5
치약	0.54
치즈	1
친구	0.45
친절	0.49
친정	0.51
친척	1
칠월	0.68
칠판	0.47
침대	0.53
침묵	1
침실	0.39
칫솔	1
칭찬	0.36
카드	0.72
카레	0.32
카메라	0.52
카운터	0.33
카페	1
칼국수	0.36
캐나다	0.54
캐릭터	0.25
캠퍼스	0.53
캠페인	0.44
커튼	1
커피	0.55
컨디션	1
컬러	0.53
컴퓨터	0.3
케첩	1
코끝	0
코끼리	0.34
코너	0.51
코드	0.64
코미디	0.55
코스	0.54
코스모스	0.59
코치	0.42
코트	0
코피	0.53
콘서트	0
콜라	0.42
콤플렉스	0.52
콩나물	0.49
쾌감	0.55
쿠데타	0.33
크기	0.48
크리스마스	0.5
크림	1
큰길	0.51
큰딸	0.47
큰소리	0.34
큰아들	0
큰아버지	0.49
큰어머니	1
큰일	0.53
큰절	0.5
클래식	0.5
클럽	1
키스	0.62
타락	1
타입	0.51
타자기	0.49
탁구	0.42
탁자	0.46
탄생	0.48
태권도	0.51
태도	0.5
태아	0.48
태양	0.52
태풍	0.59
택시	0.55
탤런트	0
터널	1
터미널	1
테니스	0.53
테러	0.54
테스트	0
테이블	0.48
테이프	0.45
텍스트	0
텔레비전	0.48
토끼	0
토대	0.45
토론	1
토론자	0.43
토론회	0.49
토마토	0.59
토요일	0.52
통계	0.41
통과	0.46
통로	0.36
통신	0.56
통역	0.58
통일	0.5
통장	0.39
통제	0.53
통증	0.53
통합	0.27
통화	0.53
퇴근	0.51
퇴원	0.47
퇴직금	0.45
투자	0.44
투표	0.42
튀김	0.5
트럭	1
특급	0
특별	0.47
특성	0.38
특수	0.41
특수성	0.46
특징	1
티브이	0.52
티셔츠	1
파도	0.44
파란색	0.43
파리	0.32
파일	0.48
파출소	0.53
파티	0.15
판결	0.38
판단	0.54
판매	0.42
판사	0.41
팔월	0.72
팝송	0.51
패션	1
팩스	0.56
팩시밀리	0.3
팬티	0.21
페인트	0
편견	0.43
편의	0.5
편의점	0.44
편지	0.52
평가	0.54
평균	0.58
평상시	0.55
평생	0.47
평소	0.45
평양	0.49
평일	0.49
평화	0.51
폐지	0.54
포도	0.52
포도주	0.48
포스터	0.28
포인트	0
포장	0.37
포장마차	0.42
포크	0.37
포함	1
폭력	1
표면	0.55
표시	0.57
표정	0.45
표준	0.52
표현	0.48
품목	0.53
품질	0.45
풍경	0.41
풍속	0.46
풍습	0.57
프랑스	0.48
프로	0.44
프로그램	1
프린터	0.31
플라스틱	1
피곤	1
피디	0.51
피로	0.23
피망	0.66
피부	0.41
피시	0.51
피아노	0.43
피자	0.37
피해	0.57
피해자	0.47
필름	1
필수	0.52
필수적	0.4
필연적	0.37
필요	0.44
필요성	0.45
필자	0.42
필통	0.51
핑계	0.43
하나	0.48
하나님	1
하나하나	0.48
하느님	1
하늘	1
하드웨어	0.23
하루	1
하룻밤	0.54
하반기	0.44
하숙집	0.52
하순	0.53
하얀색	0.42
하천	0.52
하품	0.46
학과	0.51
학교	0.5
학교생활	0.55
학급	0
학기	0.52
학년	1
학력	1
학번	0.53
학부모	0.52
학비	0.42
학생	0.51
학생증	0.5
학술	0.41
학습	0.5
학용품	0.53
학원	0.53
학위	0.5
학자	0.47
학점	0.42
한가운데	1
한강	0.36
한겨울	0.61
한계	0.47
한구석	0.57
한국	0.5
한국말	0.53
한국어	0.28
한국적	0.48
한글	0.57
한글날	0.58
한낮	0
한눈	0.46
한동안	0.5
한때	1
한라산	0.57
한마디	0.48
한문	0.44
한반도	0.42
한밤중	0.38
한번	0.49
한복	0.56
한순간	0.54
한숨	0
한식	0.58
한여름	1
한자	0.44
한잔	0.5
한쪽	0
한참	0.42
한편	0.48
한평생	0.51
할머니	1
할아버지	0.58
할인	0.41
합격	1
합리적	0.39
항공	0.56
항공기	0.53
항구	0.45
항의	0.43
해결	0.41
해군	0.44
해답	0.53
해당	0.51
해물	0.47
해석	0.56
해설	0.36
해소	0.45
해수욕장	0.42
해안	0.53
해외	0.51
해외여행	0.55
핵심	0.45
핸드백	0.55
핸드폰	1
햄버거	0.53
햇볕	1
햇빛	0.52
햇살	0.47
행동	0.46
행복	0.55
행사	0.44
행운	0.56
행위	0.54
향기	0.56
향상	0.39
향수	0.51
허가	0.4
허락	1
허리	0.41
허용	0.64
헬기	0.55
현관	0.47
현관문	0.52
현금	0.47
현대	0.53
현대인	0.5
현대적	0.46
현상	0.58
현실	0.47
현실적	0.41
현장	0.43
현재	0.41
현지	0.69
혈액	0.6
협력	1
형님	1
형부	0.52
형사	0.31
형성	0.39
형수	0.41
형식	0.54
형식적	0.43
형제	0.46
형태	0.61
형편	0.48
혜택	0.53
호기심	0.46
호남	0.51
호랑이	0.5
호박	0.52
호수	0.39
호실	0.42
호주	0.52
호주머니	1
호텔	0.54
호흡	1
혼자	0.44
혼잣말	0.4
홈페이지	0.53
홍보	0.47
홍수	0.57
홍차	0.4
화가	0.42
화면	0.5
화분	0.44
화살	0.5
화요일	0.5
화장	0.42
화장실	0.46
화장지	0.52
화장품	0.48
화재	0.43
화제	0.56
화학	0.5
확보	0.43
확신	0.51
확인	0.41
확장	0.44
확정	0.5
환갑	0
환경	0.44
환경오염	0
환영	0.43
환율	1
환자	0.35
활기	0.5
활동	0.54
활용	0.63
회견	0.43
회관	0.43
회복	0.52
회사	0.38
회색	0.43
회원	0.44
회의	0.54
회장	0.4
회전	0.52
회화	0.41
횟수	0.47
횡단보도	0.46
효과	0.43
효과적	0.44
효도	0.54
효율적	0.35
효자	0.43
후기	0.52
후반	0.45
후배	0.42
후보	0.45
후춧가루	1
후회	0.5
훈련	1
휴가	0.34
휴식	0.5
휴일	0.5
휴지	0.59
휴지통	0.58
흉내	0.46
흐름	1
흑백	0.5
흑인	0.4
흔적	0.46
흥미	0.35
흥분	0.55
희곡	0.55
희망	0.58
희생	0.52
흰색	0.43
